timestamp,temperature_C,humidity,pir_motion,anomaly_flag,anomaly_type,anomaly_source
2026-01-20T00:00:01.273439,19.5,49.5,0,0,none,none
2026-01-20T00:00:03.527761,19.5,49.4,1,0,none,none
2026-01-20T00:00:05.782188,19.5,49.5,0,0,none,none
2026-01-20T00:00:08.037094,19.5,49.4,0,0,none,none
2026-01-20T00:00:10.291661,19.5,49.4,0,0,none,none
2026-01-20T00:00:12.546616,19.5,49.5,0,0,none,none
2026-01-20T00:00:14.801263,19.5,49.4,0,0,none,none
2026-01-20T00:00:17.056130,19.5,49.4,0,0,none,none
2026-01-20T00:00:19.311030,19.5,49.4,1,0,none,none
2026-01-20T00:00:21.565707,19.5,49.4,0,0,none,none
2026-01-20T00:00:23.820382,19.5,49.4,0,0,none,none
2026-01-20T00:00:26.074981,19.5,49.4,1,0,none,none
2026-01-20T00:00:28.329702,19.5,49.4,0,0,none,none
2026-01-20T00:00:30.584394,19.5,49.4,0,0,none,none
2026-01-20T00:00:32.838892,19.5,49.4,0,0,none,none
2026-01-20T00:00:35.093848,19.5,49.4,0,0,none,none
2026-01-20T00:00:37.348223,19.5,49.4,0,0,none,none
2026-01-20T00:00:39.602730,19.5,49.4,0,0,none,none
2026-01-20T00:00:41.857347,19.5,49.4,0,0,none,none
2026-01-20T00:00:44.112042,19.5,49.3,0,0,none,none
2026-01-20T00:00:46.366934,19.5,49.3,0,0,none,none
2026-01-20T00:00:48.621462,19.5,49.3,0,0,none,none
2026-01-20T00:00:50.876083,19.5,49.3,0,0,none,none
2026-01-20T00:00:53.130565,19.5,49.3,0,0,none,none
2026-01-20T00:00:55.385189,19.5,49.3,1,0,none,none
2026-01-20T00:00:57.639377,19.5,49.3,0,0,none,none
2026-01-20T00:00:59.893813,19.5,49.3,1,0,none,none
2026-01-20T00:01:02.148861,19.5,49.2,0,0,none,none
2026-01-20T00:01:04.403492,19.5,49.3,0,0,none,none
2026-01-20T00:01:06.657893,19.5,49.3,0,0,none,none
2026-01-20T00:01:08.912794,19.5,49.3,0,0,none,none
2026-01-20T00:01:11.167174,19.5,49.2,1,0,none,none
2026-01-20T00:01:13.421950,19.5,49.2,0,0,none,none
2026-01-20T00:01:15.676900,19.5,49.3,0,0,none,none
2026-01-20T00:01:17.931474,19.5,49.2,0,0,none,none
2026-01-20T00:01:20.186225,19.5,49.2,0,0,none,none
2026-01-20T00:01:22.441108,19.5,49.3,0,0,none,none
2026-01-20T00:01:24.695763,19.5,49.3,0,0,none,none
2026-01-20T00:01:26.950141,19.5,49.3,0,0,none,none
2026-01-20T00:01:29.206801,19.5,49.3,0,0,none,none
2026-01-20T00:01:31.461178,19.5,49.3,1,0,none,none
2026-01-20T00:01:33.715551,19.5,49.3,0,0,none,none
2026-01-20T00:01:35.972325,19.5,49.3,0,0,none,none
2026-01-20T00:01:38.226660,19.5,49.3,0,0,none,none
2026-01-20T00:01:40.481459,19.5,49.4,0,0,none,none
2026-01-20T00:01:42.736299,19.5,49.4,1,0,none,none
2026-01-20T00:01:44.990678,19.5,49.5,0,0,none,none
2026-01-20T00:01:47.245644,19.5,49.6,0,0,none,none
2026-01-20T00:01:49.500587,19.5,49.6,0,0,none,none
2026-01-20T00:01:51.755102,19.5,49.6,0,0,none,none
2026-01-20T00:01:54.010010,19.5,49.6,0,0,none,none
2026-01-20T00:01:56.265011,19.5,49.6,0,0,none,none
2026-01-20T00:01:58.519538,19.5,49.6,1,0,none,none
2026-01-20T00:02:00.774282,19.5,49.6,0,0,none,none
2026-01-20T00:02:03.029086,19.5,49.6,1,0,none,none
2026-01-20T00:02:05.283979,19.5,49.6,0,0,none,none
2026-01-20T00:02:07.538572,19.5,49.6,0,0,none,none
2026-01-20T00:02:09.795515,19.5,49.6,0,0,none,none
2026-01-20T00:02:12.051177,19.5,49.6,0,0,none,none
2026-01-20T00:02:14.305714,19.5,49.6,1,0,none,none
2026-01-20T00:02:16.560569,19.5,49.6,0,0,none,none
2026-01-20T00:02:18.814839,19.5,49.6,0,0,none,none
2026-01-20T00:02:21.069502,19.5,49.6,0,0,none,none
2026-01-20T00:02:23.323925,19.5,49.6,0,0,none,none
2026-01-20T00:02:25.578542,19.5,49.6,0,0,none,none
2026-01-20T00:02:27.833306,19.5,49.6,0,0,none,none
2026-01-20T00:02:30.088339,19.5,49.6,0,0,none,none
2026-01-20T00:02:32.342695,19.5,49.6,0,0,none,none
2026-01-20T00:02:34.597203,19.5,49.6,1,0,none,none
2026-01-20T00:02:36.853105,19.5,49.6,0,0,none,none
2026-01-20T00:02:39.107596,19.5,49.6,0,0,none,none
2026-01-20T00:02:41.363230,19.5,49.6,1,0,none,none
2026-01-20T00:02:43.617810,19.5,49.6,0,0,none,none
2026-01-20T00:02:45.872473,19.5,49.6,0,0,none,none
2026-01-20T00:02:48.126938,19.5,49.6,0,0,none,none
2026-01-20T00:02:50.381524,19.5,49.6,0,0,none,none
2026-01-20T00:02:52.636151,19.5,49.6,0,0,none,none
2026-01-20T00:02:54.890706,19.5,49.6,0,0,none,none
2026-01-20T00:02:57.145303,19.5,49.6,0,0,none,none
2026-01-20T00:02:59.399960,19.5,49.6,0,0,none,none
2026-01-20T00:03:01.654760,19.5,49.6,0,0,none,none
2026-01-20T00:03:03.909186,19.5,49.6,0,0,none,none
2026-01-20T00:03:06.163995,19.5,49.6,0,0,none,none
2026-01-20T00:03:08.418752,19.5,49.6,0,0,none,none
2026-01-20T00:03:10.673273,19.5,49.6,0,0,none,none
2026-01-20T00:03:12.927987,19.5,49.6,0,0,none,none
2026-01-20T00:03:15.182994,19.5,49.6,0,0,none,none
2026-01-20T00:03:17.437873,19.5,49.6,0,0,none,none
2026-01-20T00:03:19.692537,19.5,49.6,0,0,none,none
2026-01-20T00:03:21.947448,19.5,49.6,0,0,none,none
2026-01-20T00:03:24.202049,19.5,49.6,0,0,none,none
2026-01-20T00:03:26.456777,19.5,49.6,0,0,none,none
2026-01-20T00:03:28.711567,19.5,49.6,0,0,none,none
2026-01-20T00:03:30.965957,19.5,49.6,0,0,none,none
2026-01-20T00:03:33.220811,19.5,49.6,0,0,none,none
2026-01-20T00:03:35.475668,19.5,49.6,0,0,none,none
2026-01-20T00:03:37.730158,19.5,49.6,0,0,none,none
2026-01-20T00:03:39.984941,19.5,49.6,0,0,none,none
2026-01-20T00:03:42.239766,19.5,49.6,0,0,none,none
2026-01-20T00:03:44.494488,19.5,49.6,0,0,none,none
2026-01-20T00:03:46.748914,19.5,49.6,0,0,none,none
2026-01-20T00:03:49.003896,19.5,49.6,0,0,none,none
2026-01-20T00:03:51.258456,19.5,49.6,0,0,none,none
2026-01-20T00:03:53.512811,19.5,49.6,0,0,none,none
2026-01-20T00:03:55.767459,19.5,49.6,0,0,none,none
2026-01-20T00:03:58.022097,19.5,49.6,0,0,none,none
2026-01-20T00:04:00.276919,19.5,49.6,0,0,none,none
2026-01-20T00:04:02.531562,19.5,49.6,0,0,none,none
2026-01-20T00:04:04.786016,19.5,49.6,0,0,none,none
2026-01-20T00:04:07.040780,19.5,49.6,0,0,none,none
2026-01-20T00:04:09.295653,19.5,49.6,0,0,none,none
2026-01-20T00:04:11.550428,19.5,49.6,0,0,none,none
2026-01-20T00:04:13.804809,19.5,49.6,0,0,none,none
2026-01-20T00:04:16.059658,19.5,49.6,0,0,none,none
2026-01-20T00:04:18.314369,19.5,49.6,0,0,none,none
2026-01-20T00:04:20.569153,19.5,49.6,0,0,none,none
2026-01-20T00:04:22.823540,19.5,49.6,0,0,none,none
2026-01-20T00:04:25.078313,19.5,49.6,0,0,none,none
2026-01-20T00:04:27.333035,19.5,49.6,0,0,none,none
2026-01-20T00:04:29.587725,19.5,49.6,0,0,none,none
2026-01-20T00:04:31.842280,19.5,49.6,0,0,none,none
2026-01-20T00:04:34.097157,19.5,49.6,0,0,none,none
2026-01-20T00:04:36.352036,19.5,49.6,0,0,none,none
2026-01-20T00:04:38.606572,19.5,49.6,0,0,none,none
2026-01-20T00:04:40.860966,19.5,49.6,0,0,none,none
2026-01-20T00:04:43.115815,19.5,49.6,0,0,none,none
2026-01-20T00:04:45.370388,19.5,49.6,0,0,none,none
2026-01-20T00:04:47.625133,19.5,49.6,0,0,none,none
2026-01-20T00:04:49.879940,19.5,49.6,0,0,none,none
2026-01-20T00:04:52.134415,19.5,49.6,0,0,none,none
2026-01-20T00:04:54.389161,19.5,49.6,0,0,none,none
2026-01-20T00:04:56.644049,19.5,49.6,0,0,none,none
2026-01-20T00:04:58.898617,19.5,49.6,0,0,none,none
2026-01-20T00:05:01.153097,19.5,49.6,0,0,none,none
2026-01-20T00:05:03.407873,19.5,49.6,0,0,none,none
2026-01-20T00:05:05.662515,19.5,49.6,0,0,none,none
2026-01-20T00:05:07.916897,19.5,49.6,0,0,none,none
2026-01-20T00:05:10.171840,19.5,49.6,0,0,none,none
2026-01-20T00:05:12.426386,19.5,49.6,0,0,none,none
2026-01-20T00:05:14.681129,19.5,49.6,0,0,none,none
2026-01-20T00:05:16.935873,19.5,49.6,0,0,none,none
2026-01-20T00:05:19.190721,19.5,49.6,0,0,none,none
2026-01-20T00:05:21.444977,19.5,49.6,0,0,none,none
2026-01-20T00:05:23.699820,19.5,49.6,0,0,none,none
2026-01-20T00:05:25.954266,19.5,49.5,0,0,none,none
2026-01-20T00:05:28.208755,19.5,49.6,0,0,none,none
2026-01-20T00:05:30.463664,19.5,49.6,0,0,none,none
2026-01-20T00:05:32.718144,19.5,49.6,0,0,none,none
2026-01-20T00:05:34.972449,19.5,49.6,0,0,none,none
2026-01-20T00:05:37.227177,19.5,49.5,0,0,none,none
2026-01-20T00:05:39.481834,19.5,49.6,0,0,none,none
2026-01-20T00:05:41.736505,19.5,49.6,0,0,none,none
2026-01-20T00:05:43.990882,19.5,49.6,0,0,none,none
2026-01-20T00:05:46.245386,19.5,49.6,1,0,none,none
2026-01-20T00:05:48.500051,19.5,49.6,0,0,none,none
2026-01-20T00:05:50.754596,19.5,49.6,0,0,none,none
2026-01-20T00:05:53.009313,19.5,49.6,0,0,none,none
2026-01-20T00:05:55.263795,19.5,49.5,0,0,none,none
2026-01-20T00:05:57.518251,19.5,49.5,0,0,none,none
2026-01-20T00:05:59.772557,19.5,49.6,0,0,none,none
2026-01-20T00:06:02.027329,19.5,49.5,0,0,none,none
2026-01-20T00:06:04.282102,19.5,49.5,0,0,none,none
2026-01-20T00:06:06.536582,19.5,49.5,0,0,none,none
2026-01-20T00:06:08.791158,19.5,49.5,0,0,none,none
2026-01-20T00:06:11.045958,19.5,49.5,0,0,none,none
2026-01-20T00:06:13.300977,19.5,49.5,0,0,none,none
2026-01-20T00:06:15.555518,19.5,49.6,0,0,none,none
2026-01-20T00:06:17.809938,19.5,49.5,0,0,none,none
2026-01-20T00:06:20.064979,19.5,49.5,0,0,none,none
2026-01-20T00:06:22.319636,19.5,49.5,0,0,none,none
2026-01-20T00:06:24.574283,19.5,49.5,0,0,none,none
2026-01-20T00:06:26.828896,19.5,49.5,0,0,none,none
2026-01-20T00:06:29.083296,19.5,49.5,0,0,none,none
2026-01-20T00:06:31.337975,19.5,49.5,0,0,none,none
2026-01-20T00:06:33.592892,19.5,49.5,0,0,none,none
2026-01-20T00:06:35.847432,19.5,49.5,0,0,none,none
2026-01-20T00:06:38.102157,19.5,49.5,0,0,none,none
2026-01-20T00:06:40.357111,19.5,49.6,0,0,none,none
2026-01-20T00:06:42.611630,19.5,49.5,0,0,none,none
2026-01-20T00:06:44.866244,19.5,49.5,0,0,none,none
2026-01-20T00:06:47.120812,19.5,49.5,0,0,none,none
2026-01-20T00:06:49.375579,19.5,49.5,0,0,none,none
2026-01-20T00:06:51.629984,19.5,49.5,0,0,none,none
2026-01-20T00:06:53.884961,19.5,49.5,0,0,none,none
2026-01-20T00:06:56.139811,19.5,49.5,0,0,none,none
2026-01-20T00:06:58.394376,19.5,49.5,0,0,none,none
2026-01-20T00:07:00.648823,19.5,49.5,0,0,none,none
2026-01-20T00:07:02.902955,19.5,49.5,0,0,none,none
2026-01-20T00:07:05.157425,19.5,49.5,0,0,none,none
2026-01-20T00:07:07.412299,19.5,49.5,0,0,none,none
2026-01-20T00:07:09.666682,19.5,49.5,0,0,none,none
2026-01-20T00:07:11.921326,19.5,49.5,0,0,none,none
2026-01-20T00:07:14.175778,19.5,49.5,0,0,none,none
2026-01-20T00:07:16.430240,19.5,49.5,0,0,none,none
2026-01-20T00:07:18.685146,19.5,49.5,0,0,none,none
2026-01-20T00:07:20.939996,19.5,49.5,0,0,none,none
2026-01-20T00:07:23.194583,19.5,49.5,0,0,none,none
2026-01-20T00:07:25.449044,19.4,49.5,0,0,none,none
2026-01-20T00:07:27.703800,19.5,49.5,0,0,none,none
2026-01-20T00:07:29.958132,19.4,49.4,0,0,none,none
2026-01-20T00:07:32.213197,19.5,49.5,0,0,none,none
2026-01-20T00:07:34.468101,19.5,49.5,0,0,none,none
2026-01-20T00:07:36.722237,19.5,49.5,0,0,none,none
2026-01-20T00:07:38.977222,19.4,49.4,0,0,none,none
2026-01-20T00:07:41.232147,19.5,49.5,0,0,none,none
2026-01-20T00:07:43.486486,19.5,49.5,0,0,none,none
2026-01-20T00:07:45.740831,19.5,49.5,0,0,none,none
2026-01-20T00:07:47.995422,19.5,49.5,0,0,none,none
2026-01-20T00:07:50.249639,19.5,49.5,0,0,none,none
2026-01-20T00:07:52.504497,19.5,49.5,0,0,none,none
2026-01-20T00:07:54.759238,19.5,49.5,0,0,none,none
2026-01-20T00:07:57.013498,19.5,49.5,0,0,none,none
2026-01-20T00:07:59.267961,19.5,49.6,0,0,none,none
2026-01-20T00:08:01.522577,19.5,49.5,0,0,none,none
2026-01-20T00:08:03.776750,19.5,49.5,0,0,none,none
2026-01-20T00:08:06.031377,19.5,49.5,0,0,none,none
2026-01-20T00:08:08.286315,19.5,49.5,0,0,none,none
2026-01-20T00:08:10.540698,19.4,49.5,0,0,none,none
2026-01-20T00:08:12.795453,19.5,49.5,0,0,none,none
2026-01-20T00:08:15.050247,19.5,49.5,0,0,none,none
2026-01-20T00:08:17.305011,19.5,49.5,0,0,none,none
2026-01-20T00:08:19.559418,19.5,49.5,0,0,none,none
2026-01-20T00:08:21.814175,19.5,49.5,0,0,none,none
2026-01-20T00:08:24.068984,19.5,49.5,0,0,none,none
2026-01-20T00:08:26.323556,19.5,49.5,0,0,none,none
2026-01-20T00:08:28.578135,19.5,49.5,0,0,none,none
2026-01-20T00:08:30.832835,19.4,49.4,0,0,none,none
2026-01-20T00:08:33.087456,19.5,49.5,0,0,none,none
2026-01-20T00:08:35.342001,19.4,49.4,0,0,none,none
2026-01-20T00:08:37.596689,19.5,49.5,0,0,none,none
2026-01-20T00:08:39.851439,19.4,49.4,0,0,none,none
2026-01-20T00:08:42.106348,19.4,49.4,0,0,none,none
2026-01-20T00:08:44.360710,19.5,49.5,0,0,none,none
2026-01-20T00:08:46.615555,19.5,49.4,0,0,none,none
2026-01-20T00:08:48.870110,19.5,49.5,0,0,none,none
2026-01-20T00:08:51.124981,19.5,49.5,0,0,none,none
2026-01-20T00:08:53.379573,19.5,49.4,0,0,none,none
2026-01-20T00:08:55.634260,19.5,49.5,0,0,none,none
2026-01-20T00:08:57.889052,19.5,49.5,0,0,none,none
2026-01-20T00:09:00.144056,19.4,49.4,0,0,none,none
2026-01-20T00:09:02.398649,19.5,49.5,0,0,none,none
2026-01-20T00:09:04.653122,19.4,49.4,0,0,none,none
2026-01-20T00:09:06.907546,19.4,49.4,0,0,none,none
2026-01-20T00:09:09.162439,19.4,49.4,0,0,none,none
2026-01-20T00:09:11.416975,19.5,49.4,0,0,none,none
2026-01-20T00:09:13.671757,19.5,49.4,0,0,none,none
2026-01-20T00:09:15.926457,19.5,49.4,0,0,none,none
2026-01-20T00:09:18.181007,19.5,49.4,0,0,none,none
2026-01-20T00:09:20.435254,19.5,49.4,0,0,none,none
2026-01-20T00:09:22.689934,19.5,49.4,0,0,none,none
2026-01-20T00:09:24.944677,19.5,49.4,0,0,none,none
2026-01-20T00:09:27.199739,19.5,49.4,0,0,none,none
2026-01-20T00:09:29.454267,19.5,49.4,0,0,none,none
2026-01-20T00:09:31.708989,19.5,49.4,0,0,none,none
2026-01-20T00:09:33.963774,19.5,49.4,0,0,none,none
2026-01-20T00:09:36.218680,19.4,49.3,0,0,none,none
2026-01-20T00:09:38.473274,19.5,49.4,0,0,none,none
2026-01-20T00:09:40.727756,19.4,49.3,0,0,none,none
2026-01-20T00:09:42.982119,19.5,49.4,0,0,none,none
2026-01-20T00:09:45.236971,19.4,49.3,0,0,none,none
2026-01-20T00:09:47.491822,19.5,49.4,0,0,none,none
2026-01-20T00:09:49.746344,19.4,49.3,0,0,none,none
2026-01-20T00:09:52.000513,19.5,49.4,0,0,none,none
2026-01-20T00:09:54.255215,19.4,49.3,0,0,none,none
2026-01-20T00:09:56.509644,19.4,49.3,0,0,none,none
2026-01-20T00:09:58.764235,19.5,49.4,0,0,none,none
2026-01-20T00:10:01.018744,19.5,49.4,0,0,none,none
2026-01-20T00:10:03.273342,19.5,49.4,0,0,none,none
2026-01-20T00:10:05.527880,19.5,49.3,0,0,none,none
2026-01-20T00:10:07.782315,19.5,49.3,0,0,none,none
2026-01-20T00:10:10.036692,19.4,49.3,0,0,none,none
2026-01-20T00:10:12.291422,19.4,49.3,0,0,none,none
2026-01-20T00:10:14.545773,19.5,49.4,0,0,none,none
2026-01-20T00:10:16.800665,19.5,49.4,0,0,none,none
2026-01-20T00:10:19.055333,19.5,49.4,0,0,none,none
2026-01-20T00:10:21.310082,19.5,49.3,0,0,none,none
2026-01-20T00:10:23.564964,19.4,49.3,0,0,none,none
2026-01-20T00:10:25.819165,19.5,49.4,0,0,none,none
2026-01-20T00:10:28.074199,19.5,49.3,0,0,none,none
2026-01-20T00:10:30.328684,19.5,49.3,0,0,none,none
2026-01-20T00:10:32.583233,19.5,49.3,0,0,none,none
2026-01-20T00:10:34.837909,19.5,49.3,0,0,none,none
2026-01-20T00:10:37.092663,19.4,49.3,0,0,none,none
2026-01-20T00:10:39.428189,19.5,49.3,0,0,none,none
2026-01-20T00:10:41.763894,19.5,49.3,0,0,none,none
2026-01-20T00:10:44.099933,19.5,49.3,0,0,none,none
2026-01-20T00:10:46.363047,19.5,49.3,0,0,none,none
