timestamp,temperature_C,humidity,mq_raw,mq_gas_detected,anomaly_flag,anomaly_type,anomaly_source
2026-01-30T00:00:02.109+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:04.364+03:00,18.8,49.7,1,0,0,none,none
2026-01-30T00:00:06.619+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:08.873+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:11.128+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:13.386+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:15.640+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:17.895+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:20.154+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:22.408+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:24.666+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:26.922+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:29.176+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:31.432+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:33.687+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:35.942+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:38.197+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:40.452+03:00,18.8,49.7,1,0,0,none,none
2026-01-30T00:00:42.707+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:44.962+03:00,18.8,49.7,1,0,0,none,none
2026-01-30T00:00:47.218+03:00,18.8,49.7,1,0,0,none,none
2026-01-30T00:00:49.472+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:00:51.728+03:00,18.8,49.7,1,0,0,none,none
2026-01-30T00:00:53.983+03:00,18.8,49.7,1,0,0,none,none
2026-01-30T00:00:56.238+03:00,18.8,49.7,1,0,0,none,none
2026-01-30T00:00:58.493+03:00,18.8,49.7,1,0,0,none,none
2026-01-30T00:01:00.748+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:03.003+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:05.258+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:07.513+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:09.768+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:12.023+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:14.278+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:16.533+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:18.788+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:21.043+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:23.298+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:25.553+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:27.808+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:30.063+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:32.318+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:34.573+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:36.828+03:00,18.8,49.7,1,0,0,none,none
2026-01-30T00:01:39.083+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:41.338+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:43.593+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:45.849+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:48.104+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:50.358+03:00,18.8,49.7,1,0,0,none,none
2026-01-30T00:01:52.614+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:54.869+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:01:57.124+03:00,18.8,49.7,1,0,0,none,none
2026-01-30T00:01:59.379+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:02:01.634+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:02:03.889+03:00,18.8,49.7,1,0,0,none,none
2026-01-30T00:02:06.144+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:02:08.399+03:00,18.8,49.8,1,0,0,none,none
2026-01-30T00:02:10.654+03:00,18.8,49.7,1,0,0,none,none
2026-01-30T00:02:12.909+03:00,18.8,49.8,1,0,0,none,none
