timestamp,temperature_C,humidity,pir_motion,anomaly_flag,anomaly_type,anomaly_source
2026-01-30T00:00:02.164235,18.6,52.1,0,0,none,none
2026-01-30T00:00:04.418937,18.6,52.1,0,0,none,none
2026-01-30T00:00:06.673932,18.6,52.1,0,0,none,none
2026-01-30T00:00:08.928684,18.6,52.1,0,0,none,none
2026-01-30T00:00:11.183600,18.6,52.1,0,0,none,none
2026-01-30T00:00:13.438659,18.6,52.1,0,0,none,none
2026-01-30T00:00:15.693459,18.6,52.1,0,0,none,none
2026-01-30T00:00:17.948463,18.6,52.1,0,0,none,none
2026-01-30T00:00:20.203379,18.6,52.1,0,0,none,none
2026-01-30T00:00:22.458336,18.6,52.1,0,0,none,none
2026-01-30T00:00:24.713494,18.6,52.1,0,0,none,none
2026-01-30T00:00:26.968606,18.6,52.1,0,0,none,none
2026-01-30T00:00:29.223364,18.6,52.1,0,0,none,none
2026-01-30T00:00:31.478488,18.6,52.1,0,0,none,none
2026-01-30T00:00:33.733491,18.6,52.0,0,0,none,none
2026-01-30T00:00:35.988245,18.6,52.0,0,0,none,none
2026-01-30T00:00:38.243194,18.6,52.0,0,0,none,none
2026-01-30T00:00:40.497644,18.6,52.0,0,0,none,none
2026-01-30T00:00:42.752410,18.6,52.0,0,0,none,none
2026-01-30T00:00:45.007316,18.6,52.1,0,0,none,none
2026-01-30T00:00:47.262176,18.6,52.1,0,0,none,none
2026-01-30T00:00:49.516962,18.6,52.1,0,0,none,none
2026-01-30T00:00:51.771715,18.6,52.1,0,0,none,none
2026-01-30T00:00:54.026677,18.6,52.1,0,0,none,none
2026-01-30T00:00:56.281298,18.6,52.1,0,0,none,none
2026-01-30T00:00:58.536403,18.6,52.1,0,0,none,none
2026-01-30T00:01:00.791192,18.6,52.1,0,0,none,none
2026-01-30T00:01:03.045939,18.6,52.1,0,0,none,none
2026-01-30T00:01:05.300901,18.6,52.1,0,0,none,none
2026-01-30T00:01:07.555669,18.6,52.1,0,0,none,none
2026-01-30T00:01:09.810364,18.6,52.1,0,0,none,none
2026-01-30T00:01:12.065111,18.6,52.1,0,0,none,none
2026-01-30T00:01:14.320053,18.6,52.1,0,0,none,none
2026-01-30T00:01:16.574877,18.6,52.0,0,0,none,none
2026-01-30T00:01:18.829827,18.6,52.1,0,0,none,none
2026-01-30T00:01:21.084781,18.6,52.1,0,0,none,none
2026-01-30T00:01:23.339501,18.6,52.1,0,0,none,none
2026-01-30T00:01:25.594167,18.6,52.1,0,0,none,none
2026-01-30T00:01:27.849080,18.6,52.1,0,0,none,none
2026-01-30T00:01:30.103811,18.6,52.1,0,0,none,none
2026-01-30T00:01:32.358639,18.6,52.1,0,0,none,none
2026-01-30T00:01:34.613604,18.6,52.1,0,0,none,none
2026-01-30T00:01:36.868299,18.6,52.1,0,0,none,none
2026-01-30T00:01:39.123254,18.6,52.1,0,0,none,none
2026-01-30T00:01:41.378211,18.6,52.1,0,0,none,none
