timestamp,temperature_C,humidity,pir_motion
2025-12-29T00:00:00.573564,20.0,49.3,0
2025-12-29T00:00:02.828181,20.0,49.3,0
2025-12-29T00:00:05.082937,20.0,49.3,0
2025-12-29T00:00:07.337604,20.1,49.4,0
2025-12-29T00:00:09.592463,20.0,49.3,0
2025-12-29T00:00:11.847167,20.0,49.4,0
2025-12-29T00:00:14.101829,20.0,49.4,0
2025-12-29T00:00:16.356695,20.0,49.4,0
2025-12-29T00:00:18.611315,20.0,49.4,0
2025-12-29T00:00:20.865946,20.1,49.5,0
2025-12-29T00:00:23.120577,20.0,49.4,0
2025-12-29T00:00:25.375058,20.0,49.4,0
2025-12-29T00:00:27.629642,20.0,49.4,0
2025-12-29T00:00:29.884476,20.0,49.4,0
2025-12-29T00:00:32.139141,20.0,49.4,0
2025-12-29T00:00:34.393887,20.0,49.4,0
2025-12-29T00:00:36.648537,20.0,49.4,0
2025-12-29T00:00:38.903254,20.0,49.4,0
2025-12-29T00:00:41.157872,20.0,49.4,0
2025-12-29T00:00:43.412768,20.0,49.4,0
2025-12-29T00:00:45.667440,20.0,49.4,0
2025-12-29T00:00:47.922100,20.0,49.5,0
2025-12-29T00:00:50.176933,20.0,49.5,0
2025-12-29T00:00:52.431656,20.0,49.5,0
2025-12-29T00:00:54.686251,20.0,49.5,0
2025-12-29T00:00:56.941049,20.0,49.5,0
2025-12-29T00:00:59.195767,20.0,49.5,0
2025-12-29T00:01:01.450498,20.0,49.5,0
2025-12-29T00:01:03.705272,20.1,49.5,1
2025-12-29T00:01:05.959984,20.0,49.5,0
2025-12-29T00:01:08.214786,20.0,49.5,0
2025-12-29T00:01:10.469642,20.0,49.5,0
2025-12-29T00:01:12.724306,20.0,49.5,0
2025-12-29T00:01:14.978910,20.0,49.5,1
2025-12-29T00:01:17.233837,20.0,49.5,0
2025-12-29T00:01:19.488553,20.0,49.6,0
2025-12-29T00:01:21.743164,20.0,49.5,0
2025-12-29T00:01:23.998034,20.0,49.6,0
2025-12-29T00:01:26.252815,20.0,49.6,0
2025-12-29T00:01:28.507386,20.0,49.6,0
2025-12-29T00:01:30.762224,20.0,49.6,0
2025-12-29T00:01:33.016906,20.0,49.5,0
2025-12-29T00:01:35.271047,20.0,49.5,0
2025-12-29T00:01:37.525886,20.0,49.5,1
2025-12-29T00:01:39.780573,20.0,49.5,0
2025-12-29T00:01:42.035147,20.0,49.6,0
2025-12-29T00:01:44.290063,20.0,49.6,1
2025-12-29T00:01:46.544370,20.0,49.6,0
2025-12-29T00:01:48.798940,20.0,49.6,0
2025-12-29T00:01:51.053717,20.0,49.6,0
2025-12-29T00:01:53.308511,20.0,49.6,0
