timestamp,temperature_C,humidity,pir_motion,anomaly_flag,anomaly_type,anomaly_source
2026-01-25T00:00:01.829962,22.1,61.2,0,0,none,none
2026-01-25T00:00:04.084549,22.1,61.2,0,0,none,none
2026-01-25T00:00:06.339051,22.1,61.2,0,0,none,none
2026-01-25T00:00:08.594176,22.1,61.2,0,0,none,none
2026-01-25T00:00:10.849096,22.1,61.3,0,0,none,none
2026-01-25T00:00:13.103914,22.1,61.3,0,0,none,none
2026-01-25T00:00:15.358801,22.1,61.3,0,0,none,none
2026-01-25T00:00:17.613784,22.1,61.2,0,0,none,none
2026-01-25T00:00:19.868546,22.1,61.2,0,0,none,none
2026-01-25T00:00:22.123470,22.1,61.2,0,0,none,none
2026-01-25T00:00:24.378324,22.1,61.2,0,0,none,none
2026-01-25T00:00:26.633187,22.1,61.2,0,0,none,none
2026-01-25T00:00:28.887970,22.1,61.2,0,0,none,none
2026-01-25T00:00:31.142918,22.1,61.2,0,0,none,none
2026-01-25T00:00:33.397448,22.1,61.2,0,0,none,none
2026-01-25T00:00:35.652493,22.1,61.2,0,0,none,none
2026-01-25T00:00:37.907272,22.1,61.2,0,0,none,none
2026-01-25T00:00:40.162015,22.1,61.2,0,0,none,none
2026-01-25T00:00:42.416823,22.1,61.2,0,0,none,none
2026-01-25T00:00:44.671824,22.1,61.2,0,0,none,none
2026-01-25T00:00:46.926173,22.1,61.2,0,0,none,none
2026-01-25T00:00:49.181104,22.1,61.2,0,0,none,none
2026-01-25T00:00:51.436180,22.1,61.2,0,0,none,none
2026-01-25T00:00:53.690947,22.1,61.2,0,0,none,none
2026-01-25T00:00:55.945826,22.1,61.2,0,0,none,none
2026-01-25T00:00:58.200779,22.1,61.2,0,0,none,none
2026-01-25T00:01:00.455696,22.1,61.2,0,0,none,none
2026-01-25T00:01:02.710628,22.1,61.2,0,0,none,none
2026-01-25T00:01:04.965560,22.1,61.2,0,0,none,none
2026-01-25T00:01:07.220327,22.1,61.2,0,0,none,none
2026-01-25T00:01:09.475374,22.1,61.2,0,0,none,none
2026-01-25T00:01:11.730273,22.1,61.2,0,0,none,none
2026-01-25T00:01:13.985034,22.1,61.2,0,0,none,none
2026-01-25T00:01:16.239972,22.1,61.2,0,0,none,none
2026-01-25T00:01:18.495091,22.1,61.2,0,0,none,none
2026-01-25T00:01:20.749871,22.1,61.2,0,0,none,none
2026-01-25T00:01:23.004597,22.1,61.2,0,0,none,none
2026-01-25T00:01:25.259508,22.1,61.1,0,0,none,none
2026-01-25T00:01:27.514330,22.1,61.2,0,0,none,none
2026-01-25T00:01:29.769362,22.1,61.1,0,0,none,none
2026-01-25T00:01:32.024358,22.1,61.2,0,0,none,none
2026-01-25T00:01:34.279038,22.1,61.1,0,0,none,none
2026-01-25T00:01:36.534135,22.1,61.1,0,0,none,none
2026-01-25T00:01:38.789109,22.1,61.1,0,0,none,none
2026-01-25T00:01:41.043755,22.1,61.2,0,0,none,none
2026-01-25T00:01:43.298718,22.1,61.1,0,0,none,none
2026-01-25T00:01:45.553841,22.1,61.1,0,0,none,none
2026-01-25T00:01:47.808594,22.1,61.1,0,0,none,none
2026-01-25T00:01:50.063559,22.1,61.1,0,0,none,none
2026-01-25T00:01:52.318557,22.1,61.1,0,0,none,none
2026-01-25T00:01:54.573386,22.1,61.1,0,0,none,none
2026-01-25T00:01:56.828375,22.1,61.1,0,0,none,none
2026-01-25T00:01:59.083298,22.1,61.1,0,0,none,none
2026-01-25T00:02:01.338090,22.1,61.1,0,0,none,none
2026-01-25T00:02:03.593103,22.1,61.1,0,0,none,none
2026-01-25T00:02:05.848074,22.1,61.1,0,0,none,none
2026-01-25T00:02:08.102721,22.1,61.1,0,0,none,none
2026-01-25T00:02:10.357702,22.1,61.1,0,0,none,none
2026-01-25T00:02:12.612776,22.1,61.1,0,0,none,none
2026-01-25T00:02:14.867552,22.1,61.1,0,0,none,none
2026-01-25T00:02:17.122359,22.1,61.1,0,0,none,none
2026-01-25T00:02:19.377349,22.1,61.1,0,0,none,none
2026-01-25T00:02:21.632117,22.1,61.1,0,0,none,none
2026-01-25T00:02:23.887009,22.1,61.1,0,0,none,none
2026-01-25T00:02:26.141432,22.1,61.1,0,0,none,none
2026-01-25T00:02:28.396177,22.1,61.1,0,0,none,none
2026-01-25T00:02:30.651151,22.1,61.1,0,0,none,none
2026-01-25T00:02:32.906149,22.1,61.1,0,0,none,none
2026-01-25T00:02:35.160840,22.1,61.1,0,0,none,none
2026-01-25T00:02:37.415708,22.1,61.1,0,0,none,none
2026-01-25T00:02:39.670745,22.1,61.1,0,0,none,none
2026-01-25T00:02:41.925518,22.1,61.1,0,0,none,none
2026-01-25T00:02:44.179906,22.1,61.1,0,0,none,none
2026-01-25T00:02:46.435000,22.1,61.1,0,0,none,none
2026-01-25T00:02:48.689864,22.1,61.1,0,0,none,none
2026-01-25T00:02:50.944825,22.1,61.1,0,0,none,none
2026-01-25T00:02:53.199683,22.1,61.1,0,0,none,none
2026-01-25T00:02:55.454441,22.1,61.1,0,0,none,none
2026-01-25T00:02:57.709483,22.1,61.1,0,0,none,none
2026-01-25T00:02:59.964411,22.1,61.1,0,0,none,none
2026-01-25T00:03:02.219117,22.1,61.1,0,0,none,none
2026-01-25T00:03:04.474189,22.1,61.1,0,0,none,none
2026-01-25T00:03:06.729111,22.1,61.1,0,0,none,none
2026-01-25T00:03:08.983863,22.1,61.1,0,0,none,none
2026-01-25T00:03:11.238775,22.1,61.1,0,0,none,none
2026-01-25T00:03:13.493500,22.1,61.1,0,0,none,none
2026-01-25T00:03:15.748286,22.1,61.1,0,0,none,none
2026-01-25T00:03:18.003205,22.1,61.1,0,0,none,none
2026-01-25T00:03:20.258168,22.1,61.1,0,0,none,none
2026-01-25T00:03:22.512968,22.1,61.1,0,0,none,none
2026-01-25T00:03:24.767907,22.1,61.1,0,0,none,none
2026-01-25T00:03:27.022693,22.1,61.1,0,0,none,none
2026-01-25T00:03:29.277303,22.1,61.1,0,0,none,none
2026-01-25T00:03:31.532322,22.1,61.1,0,0,none,none
2026-01-25T00:03:33.787219,22.1,61.1,0,0,none,none
2026-01-25T00:03:36.041905,22.1,61.1,0,0,none,none
2026-01-25T00:03:38.296714,22.1,61.1,0,0,none,none
2026-01-25T00:03:40.551680,22.1,61.1,0,0,none,none
2026-01-25T00:03:42.806316,22.1,61.1,0,0,none,none
2026-01-25T00:03:45.061208,22.1,61.0,0,0,none,none
2026-01-25T00:03:47.316065,22.1,61.1,0,0,none,none
