timestamp,temperature_C,humidity,pir_motion
2025-12-15T00:00:01.788169,20.7,60.0,0
2025-12-15T00:00:04.042345,20.7,60.0,0
2025-12-15T00:00:06.296628,20.7,60.0,0
2025-12-15T00:00:08.550666,20.7,60.0,0
2025-12-15T00:00:10.804579,20.7,60.0,0
2025-12-15T00:00:13.059069,20.7,60.0,0
2025-12-15T00:00:15.313121,20.7,60.0,0
2025-12-15T00:00:17.567129,20.7,60.0,0
2025-12-15T00:00:19.821494,20.7,60.0,0
2025-12-15T00:00:22.077145,20.7,60.0,0
2025-12-15T00:00:24.331099,20.7,60.0,0
2025-12-15T00:00:26.585240,20.7,60.0,0
2025-12-15T00:00:28.841402,20.7,60.0,0
2025-12-15T00:00:31.095813,20.7,60.0,0
2025-12-15T00:00:33.350625,20.7,60.0,0
2025-12-15T00:00:35.604974,20.7,60.0,0
2025-12-15T00:00:37.858858,20.7,60.0,0
2025-12-15T00:00:40.113491,20.7,60.0,0
2025-12-15T00:00:42.367577,20.7,60.0,0
2025-12-15T00:00:44.621501,20.7,60.0,0
2025-12-15T00:00:46.875628,20.7,60.0,0
2025-12-15T00:00:49.130191,20.7,60.0,0
2025-12-15T00:00:51.384427,20.7,60.0,0
2025-12-15T00:00:53.638819,20.7,60.0,0
2025-12-15T00:00:55.893021,20.7,60.0,0
2025-12-15T00:00:58.147023,20.7,60.0,0
2025-12-15T00:01:00.401116,20.7,60.0,0
2025-12-15T00:01:02.655422,20.7,60.0,0
2025-12-15T00:01:04.909427,20.7,60.0,0
2025-12-15T00:01:07.163732,20.7,60.0,0
2025-12-15T00:01:09.418311,20.7,60.0,0
2025-12-15T00:01:11.672385,20.7,60.0,0
2025-12-15T00:01:13.927096,20.7,60.0,0
2025-12-15T00:01:16.181725,20.7,60.0,0
2025-12-15T00:01:18.436073,20.7,60.0,0
2025-12-15T00:01:20.690263,20.7,60.0,0
2025-12-15T00:01:22.944482,20.7,60.0,0
2025-12-15T00:01:25.198798,20.7,60.1,0
2025-12-15T00:01:27.453299,20.7,60.1,0
2025-12-15T00:01:29.707404,20.7,60.1,0
2025-12-15T00:01:31.961784,20.7,60.0,0
2025-12-15T00:01:34.216145,20.7,60.0,0
2025-12-15T00:01:36.470708,20.7,60.0,0
2025-12-15T00:01:38.725133,20.7,60.0,0
2025-12-15T00:01:40.979324,20.7,60.0,0
2025-12-15T00:01:43.235778,20.7,60.0,0
2025-12-15T00:01:45.490275,20.7,60.0,0
2025-12-15T00:01:47.744464,20.7,60.0,0
2025-12-15T00:01:49.998502,20.7,60.0,0
2025-12-15T00:01:52.252830,20.7,60.0,0
2025-12-15T00:01:54.507632,20.7,60.0,0
2025-12-15T00:01:56.762201,20.7,60.0,0
2025-12-15T00:01:59.016178,20.7,60.0,0
2025-12-15T00:02:01.270974,20.7,60.0,0
2025-12-15T00:02:03.525370,20.7,60.0,0
2025-12-15T00:02:05.779293,20.7,60.0,0
2025-12-15T00:02:08.033887,20.7,60.0,0
2025-12-15T00:02:10.288059,20.7,60.0,0
2025-12-15T00:02:12.542330,20.7,60.0,0
2025-12-15T00:02:14.796684,20.7,60.0,0
2025-12-15T00:02:17.050741,20.7,60.0,0
2025-12-15T00:02:19.304982,20.7,60.0,0
2025-12-15T00:02:21.559118,20.7,60.0,0
2025-12-15T00:02:23.813576,20.7,60.0,0
2025-12-15T00:02:26.067866,20.7,60.0,0
2025-12-15T00:02:28.322202,20.7,60.0,0
2025-12-15T00:02:30.576348,20.7,60.0,0
2025-12-15T00:02:32.830341,20.7,60.0,0
2025-12-15T00:02:35.084700,20.7,60.0,0
2025-12-15T00:02:37.338795,20.7,60.0,0
2025-12-15T00:02:39.592979,20.7,60.0,0
2025-12-15T00:02:41.847081,20.7,60.0,0
2025-12-15T00:02:44.101564,20.7,60.0,0
2025-12-15T00:02:46.355517,20.7,60.0,0
2025-12-15T00:02:48.610014,20.7,60.0,0
2025-12-15T00:02:50.864063,20.7,60.0,0
2025-12-15T00:02:53.118729,20.7,60.0,0
2025-12-15T00:02:55.373012,20.7,60.0,0
2025-12-15T00:02:57.626996,20.7,60.0,0
2025-12-15T00:02:59.880867,20.7,60.0,0
2025-12-15T00:03:02.135063,20.7,60.0,0
2025-12-15T00:03:04.389208,20.7,60.0,0
2025-12-15T00:03:06.643114,20.7,60.0,0
2025-12-15T00:03:08.897674,20.7,60.0,0
2025-12-15T00:03:11.151716,20.7,60.0,0
2025-12-15T00:03:13.406164,20.7,60.0,0
2025-12-15T00:03:15.660429,20.7,60.0,0
2025-12-15T00:03:17.914392,20.7,60.0,0
2025-12-15T00:03:20.168508,20.7,60.0,0
2025-12-15T00:03:22.422650,20.7,60.0,0
2025-12-15T00:03:24.676899,20.7,60.0,0
2025-12-15T00:03:26.930851,20.7,60.0,0
2025-12-15T00:03:29.185538,20.7,60.0,0
2025-12-15T00:03:31.439513,20.7,60.0,0
2025-12-15T00:03:33.693410,20.7,60.0,0
2025-12-15T00:03:35.948119,20.7,60.0,0
2025-12-15T00:03:38.202415,20.7,60.0,0
2025-12-15T00:03:40.456596,20.7,60.0,0
2025-12-15T00:03:42.711197,20.7,60.0,0
2025-12-15T00:03:44.965798,20.7,60.0,0
2025-12-15T00:03:47.219968,20.7,60.0,0
2025-12-15T00:03:49.474771,20.7,60.0,0
2025-12-15T00:03:51.729302,20.7,60.0,0
2025-12-15T00:03:53.983394,20.7,60.0,0
2025-12-15T00:03:56.238217,20.7,60.0,0
2025-12-15T00:03:58.492618,20.7,60.0,0
2025-12-15T00:04:00.746809,20.7,60.0,0
2025-12-15T00:04:03.001401,20.7,60.0,0
2025-12-15T00:04:05.255731,20.7,60.0,0
2025-12-15T00:04:07.510204,20.7,60.0,0
2025-12-15T00:04:09.764637,20.7,60.0,0
2025-12-15T00:04:12.018795,20.7,60.0,0
2025-12-15T00:04:14.273127,20.7,60.0,0
2025-12-15T00:04:16.527564,20.6,60.0,0
2025-12-15T00:04:18.782089,20.7,60.0,0
2025-12-15T00:04:21.036242,20.7,60.0,0
2025-12-15T00:04:23.291095,20.7,60.0,0
2025-12-15T00:04:25.547424,20.7,60.0,0
2025-12-15T00:04:27.801799,20.6,59.9,0
2025-12-15T00:04:30.056179,20.7,60.0,0
2025-12-15T00:04:32.310766,20.7,60.0,0
2025-12-15T00:04:34.565026,20.7,60.0,0
2025-12-15T00:04:36.819127,20.6,59.9,0
2025-12-15T00:04:39.073621,20.7,60.0,0
2025-12-15T00:04:41.327689,20.7,60.0,0
2025-12-15T00:04:43.581795,20.7,60.0,0
2025-12-15T00:04:45.835786,20.7,60.0,0
2025-12-15T00:04:48.089865,20.7,60.0,0
2025-12-15T00:04:50.344018,20.7,59.9,0
2025-12-15T00:04:52.598246,20.7,60.0,0
2025-12-15T00:04:54.852282,20.7,60.0,1
2025-12-15T00:04:57.106887,20.7,60.0,0
2025-12-15T00:04:59.442494,20.6,59.9,0
2025-12-15T00:05:01.777867,20.7,60.0,0
2025-12-15T00:05:04.113441,20.7,59.9,0
2025-12-15T00:05:06.367442,20.7,60.0,0
2025-12-15T00:05:08.621863,20.7,60.0,0
2025-12-15T00:05:10.875972,20.7,60.0,0
2025-12-15T00:05:13.130697,20.7,60.0,0
2025-12-15T00:05:15.384655,20.7,60.0,0
2025-12-15T00:03:50.281186,20.0,53.7,0
2025-12-15T00:03:52.553224,19.9,55.6,0
2025-12-15T00:03:54.808358,19.9,55.4,0
2025-12-15T00:03:57.063374,19.9,55.6,0
2025-12-15T00:03:59.317691,19.9,55.6,0
2025-12-15T00:04:01.572321,20.0,55.6,0
2025-12-15T00:04:03.826343,19.9,55.5,0
2025-12-15T00:04:06.081059,19.9,55.5,0
2025-12-15T00:04:08.335430,20.0,55.5,0
2025-12-15T00:04:10.590090,19.9,55.5,0
2025-12-15T00:04:12.844787,19.9,55.4,0
2025-12-15T00:04:15.099474,19.9,55.4,0
2025-12-15T07:56:32.554483,19.9,55.4,0
2025-12-15T07:56:34.809045,19.9,55.4,1
