timestamp,temperature_C,humidity,pir_motion
2025-12-19T00:00:02.103728,20.6,48.7,0
2025-12-19T00:00:04.357620,20.6,48.6,0
2025-12-19T00:00:06.612690,20.5,48.6,0
2025-12-19T00:00:08.867135,20.6,48.7,0
2025-12-19T00:00:11.121215,20.6,48.7,0
2025-12-19T00:00:13.375898,20.5,48.6,0
2025-12-19T00:00:15.630186,20.6,48.7,0
2025-12-19T00:00:17.884785,20.6,48.7,0
2025-12-19T00:00:20.139323,20.6,48.6,0
2025-12-19T00:00:22.393892,20.6,48.7,0
2025-12-19T00:00:24.648399,20.6,48.7,0
2025-12-19T00:00:26.902685,20.5,48.6,0
2025-12-19T00:00:29.157314,20.6,48.7,0
2025-12-19T00:00:31.411750,20.5,48.6,0
2025-12-19T00:00:33.665939,20.6,48.7,0
2025-12-19T00:00:35.920460,20.6,48.7,0
2025-12-19T00:00:38.174923,20.6,48.7,0
2025-12-19T00:00:40.429574,20.6,48.7,0
2025-12-19T00:00:42.684108,20.6,48.7,0
2025-12-19T00:00:44.938473,20.5,48.6,0
2025-12-19T00:00:47.193195,20.5,48.6,0
2025-12-19T00:00:49.447763,20.6,48.7,0
2025-12-19T00:00:51.701765,20.6,48.6,0
2025-12-19T00:00:53.956482,20.6,48.6,0
2025-12-19T00:00:56.211068,20.6,48.6,0
2025-12-19T00:00:58.465131,20.5,48.6,0
2025-12-19T00:01:00.719848,20.5,48.6,0
2025-12-19T00:01:02.976627,20.6,48.7,0
2025-12-19T00:01:05.231065,20.5,48.6,0
2025-12-19T00:01:07.485204,20.6,48.7,0
2025-12-19T00:01:09.739843,20.5,48.6,0
2025-12-19T00:01:11.994172,20.5,48.6,0
2025-12-19T00:01:14.248909,20.5,48.6,0
2025-12-19T00:01:16.503422,20.5,48.6,0
2025-12-19T00:01:18.757335,20.5,48.6,0
2025-12-19T00:01:21.011927,20.6,48.6,0
2025-12-19T00:01:23.266499,20.5,48.6,0
2025-12-19T00:01:25.520370,20.6,48.6,0
2025-12-19T00:01:27.774435,20.5,48.6,0
2025-12-19T00:01:30.028509,20.5,48.6,0
2025-12-19T00:01:32.282887,20.5,48.6,0
2025-12-19T00:01:34.537694,20.6,48.6,0
2025-12-19T00:01:36.792229,20.6,48.7,0
2025-12-19T00:01:39.046190,20.6,48.6,0
2025-12-19T00:01:41.301130,20.5,48.6,0
2025-12-19T00:01:43.555617,20.6,48.6,0
2025-12-19T00:01:45.809559,20.5,48.5,0
2025-12-19T00:01:48.064344,20.5,48.5,0
2025-12-19T00:01:50.318575,20.5,48.6,0
2025-12-19T00:01:52.572562,20.5,48.6,0
2025-12-19T00:01:54.827027,20.5,48.6,0
2025-12-19T00:01:57.081549,20.5,48.6,0
2025-12-19T00:01:59.335973,20.6,48.7,0
2025-12-19T00:02:01.590157,20.6,48.6,0
2025-12-19T00:02:03.844754,20.5,48.6,0
2025-12-19T00:02:06.099223,20.6,48.6,0
2025-12-19T00:02:08.353475,20.5,48.6,0
2025-12-19T00:02:10.607856,20.6,48.6,0
2025-12-19T00:02:12.862077,20.6,48.6,0
2025-12-19T00:02:15.117029,20.5,48.6,0
2025-12-19T00:02:17.371614,20.6,48.6,0
2025-12-19T00:02:19.625587,20.6,48.6,0
2025-12-19T00:02:21.880351,20.5,48.6,0
2025-12-19T00:02:24.134411,20.5,48.6,0
2025-12-19T00:02:26.388352,20.6,48.7,0
2025-12-19T00:02:28.642484,20.6,48.6,0
2025-12-19T00:02:30.898943,20.6,48.6,0
2025-12-19T00:02:33.153076,20.5,48.5,0
2025-12-19T00:02:35.407786,20.5,48.5,0
2025-12-19T00:02:37.661932,20.5,48.5,0
2025-12-19T00:02:39.916448,20.6,48.6,0
2025-12-19T00:02:42.171063,20.6,48.6,0
2025-12-19T00:02:44.425460,20.5,48.5,0
2025-12-19T00:02:46.679426,20.6,48.5,0
2025-12-19T00:02:48.933833,20.5,48.5,0
2025-12-19T00:02:51.188406,20.5,48.6,0
2025-12-19T00:02:53.442348,20.5,48.5,0
2025-12-19T00:02:55.697160,20.5,48.5,0
2025-12-19T00:02:57.953370,20.5,48.5,0
2025-12-19T00:03:00.207861,20.5,48.5,0
2025-12-19T00:03:02.462015,20.5,48.5,0
2025-12-19T00:03:04.716644,20.6,48.6,0
2025-12-19T00:03:06.970851,20.6,48.6,0
2025-12-19T00:03:09.225047,20.6,48.6,0
2025-12-19T00:03:11.479474,20.6,48.6,0
2025-12-19T00:03:13.733347,20.5,48.4,0
2025-12-19T00:03:15.987875,20.6,48.6,0
2025-12-19T00:03:18.241983,20.5,48.5,0
2025-12-19T00:03:20.496504,20.5,48.5,0
2025-12-19T00:03:22.750961,20.5,48.5,0
2025-12-19T00:03:25.004945,20.5,48.4,0
2025-12-19T00:03:27.259371,20.5,48.4,0
2025-12-19T00:03:29.513498,20.6,48.6,0
2025-12-19T00:03:31.767975,20.5,48.5,0
2025-12-19T00:03:34.021903,20.5,48.5,0
2025-12-19T00:03:36.276808,20.5,48.5,0
2025-12-19T00:03:38.531185,20.5,48.5,0
2025-12-19T00:03:40.785060,20.5,48.4,0
2025-12-19T00:03:43.039615,20.6,48.6,0
2025-12-19T00:03:45.293871,20.5,48.5,0
2025-12-19T00:03:47.548314,20.5,48.4,0
2025-12-19T00:03:49.802397,20.5,48.5,0
2025-12-19T00:03:52.056572,20.6,48.6,0
2025-12-19T00:03:54.310770,20.6,48.5,0
2025-12-19T00:03:56.564911,20.6,48.5,0
2025-12-19T00:03:58.819450,20.6,48.5,0
2025-12-19T00:04:01.073869,20.6,48.5,0
2025-12-19T00:04:03.328628,20.5,48.4,0
2025-12-19T00:04:05.583062,20.6,48.5,0
2025-12-19T00:04:07.836959,20.5,48.4,0
2025-12-19T00:04:10.091534,20.6,48.5,0
2025-12-19T00:04:12.345809,20.5,48.4,0
2025-12-19T00:04:14.600222,20.5,48.4,0
2025-12-19T00:04:16.854299,20.5,48.4,0
2025-12-19T00:04:19.108344,20.5,48.4,0
2025-12-19T00:04:21.362215,20.6,48.5,0
2025-12-19T00:04:23.616938,20.6,48.5,0
2025-12-19T00:04:25.871623,20.6,48.5,0
2025-12-19T00:04:28.125669,20.6,48.5,0
2025-12-19T00:04:30.380334,20.6,48.5,0
2025-12-19T00:04:32.634875,20.5,48.4,0
2025-12-19T00:04:34.889124,20.5,48.4,0
2025-12-19T00:04:37.143664,20.6,48.5,0
2025-12-19T00:04:39.398229,20.6,48.6,0
