timestamp,temperature_C,humidity,pir_motion
2025-12-14T17:51:01.515414,19.9,63.5,0
2025-12-14T17:51:03.769961,19.9,63.5,0
2025-12-14T17:51:06.024185,19.9,63.5,0
2025-12-14T17:51:08.279073,19.9,63.5,0
2025-12-14T17:51:10.533038,19.9,63.5,0
2025-12-14T17:51:12.787388,19.9,63.5,0
2025-12-14T17:51:15.042049,19.9,63.5,0
2025-12-14T17:51:17.296648,19.9,63.5,0
2025-12-14T17:51:19.550661,19.9,63.5,0
2025-12-14T17:51:21.805077,19.9,63.5,0
2025-12-14T17:51:24.059266,19.9,63.4,0
2025-12-14T17:51:26.313573,19.9,63.4,0
2025-12-14T17:51:28.567625,19.9,63.4,0
2025-12-14T17:51:30.822033,19.9,63.4,0
2025-12-14T17:51:33.076681,19.9,63.4,0
2025-12-14T17:51:35.330795,19.9,63.4,0
2025-12-14T17:51:37.585125,19.9,63.4,0
2025-12-14T17:51:39.839835,19.9,63.4,0
2025-12-14T17:51:42.094547,19.9,63.4,0
2025-12-14T17:51:44.348946,19.9,63.3,1
2025-12-14T17:51:46.606422,19.9,63.3,0
2025-12-14T17:51:48.865198,19.9,63.3,0
2025-12-14T17:51:51.185498,19.9,63.3,0
2025-12-14T17:51:53.442020,19.9,63.3,0
2025-12-14T17:51:55.778619,19.9,63.3,0
2025-12-14T17:51:58.114121,19.9,63.3,0
2025-12-14T17:52:00.372812,19.9,63.3,0
2025-12-14T17:52:02.626792,19.9,63.3,0
2025-12-14T17:52:04.881578,19.9,63.3,0
2025-12-14T17:52:07.135779,20.0,63.3,0
2025-12-14T17:52:09.390364,19.9,63.3,0
2025-12-14T17:52:11.644509,19.9,63.3,0
2025-12-14T17:52:13.898891,19.9,63.3,0
2025-12-14T17:52:16.154452,19.9,63.3,0
2025-12-14T17:52:18.408842,19.9,63.3,0
2025-12-14T17:52:20.663002,19.9,63.3,0
2025-12-14T17:52:22.917322,19.9,63.3,0
2025-12-14T17:52:25.171368,19.9,63.2,0
2025-12-14T17:52:27.425977,19.9,63.3,0
2025-12-14T17:52:29.680388,19.9,63.3,0
2025-12-14T17:52:31.934449,20.0,63.3,0
2025-12-14T17:52:35.247845,20.0,63.3,0
2025-12-14T17:52:37.502560,20.0,63.3,0
2025-12-14T17:52:39.756820,19.9,63.2,0
2025-12-14T17:52:42.011118,19.9,63.2,0
2025-12-14T17:52:44.265243,20.0,63.3,0
2025-12-14T17:52:46.519576,19.9,63.2,0
2025-12-14T17:52:48.774243,19.9,63.2,0
