timestamp,temperature_C,humidity,pir_motion
2025-12-16T00:00:01.428204,20.4,67,0
2025-12-16T00:00:03.682610,20.5,67.1,0
2025-12-16T00:00:05.937327,20.5,67,0
2025-12-16T00:00:08.191930,20.5,67,0
2025-12-16T00:00:10.446238,20.4,67,0
2025-12-16T00:00:12.700918,20.5,67.1,0
2025-12-16T00:00:14.955342,20.4,67,0
2025-12-16T00:00:17.210132,20.5,67.1,0
2025-12-16T00:00:19.464840,20.5,67.1,0
2025-12-16T00:00:21.719353,20.5,67.1,0
2025-12-16T00:00:23.973735,20.4,67,0
2025-12-16T00:00:26.228432,20.5,67.1,0
2025-12-16T00:00:28.482910,20.5,67.1,0
2025-12-16T00:00:30.737806,20.4,67,0
2025-12-16T00:00:32.992319,20.5,67,0
2025-12-16T00:00:35.246946,20.5,67,0
2025-12-16T00:00:37.501887,20.5,67,0
2025-12-16T00:00:39.756608,20.5,67,0
2025-12-16T00:00:42.011197,20.5,67,0
2025-12-16T00:00:44.265857,20.5,67,0
2025-12-16T00:00:46.520512,20.5,67,0
2025-12-16T00:00:48.775123,20.5,67,0
2025-12-16T00:00:51.029899,20.4,66.9,0
2025-12-16T00:00:53.284624,20.5,67,0
2025-12-16T00:00:55.539277,20.4,66.9,0
2025-12-16T00:00:57.793983,20.5,66.9,0
2025-12-16T00:01:00.048500,20.5,66.9,0
2025-12-16T00:01:02.303045,20.4,66.9,0
2025-12-16T00:01:04.557682,20.5,66.9,0
2025-12-16T00:01:06.815860,20.5,66.9,0
2025-12-16T00:01:09.070450,20.4,66.8,0
2025-12-16T00:01:11.325261,20.4,66.8,0
2025-12-16T00:01:13.579960,20.5,66.8,0
2025-12-16T00:01:15.834442,20.4,66.8,0
2025-12-16T00:01:18.089175,20.5,66.8,0
2025-12-16T00:01:20.343749,20.5,66.8,0
2025-12-16T00:01:22.598198,20.5,66.8,0
2025-12-16T00:01:24.852981,20.5,66.8,0
2025-12-16T00:01:27.107700,20.4,66.8,0
2025-12-16T00:01:29.362152,20.4,66.8,0
2025-12-16T00:01:31.616957,20.5,66.8,0
2025-12-16T00:01:33.871512,20.4,66.7,0
2025-12-16T00:01:36.126014,20.4,66.7,0
2025-12-16T00:01:38.380829,20.5,66.8,0
2025-12-16T00:01:40.635038,20.5,66.8,0
2025-12-16T00:01:42.889602,20.5,66.8,0
2025-12-16T00:01:45.144330,20.4,66.7,0
2025-12-16T00:01:47.398973,20.4,66.7,0
2025-12-16T00:01:49.653514,20.4,66.7,0
2025-12-16T00:01:51.907906,20.5,66.7,0
2025-12-16T00:01:54.162539,20.4,66.7,0
2025-12-16T00:01:56.417181,20.4,66.7,0
2025-12-16T00:01:58.672026,20.4,66.7,0
2025-12-16T00:02:00.926585,20.4,66.7,0
2025-12-16T00:02:03.181106,20.5,66.8,0
2025-12-16T00:02:05.435360,20.5,66.8,0
2025-12-16T00:02:07.689728,20.5,66.8,0
2025-12-16T00:02:09.944352,20.4,66.8,0
2025-12-16T00:02:12.198938,20.4,66.8,0
2025-12-16T00:02:14.453697,20.5,66.9,0
2025-12-16T00:02:16.708300,20.4,66.8,0
2025-12-16T00:02:18.962967,20.4,66.8,0
2025-12-16T00:02:21.217590,20.5,66.9,0
2025-12-16T00:02:23.472310,20.5,66.9,0
2025-12-16T00:02:25.727001,20.4,66.8,0
2025-12-16T00:02:27.981583,20.4,66.8,0
2025-12-16T00:02:30.236188,20.5,66.9,0
2025-12-16T00:02:32.490837,20.4,66.8,0
2025-12-16T00:02:34.745582,20.4,66.8,0
2025-12-16T00:02:37.000221,20.5,66.9,0
2025-12-16T00:02:39.254851,20.5,66.9,0
2025-12-16T00:02:41.509569,20.4,66.8,1
2025-12-16T00:02:43.764054,20.5,66.8,0
2025-12-16T00:02:46.018709,20.5,66.8,1
2025-12-16T00:02:48.275302,20.4,66.8,0
2025-12-16T00:02:50.529862,20.5,66.8,0
2025-12-16T00:02:52.784600,20.4,66.7,1
2025-12-16T00:02:55.038811,20.4,66.7,0
2025-12-16T00:02:57.293494,20.5,66.8,0
2025-12-16T00:02:59.548048,20.5,66.8,0
