timestamp,temperature_C,humidity,mq_raw,mq_gas_detected,anomaly_flag,anomaly_type,anomaly_source
2026-01-27 00:00:00.393000+03:00,21.4,64.2,1,0,0,none,none
2026-01-27 00:00:02.648000+03:00,21.4,64.1,1,0,0,none,none
2026-01-27 00:00:04.904000+03:00,21.3,64.1,1,0,0,none,none
2026-01-27 00:00:07.159000+03:00,21.4,64.2,1,0,0,none,none
2026-01-27 00:00:09.416000+03:00,21.4,64.2,1,0,0,none,none
2026-01-27 00:00:11.671000+03:00,21.4,64.2,1,0,0,none,none
2026-01-27 00:00:13.926000+03:00,21.4,64.2,1,0,0,none,none
2026-01-27 00:00:16.180000+03:00,21.3,64.2,1,0,0,none,none
2026-01-27 00:00:18.435000+03:00,21.4,64.2,1,0,0,none,none
2026-01-27 00:00:20.690000+03:00,21.4,64.3,1,0,0,none,none
2026-01-27 00:00:22.945000+03:00,21.3,64.2,1,0,0,none,none
2026-01-27 00:00:25.200000+03:00,21.3,64.3,1,0,0,none,none
2026-01-27 00:00:27.454000+03:00,21.3,64.3,1,0,0,none,none
2026-01-27 00:00:29.709000+03:00,21.3,64.3,1,0,0,none,none
2026-01-27 00:00:31.966000+03:00,21.4,64.4,1,0,0,none,none
2026-01-27 00:00:34.226000+03:00,21.3,64.3,1,0,0,none,none
2026-01-27 00:00:36.480000+03:00,21.4,64.4,1,0,0,none,none
2026-01-27 00:00:38.736000+03:00,21.3,64.4,1,0,0,none,none
2026-01-27 00:00:40.990000+03:00,21.4,64.4,1,0,0,none,none
2026-01-27 00:00:43.245000+03:00,21.3,64.4,1,0,0,none,none
2026-01-27 00:00:45.502000+03:00,21.3,64.4,1,0,0,none,none
2026-01-27 00:00:47.757000+03:00,21.3,64.4,1,0,0,none,none
2026-01-27 00:00:50.014000+03:00,21.3,64.4,1,0,0,none,none
2026-01-27 00:00:52.269000+03:00,21.3,64.4,1,0,0,none,none
2026-01-27 00:00:54.523000+03:00,21.3,64.4,1,0,0,none,none
