timestamp,temperature_C,humidity,mq_raw,mq_gas_detected,anomaly_flag,anomaly_type,anomaly_source
2026-01-30 00:00:02.109000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:04.364000+03:00,18.8,49.7,1,0,0,none,none
2026-01-30 00:00:06.619000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:08.873000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:11.128000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:13.386000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:15.640000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:17.895000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:20.154000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:22.408000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:24.666000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:26.922000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:29.176000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:31.432000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:33.687000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:35.942000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:38.197000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:40.452000+03:00,18.8,49.7,1,0,0,none,none
2026-01-30 00:00:42.707000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:44.962000+03:00,18.8,49.7,1,0,0,none,none
2026-01-30 00:00:47.218000+03:00,18.8,49.7,1,0,0,none,none
2026-01-30 00:00:49.472000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:00:51.728000+03:00,18.8,49.7,1,0,0,none,none
2026-01-30 00:00:53.983000+03:00,18.8,49.7,1,0,0,none,none
2026-01-30 00:00:56.238000+03:00,18.8,49.7,1,0,0,none,none
2026-01-30 00:00:58.493000+03:00,18.8,49.7,1,0,0,none,none
2026-01-30 00:01:00.748000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:03.003000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:05.258000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:07.513000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:09.768000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:12.023000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:14.278000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:16.533000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:18.788000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:21.043000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:23.298000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:25.553000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:27.808000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:30.063000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:32.318000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:34.573000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:36.828000+03:00,18.8,49.7,1,0,0,none,none
2026-01-30 00:01:39.083000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:41.338000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:43.593000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:45.849000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:48.104000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:50.358000+03:00,18.8,49.7,1,0,0,none,none
2026-01-30 00:01:52.614000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:54.869000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:01:57.124000+03:00,18.8,49.7,1,0,0,none,none
2026-01-30 00:01:59.379000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:02:01.634000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:02:03.889000+03:00,18.8,49.7,1,0,0,none,none
2026-01-30 00:02:06.144000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:02:08.399000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:02:10.654000+03:00,18.8,49.7,1,0,0,none,none
2026-01-30 00:02:12.909000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:02:15.164000+03:00,18.8,49.8,1,0,0,none,none
2026-01-30 00:02:17.419000+03:00,18.8,49.7,1,0,0,none,none
2026-01-30 00:02:19.674000+03:00,18.8,49.8,1,0,0,none,none
