timestamp,temperature_C,humidity,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2,anomaly_flag,anomaly_type,anomaly_source
2026-01-30T00:00:02.052,18.7,52.4,0.2745862,-2.0397832,11.3364874,0,none,none
2026-01-30T00:00:04.307,18.7,52.4,0.1569064,-2.0005566,11.414940599999998,0,none,none
2026-01-30T00:00:06.563,18.7,52.3,0.196133,-2.0397832,11.454167199999999,0,none,none
2026-01-30T00:00:08.818,18.7,52.3,0.196133,-2.0397832,11.3364874,0,none,none
2026-01-30T00:00:11.074,18.7,52.3,0.196133,-2.0005566,11.375713999999999,0,none,none
2026-01-30T00:00:13.330,18.7,52.3,0.1176798,-2.0397832,11.375713999999999,0,none,none
2026-01-30T00:00:15.585,18.7,52.3,0.1569064,-2.0005566,11.493393799999998,0,none,none
2026-01-30T00:00:17.841,18.7,52.3,0.196133,-1.96133,11.375713999999999,0,none,none
2026-01-30T00:00:20.096,18.7,52.2,0.2353596,-2.0397832,11.493393799999998,0,none,none
2026-01-30T00:00:22.356,18.7,52.2,0.2353596,-2.0397832,11.414940599999998,0,none,none
2026-01-30T00:00:24.611,18.7,52.2,0.2353596,-2.0790097999999997,11.3364874,0,none,none
2026-01-30T00:00:26.867,18.7,52.2,0.1569064,-1.96133,11.375713999999999,0,none,none
2026-01-30T00:00:29.123,18.7,52.2,0.1569064,-2.0397832,11.375713999999999,0,none,none
2026-01-30T00:00:31.379,18.7,52.2,0.196133,-2.0790097999999997,11.454167199999999,0,none,none
2026-01-30T00:00:33.635,18.7,52.2,0.196133,-2.0790097999999997,11.414940599999998,0,none,none
2026-01-30T00:00:35.891,18.7,52.2,0.2353596,-2.0790097999999997,11.414940599999998,0,none,none
2026-01-30T00:00:38.147,18.7,52.2,0.196133,-2.0790097999999997,11.454167199999999,0,none,none
2026-01-30T00:00:40.403,18.7,52.2,0.196133,-2.0397832,11.454167199999999,0,none,none
2026-01-30T00:00:42.659,18.7,52.3,0.196133,-1.96133,11.375713999999999,0,none,none
2026-01-30T00:00:44.915,18.7,52.3,0.1569064,-2.0397832,11.493393799999998,0,none,none
2026-01-30T00:00:47.171,18.7,52.4,0.196133,-2.0005566,11.3364874,0,none,none
2026-01-30T00:00:49.427,18.7,52.4,0.1569064,-2.0397832,11.454167199999999,0,none,none
2026-01-30T00:00:51.682,18.7,52.5,0.2353596,-2.0397832,11.493393799999998,0,none,none
2026-01-30T00:00:53.938,18.7,52.5,0.2353596,-2.0397832,11.454167199999999,0,none,none
2026-01-30T00:00:56.194,18.7,52.5,0.196133,-2.0397832,11.375713999999999,0,none,none
2026-01-30T00:00:58.450,18.7,52.6,0.196133,-2.0397832,11.375713999999999,0,none,none
2026-01-30T00:01:00.706,18.7,52.6,0.1176798,-2.0005566,11.375713999999999,0,none,none
2026-01-30T00:01:02.962,18.7,52.6,0.1569064,-2.0005566,11.454167199999999,0,none,none
2026-01-30T00:01:05.217,18.7,52.6,0.2353596,-2.0397832,11.414940599999998,0,none,none
2026-01-30T00:01:07.473,18.7,52.6,0.2353596,-2.0397832,11.375713999999999,0,none,none
2026-01-30T00:01:09.729,18.7,52.6,0.196133,-2.0005566,11.414940599999998,0,none,none
2026-01-30T00:01:11.985,18.7,52.6,0.196133,-2.0397832,11.375713999999999,0,none,none
2026-01-30T00:01:14.241,18.7,52.6,0.196133,-2.0790097999999997,11.375713999999999,0,none,none
2026-01-30T00:01:16.497,18.7,52.6,0.196133,-2.0005566,11.414940599999998,0,none,none
2026-01-30T00:01:18.753,18.7,52.6,0.1569064,-2.0790097999999997,11.454167199999999,0,none,none
2026-01-30T00:01:21.009,18.7,52.6,0.196133,-2.0397832,11.454167199999999,0,none,none
2026-01-30T00:01:23.265,18.7,52.6,0.1569064,-2.0397832,11.3364874,0,none,none
2026-01-30T00:01:25.521,18.7,52.5,0.1176798,-1.96133,11.375713999999999,0,none,none
2026-01-30T00:01:27.776,18.7,52.5,0.196133,-2.0397832,11.375713999999999,0,none,none
2026-01-30T00:01:30.032,18.7,52.5,0.196133,-2.0005566,11.375713999999999,0,none,none
2026-01-30T00:01:32.288,18.7,52.5,0.1569064,-2.0005566,11.414940599999998,0,none,none
2026-01-30T00:01:34.544,18.7,52.5,0.1569064,-2.0005566,11.454167199999999,0,none,none
2026-01-30T00:01:36.800,18.7,52.5,0.196133,-2.0397832,11.532620399999999,0,none,none
2026-01-30T00:01:39.056,18.7,52.6,0.2353596,-2.0397832,11.414940599999998,0,none,none
2026-01-30T00:01:41.312,,,0.196133,-2.0397832,11.375713999999999,0,none,none
2026-01-30T00:01:43.568,18.7,52.5,0.196133,-2.0005566,11.3364874,0,none,none
2026-01-30T00:01:45.824,18.7,52.5,0.0784532,-2.0005566,11.493393799999998,0,none,none
2026-01-30T00:01:48.079,18.7,52.5,0.1569064,-1.96133,11.454167199999999,0,none,none
2026-01-30T00:01:50.336,18.7,52.5,0.1569064,-2.0397832,11.493393799999998,0,none,none
2026-01-30T00:01:52.591,18.7,52.4,0.196133,-2.0005566,11.454167199999999,0,none,none
2026-01-30T00:01:54.847,18.7,52.4,0.196133,-2.0397832,11.375713999999999,0,none,none
2026-01-30T00:01:57.103,18.7,52.4,0.196133,-2.0397832,11.414940599999998,0,none,none
2026-01-30T00:01:59.359,18.7,52.4,0.196133,-2.0005566,11.414940599999998,0,none,none
2026-01-30T00:02:01.615,18.7,52.4,0.1569064,-2.0397832,11.414940599999998,0,none,none
2026-01-30T00:02:03.871,18.7,52.3,0.1569064,-2.0005566,11.414940599999998,0,none,none
2026-01-30T00:02:06.126,18.7,52.3,0.196133,-2.0005566,11.375713999999999,0,none,none
2026-01-30T00:02:08.382,18.7,52.3,0.1569064,-1.96133,11.454167199999999,0,none,none
2026-01-30T00:02:10.638,18.7,52.3,0.1569064,-2.0005566,11.414940599999998,0,none,none
