timestamp,temperature_C,humidity,mq_raw,mq_gas_detected,anomaly_flag,anomaly_type,anomaly_source
2026-01-18T00:00:00.344+03:00,17.7,47.6,1,0,0,none,none
2026-01-18T00:00:02.600+03:00,17.7,47.6,1,0,0,none,none
2026-01-18T00:00:04.855+03:00,17.7,47.6,1,0,0,none,none
2026-01-18T00:00:07.109+03:00,17.7,47.6,1,0,0,none,none
2026-01-18T00:00:09.365+03:00,17.7,47.9,1,0,0,none,none
2026-01-18T00:00:11.620+03:00,17.7,47.8,1,0,0,none,none
2026-01-18T00:00:13.875+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:00:16.130+03:00,17.7,47.3,1,0,0,none,none
2026-01-18T00:00:18.385+03:00,17.7,47.0,1,0,0,none,none
2026-01-18T00:00:20.640+03:00,17.7,47.1,1,0,0,none,none
2026-01-18T00:00:22.896+03:00,17.7,47.3,1,0,0,none,none
2026-01-18T00:00:25.151+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:00:27.406+03:00,17.7,47.3,1,0,0,none,none
2026-01-18T00:00:29.661+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:00:31.916+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:00:34.171+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:00:36.426+03:00,17.7,47.1,1,0,0,none,none
2026-01-18T00:00:38.682+03:00,17.7,47.1,1,0,0,none,none
2026-01-18T00:00:40.937+03:00,17.7,47.1,1,0,0,none,none
2026-01-18T00:00:43.192+03:00,17.7,47.3,1,0,0,none,none
2026-01-18T00:00:45.447+03:00,17.7,47.0,1,0,0,none,none
2026-01-18T00:00:47.702+03:00,17.7,47.1,1,0,0,none,none
2026-01-18T00:00:49.957+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:00:52.212+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:00:54.467+03:00,17.7,47.0,1,0,0,none,none
2026-01-18T00:00:56.723+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:00:58.978+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:01:01.233+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:01:03.488+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:01:05.743+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:01:07.998+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:01:10.253+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:01:12.508+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:01:14.764+03:00,17.7,47.3,1,0,0,none,none
2026-01-18T00:01:17.019+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:01:19.274+03:00,17.7,47.1,1,0,0,none,none
2026-01-18T00:01:21.529+03:00,17.7,46.8,1,0,0,none,none
2026-01-18T00:01:23.784+03:00,17.7,46.5,1,0,0,none,none
2026-01-18T00:01:26.039+03:00,17.7,46.5,1,0,0,none,none
2026-01-18T00:01:28.294+03:00,17.7,46.7,1,0,0,none,none
2026-01-18T00:01:30.549+03:00,17.7,46.8,1,0,0,none,none
2026-01-18T00:01:32.804+03:00,17.7,47.1,1,0,0,none,none
2026-01-18T00:01:35.059+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:01:37.314+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:01:39.570+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:01:41.825+03:00,17.7,47.0,1,0,0,none,none
2026-01-18T00:01:44.080+03:00,17.7,46.9,1,0,0,none,none
2026-01-18T00:01:46.335+03:00,17.7,47.0,1,0,0,none,none
2026-01-18T00:01:48.590+03:00,17.7,47.0,1,0,0,none,none
2026-01-18T00:01:50.845+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:01:53.100+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:01:55.355+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:01:57.611+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:01:59.866+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:02:02.121+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:02:04.376+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:02:06.631+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:02:08.885+03:00,17.7,47.7,1,0,0,none,none
2026-01-18T00:02:11.140+03:00,17.7,47.8,1,0,0,none,none
2026-01-18T00:02:13.401+03:00,17.7,47.9,1,0,0,none,none
2026-01-18T00:02:15.661+03:00,17.7,47.9,1,0,0,none,none
2026-01-18T00:02:17.916+03:00,17.7,47.6,1,0,0,none,none
2026-01-18T00:02:20.171+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:02:22.426+03:00,17.7,47.1,1,0,0,none,none
2026-01-18T00:02:24.686+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:02:26.945+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:02:29.200+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:02:31.455+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:02:33.710+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:02:35.964+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:02:38.219+03:00,17.7,47.6,1,0,0,none,none
2026-01-18T00:02:40.477+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:02:42.732+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:02:44.987+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:02:47.242+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:02:49.496+03:00,17.7,47.3,1,0,0,none,none
2026-01-18T00:02:51.751+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:02:54.009+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:02:56.264+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:02:58.519+03:00,17.7,47.3,1,0,0,none,none
2026-01-18T00:03:00.777+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:03:03.033+03:00,17.7,47.3,1,0,0,none,none
2026-01-18T00:03:05.288+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:03:07.543+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:03:09.801+03:00,17.7,47.6,1,0,0,none,none
2026-01-18T00:03:12.056+03:00,17.7,47.7,1,0,0,none,none
2026-01-18T00:03:14.313+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:03:16.568+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:03:18.823+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:03:21.081+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:03:23.336+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:03:25.591+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:03:27.846+03:00,17.7,47.3,1,0,0,none,none
2026-01-18T00:03:30.100+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:03:32.355+03:00,17.7,47.7,1,0,0,none,none
2026-01-18T00:03:34.613+03:00,17.7,47.9,1,0,0,none,none
2026-01-18T00:03:36.868+03:00,17.7,47.8,1,0,0,none,none
2026-01-18T00:03:39.123+03:00,17.7,47.9,1,0,0,none,none
2026-01-18T00:03:41.381+03:00,17.7,47.8,1,0,0,none,none
2026-01-18T00:03:43.636+03:00,17.7,47.8,1,0,0,none,none
2026-01-18T00:03:45.891+03:00,17.7,47.9,1,0,0,none,none
2026-01-18T00:03:48.149+03:00,17.7,47.8,1,0,0,none,none
2026-01-18T00:03:50.404+03:00,17.7,47.7,1,0,0,none,none
2026-01-18T00:03:52.659+03:00,17.7,47.8,1,0,0,none,none
2026-01-18T00:03:54.914+03:00,17.7,48.0,1,0,0,none,none
2026-01-18T00:03:57.169+03:00,17.7,47.7,1,0,0,none,none
2026-01-18T00:03:59.424+03:00,17.7,47.8,1,0,0,none,none
2026-01-18T00:04:01.679+03:00,17.7,48.0,1,0,0,none,none
2026-01-18T00:04:03.934+03:00,17.7,48.0,1,0,0,none,none
2026-01-18T00:04:06.189+03:00,17.7,47.9,1,0,0,none,none
2026-01-18T00:04:08.445+03:00,17.7,47.8,1,0,0,none,none
2026-01-18T00:04:10.700+03:00,17.7,47.7,1,0,0,none,none
2026-01-18T00:04:12.955+03:00,17.7,47.8,1,0,0,none,none
2026-01-18T00:04:15.210+03:00,17.7,47.8,1,0,0,none,none
2026-01-18T00:04:17.465+03:00,17.7,47.7,1,0,0,none,none
2026-01-18T00:04:19.720+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:04:21.975+03:00,17.7,47.3,1,0,0,none,none
2026-01-18T00:04:24.230+03:00,17.7,47.3,1,0,0,none,none
2026-01-18T00:04:26.485+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:04:28.740+03:00,17.7,47.3,1,0,0,none,none
2026-01-18T00:04:30.995+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:04:33.250+03:00,17.7,47.2,1,0,0,none,none
2026-01-18T00:04:35.505+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:04:37.760+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:04:40.015+03:00,17.7,47.6,1,0,0,none,none
2026-01-18T00:04:42.271+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:04:44.526+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:04:46.781+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:04:49.036+03:00,17.7,47.4,1,0,0,none,none
2026-01-18T00:04:51.291+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:04:53.548+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:04:55.803+03:00,17.7,47.6,1,0,0,none,none
2026-01-18T00:04:58.061+03:00,17.7,47.6,1,0,0,none,none
2026-01-18T00:05:00.316+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:05:02.571+03:00,17.7,47.5,1,0,0,none,none
2026-01-18T00:05:04.829+03:00,17.7,47.6,1,0,0,none,none
2026-01-18T00:05:07.084+03:00,17.7,47.6,1,0,0,none,none
2026-01-18T00:05:09.339+03:00,17.7,47.8,1,0,0,none,none
2026-01-18T00:05:11.594+03:00,17.7,47.8,1,0,0,none,none
