timestamp,temperature_C,humidity,mq_raw,mq_gas_detected,anomaly_flag,anomaly_type,anomaly_source
2026-01-11T00:00:02.038,20.8,44.2,0,,0,none,none
2026-01-11T00:00:04.292,20.8,44.2,0,,0,none,none
2026-01-11T00:00:06.547,20.7,44.1,0,,0,none,none
2026-01-11T00:00:08.802,20.7,44.1,0,,0,none,none
2026-01-11T00:00:11.057,20.7,44.1,0,,0,none,none
2026-01-11T00:00:13.312,20.8,44.2,0,,0,none,none
2026-01-11T00:00:15.567,20.8,44.2,0,,0,none,none
2026-01-11T00:00:17.821,20.8,44.4,0,,0,none,none
2026-01-11T00:00:20.076,20.8,44.4,0,,0,none,none
2026-01-11T00:00:22.331,20.8,44.4,0,,0,none,none
2026-01-11T00:00:24.586,20.8,44.4,0,,0,none,none
2026-01-11T00:00:26.840,20.8,44.4,0,,0,none,none
2026-01-11T00:00:29.095,20.8,44.4,0,,0,none,none
2026-01-11T00:00:31.350,20.8,44.5,0,,0,none,none
2026-01-11T00:00:33.605,20.8,44.5,0,,0,none,none
2026-01-11T00:00:35.860,20.8,44.5,0,,0,none,none
2026-01-11T00:00:38.114,20.8,44.5,0,,0,none,none
2026-01-11T00:00:40.369,20.8,44.4,0,,0,none,none
2026-01-11T00:00:42.624,20.8,44.5,0,,0,none,none
2026-01-11T00:00:44.879,20.8,44.5,0,,0,none,none
2026-01-11T00:00:47.133,20.8,44.5,0,,0,none,none
2026-01-11T00:00:49.388,20.8,44.5,0,,0,none,none
2026-01-11T00:00:51.643,20.8,44.5,0,,0,none,none
2026-01-11T00:00:53.898,20.8,44.5,0,,0,none,none
2026-01-11T00:00:56.152,20.8,44.5,0,,0,none,none
2026-01-11T00:00:58.407,20.8,44.5,0,,0,none,none
2026-01-11T00:01:00.662,20.8,44.5,0,,0,none,none
2026-01-11T00:01:02.917,20.8,44.5,0,,0,none,none
2026-01-11T00:01:05.172,20.8,44.5,0,,0,none,none
2026-01-11T00:01:07.426,20.8,44.5,0,,0,none,none
2026-01-11T00:01:09.681,20.8,44.5,0,,0,none,none
2026-01-11T00:01:11.936,20.7,44.4,0,,0,none,none
2026-01-11T00:01:14.190,20.8,44.5,0,,0,none,none
2026-01-11T00:01:16.445,20.8,44.4,0,,0,none,none
2026-01-11T00:01:18.705,20.8,44.5,0,,0,none,none
2026-01-11T00:01:20.965,20.8,44.5,0,,0,none,none
2026-01-11T00:01:23.219,20.8,44.4,0,,0,none,none
2026-01-11T00:01:25.477,20.8,44.4,0,,0,none,none
2026-01-11T00:01:27.737,20.8,44.4,0,,0,none,none
2026-01-11T00:01:29.997,20.8,44.4,0,,0,none,none
2026-01-11T00:01:32.251,20.8,44.4,0,,0,none,none
2026-01-11T00:01:34.506,20.7,44.3,0,,0,none,none
2026-01-11T00:01:36.765,20.8,44.4,0,,0,none,none
2026-01-11T00:01:39.025,20.8,44.3,0,,0,none,none
2026-01-11T00:01:41.280,20.7,44.3,0,,0,none,none
2026-01-11T00:01:43.535,20.8,44.4,0,,0,none,none
2026-01-11T00:01:45.789,20.7,44.3,0,,0,none,none
2026-01-11T00:01:48.044,20.8,44.3,0,,0,none,none
2026-01-11T00:01:50.299,20.8,44.3,0,,0,none,none
2026-01-11T00:01:52.553,20.7,44.3,0,,0,none,none
2026-01-11T00:01:54.808,20.7,44.3,0,,0,none,none
2026-01-11T00:01:57.063,20.8,44.3,0,,0,none,none
2026-01-11T00:01:59.319,20.7,44.2,0,,0,none,none
2026-01-11T00:02:01.574,20.7,44.2,0,,0,none,none
2026-01-11T00:02:03.828,20.7,44.2,0,,0,none,none
2026-01-11T00:02:06.083,20.7,44.2,0,,0,none,none
2026-01-11T00:02:08.338,20.7,44.2,0,,0,none,none
