"timestamp","temperature_C","humidity","accel_x_m_s2","accel_y_m_s2","accel_z_m_s2","anomaly_flag","anomaly_type","anomaly_source"
"2025-12-19T00:00:01.100","20.5","49.2","-0.0392266","-1.8436502","11.2580342","0","none","none"
"2025-12-19T00:00:03.361","20.6","49.2","0.0","-1.8828768","11.2972608","0","none","none"
"2025-12-19T00:00:05.617","20.6","49.2","-0.0784532","-1.8436502","11.1403544","0","none","none"
"2025-12-19T00:00:07.877","20.6","49.2","-0.0784532","-1.8436502","11.061901200000001","0","none","none"
"2025-12-19T00:00:10.137","20.5","49.1","-0.0392266","-1.8436502","11.2188076","0","none","none"
"2025-12-19T00:00:12.397","20.5","49.2","-0.0392266","-1.8828768","11.179581","0","none","none"
"2025-12-19T00:00:14.652","20.5","49.2","-0.0784532","-1.8436502","11.179581","0","none","none"
"2025-12-19T00:00:16.913","20.5","49.2","-0.0392266","-1.8828768","11.1403544","0","none","none"
"2025-12-19T00:00:19.173","20.5","49.2","-0.0392266","-1.8436502","11.1403544","0","none","none"
"2025-12-19T00:00:21.428","20.6","49.2","-0.0392266","-1.8828768","11.2188076","0","none","none"
"2025-12-19T00:00:23.689","20.5","49.2","-0.1176798","-1.8044235999999998","11.061901200000001","0","none","none"
"2025-12-19T00:00:25.944","20.6","49.2","0.0","-1.9221034","11.2580342","0","none","none"
"2025-12-19T00:00:28.205","20.6","49.2","-0.0392266","-1.8436502","11.1011278","0","none","none"
"2025-12-19T00:00:30.465","20.6","49.2","-0.0392266","-1.8436502","11.2188076","0","none","none"
"2025-12-19T00:00:32.720","20.6","49.2","-0.1176798","-1.8044235999999998","11.061901200000001","0","none","none"
"2025-12-19T00:00:34.981","20.6","49.2","-0.0784532","-1.8044235999999998","11.1403544","0","none","none"
"2025-12-19T00:00:37.236","20.5","49.2","0.0","-1.8828768","11.2188076","0","none","none"
"2025-12-19T00:00:39.492","20.5","49.2","-0.0784532","-1.8828768","11.1011278","0","none","none"
"2025-12-19T00:00:41.753","20.5","49.2","-0.0784532","-1.8828768","11.2188076","0","none","none"
"2025-12-19T00:00:44.013","20.5","49.2","-0.1176798","-1.8044235999999998","11.1011278","0","none","none"
"2025-12-19T00:00:46.273","20.5","49.1","-0.0392266","-1.8828768","11.2580342","0","none","none"
"2025-12-19T00:00:48.528","20.5","49.1","-0.0392266","-1.8044235999999998","11.061901200000001","0","none","none"
"2025-12-19T00:00:50.784","20.5","49.0","0.0","-1.8828768","11.2188076","0","none","none"
"2025-12-19T00:00:53.045","20.6","49.1","-0.0784532","-1.8828768","11.061901200000001","0","none","none"
