timestamp,temperature_C,humidity,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2,anomaly_flag,anomaly_type,anomaly_source
2026-01-03T00:00:00.386,19.8,46.7,0.0392266,-1.8436502,11.2580342,0,none,none
2026-01-03T00:00:02.642,19.8,46.6,0.0392266,-1.8436502,11.2972608,0,none,none
2026-01-03T00:00:04.897,19.8,46.5,0.0,-1.8044235999999998,11.179581,0,none,none
2026-01-03T00:00:07.153,19.8,46.4,0.0,-1.765197,11.2188076,0,none,none
2026-01-03T00:00:09.409,19.8,46.2,0.0392266,-1.8436502,11.2580342,0,none,none
2026-01-03T00:00:11.665,19.8,46.1,0.0,-1.8436502,11.2580342,0,none,none
2026-01-03T00:00:13.920,19.8,46.1,0.0,-1.8436502,11.2188076,0,none,none
2026-01-03T00:00:16.176,19.8,46.1,0.0,-1.8044235999999998,11.2580342,0,none,none
2026-01-03T00:00:18.432,19.8,46.1,0.0392266,-1.8436502,11.2580342,0,none,none
2026-01-03T00:00:20.688,19.8,46.2,0.0,-1.8828768,11.2580342,0,none,none
2026-01-03T00:00:22.944,19.8,46.3,0.0392266,-1.8828768,11.2188076,0,none,none
2026-01-03T00:00:25.199,19.8,46.6,0.0,-1.8436502,11.179581,0,none,none
2026-01-03T00:00:27.455,19.8,46.8,0.0,-1.8436502,11.1403544,0,none,none
2026-01-03T00:00:29.711,19.8,46.9,0.0,-1.8044235999999998,11.2580342,0,none,none
2026-01-03T00:00:31.967,19.8,47.1,0.0392266,-1.8436502,11.2188076,0,none,none
2026-01-03T00:00:34.222,19.8,47.1,0.0,-1.8828768,11.2972608,0,none,none
2026-01-03T00:00:36.478,19.8,47.1,0.0,-1.8436502,11.179581,0,none,none
2026-01-03T00:00:38.734,19.8,47.2,0.0,-1.8044235999999998,11.2188076,0,none,none
2026-01-03T00:00:40.990,19.8,47.3,0.0392266,-1.8828768,11.2580342,0,none,none
2026-01-03T00:00:43.245,19.8,47.5,0.0392266,-1.8044235999999998,11.2188076,0,none,none
2026-01-03T00:00:45.501,19.8,47.8,0.0392266,-1.8436502,11.179581,0,none,none
2026-01-03T00:00:47.757,19.8,48.0,0.0,-1.8828768,11.2580342,0,none,none
2026-01-03T00:00:50.013,19.8,48.0,0.0,-1.765197,11.179581,0,none,none
2026-01-03T00:00:52.268,19.8,48.1,0.0,-1.8044235999999998,11.179581,0,none,none
2026-01-03T00:00:54.524,19.8,48.2,0.0392266,-1.8828768,11.2972608,0,none,none
2026-01-03T00:00:56.780,19.8,48.2,0.0,-1.8044235999999998,11.2580342,0,none,none
2026-01-03T00:00:59.035,19.8,48.4,0.0,-1.8436502,11.2188076,0,none,none
2026-01-03T00:01:01.291,19.8,48.4,0.0,-1.765197,11.1011278,0,none,none
2026-01-03T00:01:03.547,19.8,48.6,0.0392266,-1.8436502,11.179581,0,none,none
2026-01-03T00:01:05.802,19.8,48.6,0.0,-1.8044235999999998,11.2188076,0,none,none
2026-01-03T00:01:08.058,19.8,48.5,0.0,-1.8436502,11.2580342,0,none,none
