timestamp,temperature_C,humidity,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2,anomaly_flag,anomaly_type,anomaly_source
2025-12-27T00:00:02.251,20.1,54.9,-0.0392266,-1.8044235999999998,11.2580342,0,none,none
2025-12-27T00:00:04.507,20.0,54.8,-0.0392266,-1.8436502,11.2188076,0,none,none
2025-12-27T00:00:06.763,20.0,54.7,0.0,-1.8436502,11.2580342,0,none,none
2025-12-27T00:00:09.019,20.1,54.7,0.0,-1.8436502,11.2188076,0,none,none
2025-12-27T00:00:11.274,20.0,54.6,0.0,-1.8044235999999998,11.1403544,0,none,none
2025-12-27T00:00:13.530,20.0,54.6,0.0,-1.8436502,11.2580342,0,none,none
2025-12-27T00:00:15.786,20.0,54.6,-0.0392266,-1.8828768,11.1403544,0,none,none
2025-12-27T00:00:18.042,20.0,54.5,0.0,-1.8044235999999998,11.179581,0,none,none
2025-12-27T00:00:20.297,20.0,54.5,-0.0784532,-1.8436502,11.1011278,0,none,none
2025-12-27T00:00:22.553,20.0,54.5,-0.0392266,-1.8044235999999998,11.1403544,0,none,none
2025-12-27T00:00:24.809,20.0,54.5,-0.0392266,-1.8436502,11.179581,0,none,none
2025-12-27T00:00:27.064,20.1,54.5,-0.0392266,-1.8044235999999998,11.2188076,0,none,none
2025-12-27T00:00:29.320,20.1,54.6,0.0,-1.8436502,11.2580342,0,none,none
2025-12-27T00:00:31.576,20.0,54.5,0.0,-1.8436502,11.179581,0,none,none
2025-12-27T00:00:33.832,20.0,54.6,-0.0392266,-1.8436502,11.2188076,0,none,none
2025-12-27T00:00:36.088,20.0,54.6,-0.0392266,-1.8436502,11.179581,0,none,none
2025-12-27T00:00:38.343,20.0,54.6,0.0,-1.8436502,11.2580342,0,none,none
2025-12-27T00:00:40.599,20.0,54.6,0.0,-1.765197,11.1403544,0,none,none
2025-12-27T00:00:42.855,20.0,54.6,0.0,-1.8828768,11.1403544,0,none,none
2025-12-27T00:00:45.110,20.0,54.5,0.0,-1.765197,11.179581,0,none,none
2025-12-27T00:00:47.366,20.0,54.4,-0.0392266,-1.8044235999999998,11.2188076,0,none,none
2025-12-27T00:00:49.622,20.0,54.4,-0.0392266,-1.8436502,11.179581,0,none,none
