"timestamp","temperature_C","humidity","pir_motion","anomaly_flag","anomaly_type","anomaly_source"
"2026-01-06T00:00:00.094540","21.0","57.5","1","0","none","none"
"2026-01-06T00:00:02.349188","21.0","57.5","1","0","none","none"
"2026-01-06T00:00:04.603356","21.0","57.5","1","0","none","none"
"2026-01-06T00:00:06.857865","21.0","57.5","1","0","none","none"
"2026-01-06T00:00:09.112610","21.0","57.4","1","0","none","none"
"2026-01-06T00:00:11.367266","21.0","57.4","1","0","none","none"
"2026-01-06T00:00:13.621923","21.0","57.4","1","0","none","none"
"2026-01-06T00:00:15.876701","21.0","57.5","1","0","none","none"
"2026-01-06T00:00:18.131389","21.0","57.4","1","0","none","none"
"2026-01-06T00:00:20.385982","21.0","57.4","1","0","none","none"
"2026-01-06T00:00:22.640576","21.0","57.4","1","0","none","none"
"2026-01-06T00:00:24.895268","21.0","57.5","1","0","none","none"
"2026-01-06T00:00:27.149867","21.0","57.4","1","0","none","none"
"2026-01-06T00:00:29.404648","21.0","57.5","1","0","none","none"
"2026-01-06T00:00:31.659366","21.0","57.4","1","0","none","none"
"2026-01-06T00:00:33.913948","21.0","57.4","0","0","none","none"
"2026-01-06T00:00:36.168736","21.0","57.4","0","0","none","none"
"2026-01-06T00:00:38.423402","21.0","57.4","0","0","none","none"
"2026-01-06T00:00:40.678101","21.0","57.5","0","0","none","none"
"2026-01-06T00:00:42.932826","21.0","57.5","0","0","none","none"
"2026-01-06T00:00:45.187475","21.0","57.5","0","0","none","none"
"2026-01-06T00:00:47.442021","21.0","57.4","1","0","none","none"
"2026-01-06T00:00:49.696772","21.0","57.5","1","0","none","none"
"2026-01-06T00:00:51.951358","21.0","57.5","1","0","none","none"
"2026-01-06T00:00:54.205879","21.0","57.5","1","0","none","none"
"2026-01-06T00:00:56.460546","21.0","57.5","1","0","none","none"
"2026-01-06T00:00:58.715248","21.0","57.5","1","0","none","none"
"2026-01-06T00:01:00.969469","21.0","57.5","1","0","none","none"
"2026-01-06T00:01:03.224158","21.0","57.5","1","0","none","none"
"2026-01-06T00:01:05.478763","21.0","57.5","1","0","none","none"
"2026-01-06T00:01:07.733317","21.0","57.5","1","0","none","none"
"2026-01-06T00:01:09.988033","21.0","57.5","1","0","none","none"
