timestamp,temperature_C,humidity,mq_raw,mq_gas_detected,anomaly_flag,anomaly_type,anomaly_source
2026-01-17T00:00:01.854+03:00,17.8,49.6,1,0,0,none,none
2026-01-17T00:00:04.113+03:00,17.8,49.6,1,0,0,none,none
2026-01-17T00:00:06.368+03:00,17.8,49.6,1,0,0,none,none
2026-01-17T00:00:08.623+03:00,17.8,49.6,1,0,0,none,none
2026-01-17T00:00:10.881+03:00,17.8,49.6,1,0,0,none,none
2026-01-17T00:00:13.141+03:00,17.8,49.6,1,0,0,none,none
2026-01-17T00:00:15.396+03:00,17.9,49.5,1,0,0,none,none
2026-01-17T00:00:17.653+03:00,17.8,49.5,1,0,0,none,none
2026-01-17T00:00:19.908+03:00,17.8,49.4,1,0,0,none,none
2026-01-17T00:00:22.163+03:00,17.8,49.4,1,0,0,none,none
2026-01-17T00:00:24.417+03:00,17.8,49.4,1,0,0,none,none
2026-01-17T00:00:26.672+03:00,17.8,49.4,1,0,0,none,none
2026-01-17T00:00:28.927+03:00,17.8,49.5,1,0,0,none,none
2026-01-17T00:00:31.185+03:00,17.8,49.5,1,0,0,none,none
2026-01-17T00:00:33.440+03:00,17.8,49.4,1,0,0,none,none
2026-01-17T00:00:35.695+03:00,17.8,49.4,1,0,0,none,none
2026-01-17T00:00:37.949+03:00,17.8,49.4,1,0,0,none,none
2026-01-17T00:00:40.209+03:00,17.8,49.3,1,0,0,none,none
2026-01-17T00:00:42.464+03:00,17.9,49.4,1,0,0,none,none
2026-01-17T00:00:44.721+03:00,17.8,49.2,1,0,0,none,none
2026-01-17T00:00:46.976+03:00,17.8,49.3,1,0,0,none,none
2026-01-17T00:00:49.233+03:00,17.8,49.3,1,0,0,none,none
2026-01-17T00:00:51.488+03:00,17.8,49.3,1,0,0,none,none
2026-01-17T00:00:53.743+03:00,17.8,49.3,1,0,0,none,none
2026-01-17T00:00:55.998+03:00,17.8,49.4,1,0,0,none,none
2026-01-17T00:00:58.252+03:00,17.8,49.5,1,0,0,none,none
2026-01-17T00:01:00.507+03:00,17.8,49.6,1,0,0,none,none
2026-01-17T00:01:02.762+03:00,17.8,49.7,1,0,0,none,none
2026-01-17T00:01:05.017+03:00,17.8,49.7,1,0,0,none,none
2026-01-17T00:01:07.272+03:00,17.8,49.8,1,0,0,none,none
2026-01-17T00:01:09.527+03:00,17.8,49.7,1,0,0,none,none
2026-01-17T00:01:11.782+03:00,17.8,49.7,1,0,0,none,none
2026-01-17T00:01:14.037+03:00,17.8,49.7,1,0,0,none,none
2026-01-17T00:01:16.292+03:00,17.8,49.7,1,0,0,none,none
2026-01-17T00:01:18.547+03:00,17.8,49.5,1,0,0,none,none
2026-01-17T00:01:20.802+03:00,17.8,49.4,1,0,0,none,none
2026-01-17T00:01:23.057+03:00,17.8,49.5,1,0,0,none,none
2026-01-17T00:01:25.312+03:00,17.8,49.5,1,0,0,none,none
2026-01-17T00:01:27.567+03:00,17.8,49.4,1,0,0,none,none
2026-01-17T00:01:29.822+03:00,17.8,49.3,1,0,0,none,none
2026-01-17T00:01:32.077+03:00,17.8,49.3,1,0,0,none,none
2026-01-17T00:01:34.332+03:00,17.8,49.3,1,0,0,none,none
2026-01-17T00:01:36.587+03:00,17.8,49.3,1,0,0,none,none
2026-01-17T00:01:38.842+03:00,17.8,49.4,1,0,0,none,none
2026-01-17T00:01:41.097+03:00,17.8,49.4,1,0,0,none,none
2026-01-17T00:01:43.352+03:00,17.8,49.5,1,0,0,none,none
2026-01-17T00:01:45.608+03:00,17.8,49.6,1,0,0,none,none
2026-01-17T00:01:47.862+03:00,17.8,49.6,1,0,0,none,none
2026-01-17T00:01:50.118+03:00,17.8,49.5,1,0,0,none,none
2026-01-17T00:01:52.373+03:00,17.8,49.5,1,0,0,none,none
2026-01-17T00:01:54.627+03:00,17.8,49.5,1,0,0,none,none
2026-01-17T00:01:56.882+03:00,17.8,49.4,1,0,0,none,none
2026-01-17T00:01:59.137+03:00,17.8,49.4,1,0,0,none,none
2026-01-17T00:02:01.392+03:00,17.8,49.4,1,0,0,none,none
2026-01-17T00:02:03.648+03:00,17.8,49.4,1,0,0,none,none
