timestamp,temperature_C,humidity,mq_gas_detected
2025-12-19T00:00:01.751,19.4,49.9,0
2025-12-19T00:00:04.006,19.4,50.0,0
2025-12-19T00:00:06.260,19.4,49.9,0
2025-12-19T00:00:08.515,19.4,50.0,0
2025-12-19T00:00:10.770,19.4,50.1,0
2025-12-19T00:00:13.025,19.4,50.2,0
2025-12-19T00:00:15.280,19.4,50.0,0
2025-12-19T00:00:17.534,19.4,50.0,0
2025-12-19T00:00:19.789,19.4,50.0,0
2025-12-19T00:00:22.044,19.4,50.2,0
2025-12-19T00:00:24.299,19.4,50.3,0
2025-12-19T00:00:26.553,19.4,50.1,0
2025-12-19T00:00:28.808,19.4,50.0,0
2025-12-19T00:00:31.063,19.4,50.0,0
2025-12-19T00:00:33.318,19.4,50.0,0
2025-12-19T00:00:35.573,19.4,50.0,0
2025-12-19T00:00:37.828,19.4,50.0,0
2025-12-19T00:00:40.082,19.4,50.1,0
2025-12-19T00:00:42.337,19.4,50.1,0
2025-12-19T00:00:44.592,19.4,50.1,0
2025-12-19T00:00:46.847,19.4,50.1,0
2025-12-19T00:00:49.102,19.4,50.2,0
2025-12-19T00:00:51.356,19.4,50.3,0
2025-12-19T00:00:53.611,19.4,50.3,0
2025-12-19T00:00:55.866,19.4,50.2,0
2025-12-19T00:00:58.121,19.4,50.2,0
2025-12-19T00:01:00.375,19.4,50.3,0
2025-12-19T00:01:02.630,19.4,50.3,0
2025-12-19T00:01:04.885,19.4,50.2,0
2025-12-19T00:01:07.139,19.4,50.2,0
2025-12-19T00:01:09.394,19.4,50.1,0
2025-12-19T00:01:11.649,19.4,50.0,0
2025-12-19T00:01:13.903,19.4,50.0,0
2025-12-19T00:01:16.158,19.4,50.1,0
2025-12-19T00:01:18.412,19.4,50.0,0
2025-12-19T00:01:20.667,19.4,50.2,0
2025-12-19T00:01:22.922,19.4,50.2,0
2025-12-19T00:01:25.176,19.4,50.2,0
2025-12-19T00:01:27.431,19.4,50.2,0
2025-12-19T00:01:29.686,19.4,50.2,0
2025-12-19T00:01:31.941,19.4,50.2,0
2025-12-19T00:01:34.195,19.4,50.1,0
2025-12-19T00:01:36.450,19.4,50.0,0
2025-12-19T00:01:38.705,19.4,50.0,0
2025-12-19T00:01:40.959,19.4,50.1,0
2025-12-19T00:01:43.214,19.4,50.1,0
2025-12-19T00:01:45.469,19.4,50.1,0
