timestamp,temperature_C,humidity,mq_gas_detected
2026-01-07T00:00:00.262,22.2,43.8,0
2026-01-07T00:00:02.517,22.2,44.0,0
2026-01-07T00:00:04.771,22.2,44.0,0
2026-01-07T00:00:07.027,22.2,43.9,0
2026-01-07T00:00:09.281,22.2,43.9,0
2026-01-07T00:00:11.541,22.2,43.8,0
2026-01-07T00:00:13.801,22.2,43.7,0
2026-01-07T00:00:16.061,22.2,43.7,0
2026-01-07T00:00:18.315,22.2,43.8,0
2026-01-07T00:00:20.573,22.2,43.8,0
2026-01-07T00:00:22.833,22.2,43.8,0
2026-01-07T00:00:25.087,22.2,43.8,0
2026-01-07T00:00:27.342,22.2,43.8,0
2026-01-07T00:00:29.601,22.2,43.9,0
2026-01-07T00:00:31.861,22.2,43.9,0
2026-01-07T00:00:34.115,22.2,43.9,0
2026-01-07T00:00:36.373,22.2,44.0,0
2026-01-07T00:00:38.627,22.2,44.2,0
2026-01-07T00:00:40.881,22.2,44.3,0
2026-01-07T00:00:43.141,22.2,44.3,0
2026-01-07T00:00:45.395,22.2,44.4,0
2026-01-07T00:00:47.653,,,0
2026-01-07T00:00:49.913,22.2,44.6,0
2026-01-07T00:00:52.167,22.2,44.6,0
2026-01-07T00:00:54.425,22.2,44.6,0
2026-01-07T00:00:56.679,22.2,44.6,0
2026-01-07T00:00:58.937,22.2,44.5,0
2026-01-07T00:01:01.191,22.2,44.6,0
2026-01-07T00:01:03.449,22.2,44.6,0
2026-01-07T00:01:05.709,22.2,44.4,0
2026-01-07T00:01:07.969,22.2,44.3,0
2026-01-07T00:01:10.229,22.2,44.3,0
2026-01-07T00:01:12.489,22.2,44.3,0
2026-01-07T00:01:14.743,22.2,44.3,0
2026-01-07T00:01:17.001,22.2,44.3,0
2026-01-07T00:01:19.261,22.2,44.4,0
2026-01-07T00:01:21.521,22.2,44.4,0
2026-01-07T00:01:23.781,22.2,44.3,0
2026-01-07T00:01:26.035,22.2,44.1,0
2026-01-07T00:01:28.290,22.2,43.9,0
2026-01-07T00:01:30.544,22.2,43.8,0
2026-01-07T00:01:32.798,22.2,43.6,0
2026-01-07T00:01:35.057,22.2,43.6,0
2026-01-07T00:01:37.317,22.2,43.6,0
2026-01-07T00:01:39.577,22.2,43.8,0
2026-01-07T00:01:41.837,22.2,43.8,0
2026-01-07T00:01:44.097,22.2,43.7,0
2026-01-07T00:01:46.357,22.2,43.8,0
2026-01-07T00:01:48.611,22.2,43.8,0
2026-01-07T00:01:50.869,22.2,43.8,0
2026-01-07T00:01:53.129,22.2,43.7,0
2026-01-07T00:01:55.389,22.2,43.5,0
2026-01-07T00:01:57.649,22.2,43.5,0
2026-01-07T00:01:59.909,22.2,43.4,0
2026-01-07T00:02:02.169,22.2,43.4,0
2026-01-07T00:02:04.429,22.2,43.4,0
2026-01-07T00:02:06.689,22.2,43.4,0
2026-01-07T00:02:08.949,22.2,43.6,0
2026-01-07T00:02:11.209,22.2,43.7,0
2026-01-07T00:02:13.469,22.2,43.8,0
2026-01-07T00:02:15.729,22.2,43.8,0
2026-01-07T00:02:17.989,22.2,43.9,0
2026-01-07T00:02:20.249,22.2,43.8,0
2026-01-07T00:02:22.509,22.2,43.9,0
2026-01-07T00:02:24.769,22.2,43.9,0
