timestamp,temperature_C,humidity,mq_gas_detected
2025-12-21T00:00:00.027,19.5,60.5,0
2025-12-21T00:00:02.281,19.5,60.5,0
2025-12-21T00:00:04.536,19.5,60.4,0
2025-12-21T00:00:06.791,19.5,60.3,0
2025-12-21T00:00:09.046,19.5,60.3,0
2025-12-21T00:00:11.300,19.5,60.3,0
2025-12-21T00:00:13.555,19.5,60.2,0
2025-12-21T00:00:15.810,19.5,60.1,0
2025-12-21T00:00:18.064,19.5,60.1,0
2025-12-21T00:00:20.319,19.5,60.1,0
2025-12-21T00:00:22.574,19.5,60.2,0
2025-12-21T00:00:24.828,19.5,60.1,0
2025-12-21T00:00:27.083,19.5,60.2,0
2025-12-21T00:00:29.337,19.5,60.2,0
2025-12-21T00:00:31.592,19.5,60.1,0
2025-12-21T00:00:33.847,19.5,60.2,0
2025-12-21T00:00:36.102,19.5,60.2,0
2025-12-21T00:00:38.357,19.5,60.2,0
2025-12-21T00:00:40.611,19.5,60.2,0
2025-12-21T00:00:42.866,19.5,60.3,0
2025-12-21T00:00:45.121,19.5,60.2,0
2025-12-21T00:00:47.376,19.5,60.2,0
2025-12-21T00:00:49.631,19.5,60.1,0
2025-12-21T00:00:51.885,19.5,60.1,0
2025-12-21T00:00:54.140,19.5,60.1,0
2025-12-21T00:00:56.395,19.5,60.1,0
2025-12-21T00:00:58.650,19.5,60.1,0
2025-12-21T00:01:00.905,19.5,60,0
2025-12-21T00:01:03.159,19.5,60,0
2025-12-21T00:01:05.414,19.5,60,0
2025-12-21T00:01:07.669,,,0
2025-12-21T00:01:09.923,19.5,60.1,0
2025-12-21T00:01:12.178,19.5,60.1,0
2025-12-21T00:01:14.433,19.5,60.1,0
2025-12-21T00:01:16.687,19.5,60.1,0
2025-12-21T00:01:18.942,19.5,60.1,0
2025-12-21T00:01:21.197,19.5,60.1,0
2025-12-21T00:01:23.452,19.5,60.1,0
2025-12-21T00:01:25.706,19.5,60,0
2025-12-21T00:01:27.961,19.5,59.9,0
2025-12-21T00:01:30.216,19.5,59.7,0
2025-12-21T00:01:32.470,19.5,59.6,0
2025-12-21T00:01:34.725,19.5,59.5,0
2025-12-21T00:01:36.980,19.5,59.4,0
2025-12-21T00:01:39.235,19.5,59.4,0
2025-12-21T00:01:41.489,19.5,59.4,0
2025-12-21T00:01:43.744,19.5,59.5,0
2025-12-21T00:01:45.999,19.5,59.6,0
2025-12-21T00:01:48.253,19.5,59.7,0
2025-12-21T00:01:50.508,19.5,59.7,0
2025-12-21T00:01:52.763,19.5,59.7,0
2025-12-21T00:01:55.018,19.5,59.7,0
2025-12-21T00:01:57.272,19.5,59.7,0
2025-12-21T00:01:59.527,19.5,59.7,0
2025-12-21T00:02:01.782,19.5,59.6,0
2025-12-21T00:02:04.036,19.4,59.4,0
2025-12-21T00:02:06.291,19.5,59.3,0
2025-12-21T00:02:08.546,19.5,59.3,0
2025-12-21T00:02:10.801,19.5,59.5,0
2025-12-21T00:02:13.055,19.5,59.5,0
2025-12-21T00:02:15.310,19.5,59.5,0
2025-12-21T00:02:17.565,19.5,59.6,0
2025-12-21T00:02:19.819,19.5,59.6,0
2025-12-21T00:02:22.074,19.5,59.5,0
2025-12-21T00:02:24.328,19.4,59.5,0
2025-12-21T00:02:26.583,19.5,59.6,0
2025-12-21T00:02:28.838,19.5,59.6,0
2025-12-21T00:02:31.092,19.5,59.5,0
2025-12-21T00:02:33.347,19.5,59.4,0
2025-12-21T00:02:35.602,19.5,59.5,0
2025-12-21T00:02:37.857,19.5,59.5,0
2025-12-21T00:02:40.111,19.4,59.4,0
2025-12-21T00:02:42.366,19.4,59.3,0
2025-12-21T00:02:44.621,19.5,59.4,0
2025-12-21T00:02:46.875,19.5,59.4,0
2025-12-21T00:02:49.130,19.5,59.6,0
2025-12-21T00:02:51.385,19.5,59.6,0
2025-12-21T00:02:53.639,19.5,59.5,0
2025-12-21T00:02:55.894,19.5,59.6,0
2025-12-21T00:02:58.149,19.5,59.7,0
2025-12-21T00:03:00.403,19.5,59.7,0
2025-12-21T00:03:02.658,19.5,59.7,0
2025-12-21T00:03:04.913,19.5,59.7,0
2025-12-21T00:03:07.167,19.5,59.8,0
2025-12-21T00:03:09.422,19.5,59.8,0
2025-12-21T00:03:11.677,19.5,59.9,0
2025-12-21T00:03:13.931,19.4,59.9,0
2025-12-21T00:03:16.186,19.5,59.7,0
2025-12-21T00:03:18.441,19.5,59.6,0
2025-12-21T00:03:20.695,19.5,59.5,0
2025-12-21T00:03:22.950,19.5,59.5,0
2025-12-21T00:03:25.205,19.4,59.5,0
2025-12-21T00:03:27.459,19.5,59.4,0
2025-12-21T00:03:29.714,19.4,59.4,0
2025-12-21T00:03:31.969,19.5,59.4,0
2025-12-21T00:03:34.223,19.5,59.4,0
2025-12-21T00:03:36.478,19.5,59.5,0
2025-12-21T00:03:38.733,19.5,59.6,0
2025-12-21T00:03:40.988,19.4,59.5,0
2025-12-21T00:03:43.242,19.5,59.7,0
2025-12-21T00:03:45.497,19.5,59.7,0
2025-12-21T00:03:47.752,19.5,59.7,0
2025-12-21T00:03:50.007,19.5,59.6,0
2025-12-21T00:03:52.261,19.5,59.5,0
2025-12-21T00:03:54.516,19.5,59.4,0
2025-12-21T00:03:56.771,19.5,59.4,0
2025-12-21T00:03:59.026,19.5,59.5,0
2025-12-21T00:04:01.281,19.5,59.4,0
2025-12-21T00:04:03.535,19.4,59.3,0
2025-12-21T00:04:05.790,19.4,59.2,0
2025-12-21T00:04:08.045,19.5,59.2,0
2025-12-21T00:04:10.300,19.5,59.3,0
2025-12-21T00:04:12.554,19.5,59.3,0
2025-12-21T00:04:14.809,19.4,59.3,0
2025-12-21T00:04:17.064,19.5,59.4,0
2025-12-21T00:04:19.319,19.5,59.6,0
2025-12-21T00:04:21.574,19.5,59.7,0
2025-12-21T00:04:23.828,19.5,59.7,0
2025-12-21T00:04:26.083,19.5,59.6,0
2025-12-21T00:04:28.338,19.5,59.5,0
2025-12-21T00:04:30.592,19.5,59.6,0
2025-12-21T00:04:32.847,19.5,59.6,0
2025-12-21T00:04:35.102,19.4,59.5,0
2025-12-21T00:04:37.356,19.4,59.6,0
2025-12-21T00:04:39.611,19.5,59.7,0
2025-12-21T00:04:41.866,19.5,59.7,0
2025-12-21T00:04:44.121,19.4,59.7,0
2025-12-21T00:04:46.375,19.4,59.6,0
