timestamp,temperature_C,humidity,mq_gas_detected
2026-01-05T00:00:01.308,22.2,49.9,0
2026-01-05T00:00:03.563,22.2,50.0,0
2026-01-05T00:00:05.817,22.2,50.0,0
2026-01-05T00:00:08.072,22.2,50.0,0
2026-01-05T00:00:10.326,22.2,50.0,0
2026-01-05T00:00:12.585,22.2,49.8,0
2026-01-05T00:00:14.839,22.2,49.3,0
2026-01-05T00:00:17.097,22.2,49.2,0
2026-01-05T00:00:19.351,22.2,49.2,0
2026-01-05T00:00:21.606,22.2,49.2,0
2026-01-05T00:00:23.860,22.2,49.2,0
2026-01-05T00:00:26.117,22.2,49.2,0
2026-01-05T00:00:28.371,22.2,49.3,0
2026-01-05T00:00:30.626,22.2,49.2,0
2026-01-05T00:00:32.880,22.2,49.2,0
2026-01-05T00:00:35.137,22.2,49.2,0
2026-01-05T00:00:37.391,22.2,49.2,0
2026-01-05T00:00:39.649,22.2,48.9,0
2026-01-05T00:00:41.903,22.2,48.8,0
2026-01-05T00:00:44.161,,,0
2026-01-05T00:00:46.415,22.2,49.0,0
2026-01-05T00:00:48.673,22.2,49.2,0
2026-01-05T00:00:50.933,,,0
2026-01-05T00:00:53.187,22.2,49.4,0
2026-01-05T00:00:55.442,22.2,49.4,0
2026-01-05T00:00:57.696,22.2,49.3,0
2026-01-05T00:00:59.950,22.2,49.4,0
2026-01-05T00:01:02.205,22.2,49.5,0
2026-01-05T00:01:04.465,22.2,49.5,0
2026-01-05T00:01:06.725,22.2,49.6,0
2026-01-05T00:01:08.985,22.2,49.7,0
2026-01-05T00:01:11.239,22.2,49.8,0
2026-01-05T00:01:13.494,22.2,49.9,0
2026-01-05T00:01:15.748,22.2,49.9,0
2026-01-05T00:01:18.002,22.2,50.0,0
2026-01-05T00:01:20.257,22.2,50.1,0
2026-01-05T00:01:22.511,22.2,50.1,0
2026-01-05T00:01:24.766,22.2,50.0,0
2026-01-05T00:01:27.025,22.2,49.6,0
2026-01-05T00:01:29.285,22.2,49.1,0
2026-01-05T00:01:31.545,22.2,48.8,0
2026-01-05T00:01:33.799,22.2,48.6,0
2026-01-05T00:01:36.057,22.2,48.7,0
2026-01-05T00:01:38.317,22.2,48.6,0
2026-01-05T00:01:40.577,22.2,48.7,0
2026-01-05T00:01:42.831,22.2,48.8,0
2026-01-05T00:01:45.089,22.2,49.0,0
2026-01-05T00:01:47.349,22.2,49.2,0
2026-01-05T00:01:49.603,22.2,49.3,0
2026-01-05T00:01:51.857,22.2,49.5,0
2026-01-05T00:01:54.112,22.2,49.6,0
2026-01-05T00:01:56.369,22.2,49.7,0
2026-01-05T00:01:58.629,22.2,49.5,0
2026-01-05T00:02:00.883,22.2,49.4,0
