timestamp,temperature_C,humidity,mq_gas_detected
2026-01-02T00:00:01.985,17.7,40.3,0
2026-01-02T00:00:04.239,17.8,40.4,0
2026-01-02T00:00:06.497,17.8,40.4,0
2026-01-02T00:00:08.757,17.8,40.4,0
2026-01-02T00:00:11.017,17.8,40.4,0
2026-01-02T00:00:13.271,17.8,40.3,0
2026-01-02T00:00:15.526,17.8,40.3,0
2026-01-02T00:00:17.780,17.8,40.3,0
2026-01-02T00:00:20.035,17.8,40.3,0
2026-01-02T00:00:22.293,17.8,40.4,0
2026-01-02T00:00:24.548,17.8,40.4,0
2026-01-02T00:00:26.802,17.8,40.4,0
2026-01-02T00:00:29.057,17.8,40.4,0
2026-01-02T00:00:31.312,17.8,40.5,0
2026-01-02T00:00:33.567,17.7,40.4,0
2026-01-02T00:00:35.822,17.7,40.4,0
2026-01-02T00:00:38.079,17.8,40.5,0
2026-01-02T00:00:40.337,17.8,40.5,0
2026-01-02T00:00:42.597,17.7,40.3,0
2026-01-02T00:00:44.851,17.8,40.3,0
2026-01-02T00:00:47.109,17.7,40.3,0
2026-01-02T00:00:49.369,17.7,40.3,0
2026-01-02T00:00:51.623,17.8,40.3,0
2026-01-02T00:00:53.878,17.7,40.3,0
2026-01-02T00:00:56.132,17.7,40.3,0
2026-01-02T00:00:58.387,17.7,40.3,0
2026-01-02T00:01:00.645,17.7,40.4,0
2026-01-02T00:01:02.899,17.7,40.4,0
2026-01-02T00:01:05.154,17.7,40.3,0
2026-01-02T00:01:07.409,17.7,40.3,0
2026-01-02T00:01:09.664,17.8,40.4,0
2026-01-02T00:01:11.919,17.8,40.3,0
2026-01-02T00:01:14.174,17.7,40.3,0
2026-01-02T00:01:16.428,17.8,40.4,0
2026-01-02T00:01:18.683,17.7,40.3,0
2026-01-02T00:01:20.938,17.7,40.3,0
2026-01-02T00:01:23.193,17.7,40.3,0
2026-01-02T00:01:25.447,17.7,40.4,0
2026-01-02T00:01:27.702,17.7,40.4,0
2026-01-02T00:01:29.957,17.7,40.4,0
2026-01-02T00:01:32.212,17.8,40.4,0
2026-01-02T00:01:34.467,17.7,40.3,0
2026-01-02T00:01:36.721,17.7,40.4,0
2026-01-02T00:01:38.976,17.7,40.3,0
2026-01-02T00:01:41.231,17.7,40.3,0
2026-01-02T00:01:43.486,17.7,40.3,0
2026-01-02T00:01:45.741,17.7,40.4,0
2026-01-02T00:01:47.995,17.8,40.4,0
2026-01-02T00:01:50.250,17.7,40.3,0
2026-01-02T00:01:52.505,17.8,40.4,0
2026-01-02T00:01:54.759,17.7,40.4,0
2026-01-02T00:01:57.014,17.7,40.4,0
2026-01-02T00:01:59.269,17.8,40.5,0
2026-01-02T00:02:01.524,17.7,40.4,0
2026-01-02T00:02:03.778,17.7,40.4,0
2026-01-02T00:02:06.033,17.8,40.5,0
2026-01-02T00:02:08.288,17.7,40.4,0
2026-01-02T00:02:10.542,17.8,40.5,0
2026-01-02T00:02:12.797,17.7,40.5,0
2026-01-02T00:02:15.052,17.7,40.4,0
2026-01-02T00:02:17.306,17.7,40.4,0
2026-01-02T00:02:19.561,17.7,40.5,0
