timestamp,temperature_C,humidity,mq_gas_detected
2025-12-14T17:50:10.975,19.2,60.9,0
2025-12-14T17:50:13.230,19.2,60.9,0
2025-12-14T17:50:15.484,19.2,61.0,0
2025-12-14T17:50:17.739,19.2,60.9,0
2025-12-14T17:50:19.994,19.2,60.8,0
2025-12-14T17:50:22.249,19.2,60.5,0
2025-12-14T17:50:24.503,19.2,60.4,0
2025-12-14T17:50:26.758,19.2,60.4,0
2025-12-14T17:50:29.013,19.2,60.3,0
2025-12-14T17:50:31.268,19.2,60.4,0
2025-12-14T17:50:33.522,19.2,60.4,0
2025-12-14T17:50:35.776,19.2,60.4,0
2025-12-14T17:50:38.031,19.2,60.4,0
2025-12-14T17:50:40.286,19.2,60.4,0
2025-12-14T17:50:42.541,19.2,60.4,0
2025-12-14T17:50:44.795,19.2,60.4,0
2025-12-14T17:50:47.050,19.2,60.4,0
2025-12-14T17:50:49.305,19.2,60.4,0
2025-12-14T17:50:51.560,19.2,60.4,0
2025-12-14T17:50:53.815,19.3,60.4,0
2025-12-14T17:50:56.069,19.2,60.4,0
2025-12-14T17:50:58.324,19.2,60.3,0
2025-12-14T17:51:00.579,19.2,60.2,0
2025-12-14T17:51:02.834,19.2,60.3,0
2025-12-14T17:51:05.089,19.2,60.3,0
2025-12-14T17:51:07.343,19.2,60.3,0
2025-12-14T17:51:09.598,19.2,60.2,0
2025-12-14T17:51:11.853,19.2,60.3,0
2025-12-14T17:51:14.108,19.3,60.3,0
2025-12-14T17:51:16.362,19.2,60.3,0
2025-12-14T17:51:18.617,19.2,60.2,0
2025-12-14T17:51:20.875,19.2,60.2,0
2025-12-14T17:51:23.131,19.2,60.2,0
2025-12-14T17:51:25.385,19.2,60.1,0
2025-12-14T17:51:27.643,19.2,60.0,0
2025-12-14T17:51:29.898,19.2,60.0,0
2025-12-14T17:51:32.155,19.2,59.6,0
2025-12-14T17:51:34.415,19.3,59.3,0
2025-12-14T17:51:36.675,19.2,59.1,0
2025-12-14T17:51:38.929,19.2,59.3,0
2025-12-14T17:51:41.184,19.2,59.5,0
2025-12-14T17:51:43.439,19.2,59.7,0
2025-12-14T17:51:45.693,19.2,59.9,0
2025-12-14T17:51:47.949,19.2,59.6,0
2025-12-14T17:51:50.204,19.2,59.4,0
2025-12-14T17:51:52.458,19.2,59.5,0
2025-12-14T17:51:54.713,19.2,59.7,0
2025-12-14T17:51:56.968,19.2,59.9,0
2025-12-14T17:51:59.223,19.2,60.0,0
2025-12-14T17:52:01.478,19.2,59.9,0
2025-12-14T17:52:03.733,19.2,60.0,0
2025-12-14T17:52:05.991,19.2,60.0,0
2025-12-14T17:52:08.251,19.2,60.0,0
2025-12-14T17:52:10.511,19.2,60.0,0
2025-12-14T17:52:12.771,,,0
2025-12-14T17:52:15.031,19.2,60.0,0
2025-12-14T17:52:17.286,19.2,60.0,0
2025-12-14T17:52:19.541,19.2,60.0,0
2025-12-14T17:52:21.796,19.2,60.0,0
2025-12-14T17:52:24.051,19.2,59.9,0
2025-12-14T17:52:26.305,19.2,60.0,0
2025-12-14T17:52:28.560,19.2,60.0,0
2025-12-14T17:52:30.815,19.2,60.0,0
2025-12-14T17:52:33.070,19.2,60.0,0
2025-12-14T17:52:35.325,19.2,60.1,0
2025-12-14T17:52:37.579,19.2,60.0,0
2025-12-14T17:52:39.834,19.2,60.1,0
2025-12-14T17:52:42.089,19.2,60.0,0
2025-12-14T17:52:44.344,19.2,60.1,0
2025-12-14T17:52:46.599,19.2,60.2,0
2025-12-14T17:52:48.853,19.2,60.1,0
2025-12-14T17:52:51.108,19.2,60.1,0
2025-12-14T17:52:53.367,19.2,60.1,0
2025-12-14T17:52:55.621,19.2,60.2,0
2025-12-14T17:52:57.879,19.2,60.1,0
2025-12-14T17:53:00.133,19.2,60.1,0
2025-12-14T17:53:02.388,19.2,60.0,0
2025-12-14T17:53:04.647,19.2,60.0,0
2025-12-14T17:53:06.907,19.2,60.0,0
2025-12-14T17:53:09.167,19.2,60.0,0
2025-12-14T17:53:11.422,19.3,60.0,0
2025-12-14T17:53:13.676,19.2,60.0,0
2025-12-14T17:53:15.931,19.2,60.0,0
2025-12-14T17:53:18.186,19.2,60.0,0
2025-12-14T17:53:20.440,19.2,59.9,0
2025-12-14T17:53:22.695,19.2,59.9,0
2025-12-14T17:53:24.955,19.2,59.8,0
2025-12-14T17:53:27.215,19.2,59.9,0
2025-12-14T17:53:29.469,19.2,59.8,0
2025-12-14T17:53:31.727,19.2,59.7,0
2025-12-14T17:53:33.981,19.2,59.6,0
2025-12-14T17:53:36.236,19.2,59.6,0
2025-12-14T17:53:38.490,19.2,59.7,0
2025-12-14T17:53:40.745,19.2,59.8,0
2025-12-14T17:53:42.999,19.2,60.0,0
2025-12-14T17:53:45.254,19.2,60.0,0
2025-12-14T17:53:47.511,19.2,60.0,0
2025-12-14T17:53:49.766,19.2,60.0,0
2025-12-14T17:53:52.020,19.2,60.0,0
2025-12-14T17:53:54.274,19.2,60.1,0
2025-12-14T17:53:56.531,19.2,60.2,0
2025-12-14T17:53:58.791,19.2,60.1,0
2025-12-14T17:54:01.051,19.2,60.0,0
2025-12-14T17:54:03.311,19.2,60.0,0
2025-12-14T17:54:05.566,19.2,60.0,0
2025-12-14T17:54:07.823,19.2,60.0,0
2025-12-14T17:54:10.083,19.2,60.0,0
2025-12-14T17:54:12.343,19.2,60.0,0
2025-12-14T17:54:14.597,19.2,60.0,0
2025-12-14T17:54:16.855,19.2,60.0,0
2025-12-14T17:54:19.110,19.3,60.0,0
2025-12-14T17:54:21.364,19.2,60.0,0
2025-12-14T17:54:23.619,19.2,60.0,0
2025-12-14T17:54:25.873,19.2,60.0,0
2025-12-14T17:54:28.131,19.2,60.0,0
2025-12-14T17:54:30.385,19.2,60.0,0
2025-12-14T17:54:32.643,19.2,59.7,0
2025-12-14T17:54:34.903,19.2,59.7,0
2025-12-14T17:54:37.163,19.2,59.8,0
2025-12-14T17:54:39.418,19.2,59.9,0
2025-12-14T17:54:41.672,19.2,59.9,0
2025-12-14T17:54:43.927,19.2,59.9,0
2025-12-14T17:54:46.181,19.2,59.9,0
2025-12-14T17:54:48.435,19.2,59.8,0
2025-12-14T17:54:50.690,19.2,59.6,0
2025-12-14T17:54:52.947,19.2,59.7,0
2025-12-14T17:54:55.201,19.2,59.8,0
2025-12-14T17:54:57.456,19.2,59.9,0
2025-12-14T17:54:59.715,19.2,60.0,0
2025-12-14T17:55:01.975,19.2,60.0,0
2025-12-14T17:55:04.235,19.2,60.0,0
2025-12-14T17:55:06.491,19.2,60.0,0
2025-12-14T17:55:08.746,19.2,60.0,0
2025-12-14T17:55:11.001,19.2,60.0,0
2025-12-14T17:55:13.256,19.2,60.0,0
2025-12-14T17:55:15.510,19.2,60.0,0
2025-12-14T17:55:17.765,19.2,60.1,0
2025-12-14T17:55:20.020,19.2,60.0,0
2025-12-14T17:55:22.275,19.2,60.0,0
2025-12-14T17:55:24.530,19.2,60.0,0
2025-12-14T17:55:26.785,19.2,60.0,0
2025-12-14T17:55:29.040,19.2,60.0,0
2025-12-14T17:55:31.294,19.2,60.0,0
