timestamp,temperature_C,humidity,mq_gas_detected
2026-01-04T00:00:00.339,21.6,46.2,0
2026-01-04T00:00:02.594,21.6,46.1,0
2026-01-04T00:00:04.848,21.6,46.1,0
2026-01-04T00:00:07.104,21.6,46.1,0
2026-01-04T00:00:09.358,21.6,46.1,0
2026-01-04T00:00:11.613,21.6,46.0,0
2026-01-04T00:00:13.868,21.6,46.0,0
2026-01-04T00:00:16.123,21.6,46.0,0
2026-01-04T00:00:18.378,21.6,45.9,0
2026-01-04T00:00:20.633,21.6,45.9,0
2026-01-04T00:00:22.887,21.6,45.9,0
2026-01-04T00:00:25.142,21.6,45.8,0
2026-01-04T00:00:27.397,21.6,45.9,0
2026-01-04T00:00:29.652,21.6,45.9,0
2026-01-04T00:00:31.906,21.6,45.9,0
2026-01-04T00:00:34.161,21.6,45.9,0
2026-01-04T00:00:36.416,21.6,45.9,0
2026-01-04T00:00:38.671,21.6,45.9,0
2026-01-04T00:00:40.926,21.6,45.8,0
2026-01-04T00:00:43.180,21.6,45.8,0
2026-01-04T00:00:45.435,21.6,45.8,0
2026-01-04T00:00:47.690,21.6,45.8,0
2026-01-04T00:00:49.945,21.6,45.8,0
2026-01-04T00:00:52.199,21.6,45.8,0
2026-01-04T00:00:54.454,21.6,45.7,0
2026-01-04T00:00:56.709,21.6,45.7,0
2026-01-04T00:00:58.964,21.6,45.7,0
2026-01-04T00:01:01.219,21.6,45.7,0
2026-01-04T00:01:03.474,21.6,45.7,0
2026-01-04T00:01:05.728,21.6,45.7,0
2026-01-04T00:01:07.983,21.6,45.7,0
2026-01-04T00:01:10.238,21.6,45.7,0
2026-01-04T00:01:12.493,21.6,45.7,0
2026-01-04T00:01:14.748,21.6,45.6,0
2026-01-04T00:01:17.003,21.6,45.7,0
2026-01-04T00:01:19.257,21.6,45.7,0
2026-01-04T00:01:21.512,21.6,45.6,0
2026-01-04T00:01:23.767,21.6,45.7,0
2026-01-04T00:01:26.022,21.6,45.7,0
2026-01-04T00:01:28.277,21.6,45.7,0
2026-01-04T00:01:30.531,21.6,45.7,0
2026-01-04T00:01:32.786,21.6,45.6,0
2026-01-04T00:01:35.041,21.6,45.7,0
2026-01-04T00:01:37.296,21.6,45.7,0
2026-01-04T00:01:39.550,21.6,45.7,0
2026-01-04T00:01:41.805,21.6,45.7,0
2026-01-04T00:01:44.060,21.6,45.7,0
2026-01-04T00:01:46.315,21.6,45.7,0
2026-01-04T00:01:48.570,21.6,45.7,0
2026-01-04T00:01:50.825,21.6,45.7,0
2026-01-04T00:01:53.079,21.6,45.7,0
2026-01-04T00:01:55.334,21.6,45.7,0
2026-01-04T00:01:57.589,21.6,45.7,0
2026-01-04T00:01:59.843,21.6,45.7,0
2026-01-04T00:02:02.098,21.6,45.8,0
2026-01-04T00:02:04.352,21.5,45.8,0
2026-01-04T00:02:06.607,21.6,46.0,0
2026-01-04T00:02:08.862,21.6,46.0,0
2026-01-04T00:02:11.117,21.5,46.0,0
2026-01-04T00:02:13.372,21.6,46.1,0
2026-01-04T00:02:15.626,21.5,46.0,0
2026-01-04T00:02:17.881,21.6,46.0,0
2026-01-04T00:02:20.136,21.6,46.0,0
2026-01-04T00:02:22.391,21.6,46.0,0
2026-01-04T00:02:24.646,21.6,46.0,0
2026-01-04T00:02:26.900,21.6,46.0,0
2026-01-04T00:02:29.155,21.5,46.0,0
2026-01-04T00:02:31.410,21.5,46.0,0
2026-01-04T00:02:33.665,21.5,45.9,0
2026-01-04T00:02:35.919,21.5,45.9,0
2026-01-04T00:02:38.174,21.6,46.1,0
2026-01-04T00:02:40.429,21.5,46.0,0
2026-01-04T00:02:42.684,21.5,46.0,0
2026-01-04T00:02:44.938,21.5,46.0,0
2026-01-04T00:02:47.193,21.5,46.0,0
2026-01-04T00:02:49.448,21.5,46.0,0
2026-01-04T00:02:51.703,21.5,46.0,0
2026-01-04T00:02:53.957,21.5,46.0,0
2026-01-04T00:02:56.212,21.5,46.0,0
2026-01-04T00:02:58.467,21.5,45.9,0
2026-01-04T00:03:00.722,21.5,46.0,0
2026-01-04T00:03:02.976,21.5,46.0,0
2026-01-04T00:03:05.231,21.5,46.1,0
2026-01-04T00:03:07.486,21.5,46.0,0
2026-01-04T00:03:09.741,21.5,46.0,0
2026-01-04T00:03:11.995,21.5,46.0,0
2026-01-04T00:03:14.250,21.5,46.0,0
2026-01-04T00:03:16.505,21.5,46.0,0
2026-01-04T00:03:18.760,21.5,46.0,0
2026-01-04T00:03:21.015,21.5,46.0,0
2026-01-04T00:03:23.269,21.5,46.0,0
2026-01-04T00:03:25.524,21.5,46.0,0
2026-01-04T00:03:27.779,21.5,46.0,0
2026-01-04T00:03:30.034,21.5,46.0,0
2026-01-04T00:03:32.293,21.5,46.0,0
2026-01-04T00:03:34.553,21.5,46.0,0
2026-01-04T00:03:36.813,21.5,45.9,0
2026-01-04T00:03:39.073,21.5,45.9,0
2026-01-04T00:03:41.333,21.5,45.9,0
2026-01-04T00:03:43.593,21.5,45.9,0
