timestamp,temperature_C,humidity,mq_raw,mq_gas_detected,anomaly_flag,anomaly_type,anomaly_source
2026-02-04T00:00:01.910+03:00,18.9,49.3,1,0,0,none,none
2026-02-04T00:00:04.165+03:00,18.9,49.3,1,0,0,none,none
2026-02-04T00:00:06.420+03:00,18.9,49.3,1,0,0,none,none
2026-02-04T00:00:08.675+03:00,18.9,49.3,1,0,0,none,none
2026-02-04T00:00:10.933+03:00,18.9,49.3,1,0,0,none,none
2026-02-04T00:00:13.188+03:00,18.9,49.3,1,0,0,none,none
2026-02-04T00:00:15.443+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:17.698+03:00,18.9,49.3,1,0,0,none,none
2026-02-04T00:00:19.952+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:22.207+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:24.462+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:26.717+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:28.972+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:00:31.227+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:33.482+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:35.738+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:37.993+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:40.248+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:42.503+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:44.758+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:47.013+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:49.268+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:51.523+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:53.778+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:00:56.034+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:00:58.289+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:01:00.544+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:01:02.799+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:01:05.054+03:00,18.9,49.0,1,0,0,none,none
2026-02-04T00:01:07.309+03:00,18.9,49.0,1,0,0,none,none
2026-02-04T00:01:09.564+03:00,18.9,49.0,1,0,0,none,none
2026-02-04T00:01:11.820+03:00,18.9,49.0,1,0,0,none,none
2026-02-04T00:01:14.074+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:01:16.330+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:01:18.585+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:01:20.840+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:01:23.095+03:00,18.9,49.0,1,0,0,none,none
2026-02-04T00:01:25.350+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:01:27.605+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:01:29.861+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:01:32.116+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:01:34.371+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:01:36.626+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:01:38.881+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:01:41.136+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:01:43.391+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:01:45.646+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:01:47.901+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:01:50.157+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:01:52.411+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:01:54.670+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:01:56.925+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:01:59.182+03:00,18.9,49.2,1,0,0,none,none
2026-02-04T00:02:01.436+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:02:03.691+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:02:05.946+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:02:08.201+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:02:10.456+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:02:12.710+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:02:14.965+03:00,18.9,49.1,1,0,0,none,none
2026-02-04T00:02:17.226+03:00,18.9,49.1,1,0,0,none,none
