timestamp,temperature_C,humidity,mq_gas_detected
2026-01-13T00:00:00.812,18.0,44.5,0
2026-01-13T00:00:03.067,18.0,44.4,0
2026-01-13T00:00:05.325,18.0,44.3,0
2026-01-13T00:00:07.586,18.0,44.3,0
2026-01-13T00:00:09.840,18.0,44.2,0
2026-01-13T00:00:12.095,17.9,44.2,0
2026-01-13T00:00:14.353,18.0,44.2,0
2026-01-13T00:00:16.607,18.0,44.2,0
2026-01-13T00:00:18.865,18.0,44.2,0
2026-01-13T00:00:21.125,18.0,44.3,0
2026-01-13T00:00:23.379,18.0,44.2,0
2026-01-13T00:00:25.633,17.9,44.2,0
2026-01-13T00:00:27.893,17.9,44.2,0
2026-01-13T00:00:30.147,18.0,44.3,0
2026-01-13T00:00:32.405,17.9,44.3,0
2026-01-13T00:00:34.659,18.0,44.4,0
2026-01-13T00:00:36.917,17.9,44.3,0
2026-01-13T00:00:39.177,17.9,44.3,0
2026-01-13T00:00:41.431,17.9,44.3,0
2026-01-13T00:00:43.689,17.9,44.3,0
2026-01-13T00:00:45.949,18.0,44.4,0
2026-01-13T00:00:48.209,18.0,44.4,0
2026-01-13T00:00:50.469,17.9,44.3,0
2026-01-13T00:00:52.729,17.9,44.4,0
2026-01-13T00:00:54.983,18.0,44.4,0
2026-01-13T00:00:57.241,17.9,44.4,0
2026-01-13T00:00:59.495,17.9,44.4,0
2026-01-13T00:01:01.753,17.9,44.4,0
2026-01-13T00:01:04.007,17.9,44.5,0
2026-01-13T00:01:06.261,17.9,44.5,0
2026-01-13T00:01:08.521,17.9,44.4,0
2026-01-13T00:01:10.781,17.9,44.4,0
2026-01-13T00:01:13.035,17.9,44.4,0
2026-01-13T00:01:15.293,17.9,44.5,0
2026-01-13T00:01:17.548,17.9,44.5,0
2026-01-13T00:01:19.802,17.9,44.5,0
2026-01-13T00:01:22.057,17.9,44.4,0
2026-01-13T00:01:24.312,17.9,44.5,0
2026-01-13T00:01:26.567,17.9,44.5,0
2026-01-13T00:01:28.821,17.9,44.5,0
2026-01-13T00:01:31.076,17.9,44.4,0
2026-01-13T00:01:33.331,17.9,44.4,0
2026-01-13T00:01:35.586,17.9,44.4,0
2026-01-13T00:01:37.840,17.9,44.4,0
2026-01-13T00:01:40.095,17.9,44.5,0
2026-01-13T00:01:42.350,17.9,44.4,0
2026-01-13T00:01:44.605,17.9,44.4,0
2026-01-13T00:01:46.860,17.9,44.4,0
2026-01-13T00:01:49.115,17.9,44.4,0
2026-01-13T00:01:51.369,17.9,44.4,0
2026-01-13T00:01:53.624,17.9,44.4,0
2026-01-13T00:01:55.879,17.9,44.5,0
2026-01-13T00:01:58.133,17.9,44.4,0
2026-01-13T00:02:00.388,17.9,44.5,0
2026-01-13T00:02:02.643,17.9,44.5,0
2026-01-13T00:02:04.898,17.9,44.4,0
2026-01-13T00:02:07.153,17.9,44.4,0
2026-01-13T00:02:09.407,17.9,44.4,0
2026-01-13T00:02:11.662,17.9,44.3,0
2026-01-13T00:02:13.917,17.9,44.3,0
2026-01-13T00:02:16.172,17.9,44.3,0
2026-01-13T00:02:18.426,17.9,44.3,0
