timestamp,temperature_C,humidity,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2
2026-01-01T17:42:22.175,20.6,54.7,0.0,-1.9221034,11.1011278
2026-01-01T17:42:24.431,18.6,47.1,0.0,-1.8828768,11.1011278
2026-01-01T17:42:26.687,18.4,46.9,0.0,-1.8828768,11.1403544
2026-01-01T17:42:28.943,18.4,47.0,0.0,-1.9221034,11.2580342
2026-01-01T17:42:31.198,18.4,47.0,-0.0392266,-1.9221034,11.061901200000001
2026-01-01T17:42:33.454,18.4,47.0,0.0,-1.9221034,11.179581
2026-01-01T17:42:35.710,18.5,47.0,0.0,-1.9221034,11.179581
2026-01-01T17:42:37.966,18.5,47.0,0.0,-1.9221034,11.1011278
2026-01-01T17:42:40.221,18.4,47.0,-0.0784532,-1.9221034,11.1403544
2026-01-01T17:42:42.477,18.4,47.0,-0.0392266,-1.9221034,11.2188076
2026-01-01T17:42:44.733,18.5,47.0,-0.0392266,-1.8436502,11.1011278
2026-01-01T17:42:46.988,18.4,47.0,0.0,-1.8828768,11.179581
2026-01-01T17:42:49.244,18.4,46.9,0.0,-1.96133,11.2188076
2026-01-01T17:42:51.500,18.5,47.0,0.0,-1.9221034,11.1403544
2026-01-01T17:42:53.755,18.4,47.0,-0.0392266,-1.96133,11.061901200000001
2026-01-01T17:42:56.011,18.4,47.0,0.0,-1.96133,11.179581
2026-01-01T17:42:58.267,18.4,46.9,-0.0392266,-1.8828768,11.0226746
2026-01-01T17:43:00.522,18.5,47.0,0.0,-1.8828768,11.1403544
2026-01-01T17:43:02.778,18.5,47.0,-0.0392266,-1.8828768,11.1011278
2026-01-01T17:43:05.034,18.5,47.0,0.0,-1.8828768,11.1403544
2026-01-01T17:43:07.289,18.5,47.0,0.0,-1.96133,11.179581
2026-01-01T17:43:09.545,18.4,47.0,0.0,-1.8828768,11.061901200000001
2026-01-01T17:43:11.801,18.4,47.0,-0.0392266,-1.9221034,11.179581
2026-01-01T17:43:14.057,18.4,46.9,-0.0392266,-1.8828768,11.1011278
2026-01-01T17:43:16.313,18.4,46.9,0.0,-1.8436502,11.179581
2026-01-01T17:43:18.568,18.5,47.0,-0.0392266,-1.8828768,11.1011278
2026-01-01T17:43:20.824,18.5,47.0,-0.0392266,-1.8828768,11.1011278
2026-01-01T17:43:23.080,18.4,46.9,-0.0392266,-1.96133,11.2972608
2026-01-01T17:43:25.335,18.4,46.9,-0.0392266,-1.9221034,11.1403544
2026-01-01T17:43:27.591,18.5,47.0,0.0,-1.9221034,11.1403544
2026-01-01T17:43:29.847,18.4,46.9,0.0,-1.8436502,11.061901200000001
2026-01-01T17:43:32.103,18.4,46.9,0.0,-1.8828768,11.179581
2026-01-01T17:43:34.359,18.4,46.9,-0.0392266,-1.8828768,11.179581
2026-01-01T17:43:36.614,18.5,47.0,-0.0392266,-1.96133,11.179581
2026-01-01T17:43:38.870,18.5,47.0,0.0,-1.8828768,11.1011278
2026-01-01T17:43:41.126,18.4,46.9,-0.0392266,-1.96133,11.1011278
2026-01-01T17:43:43.381,18.5,46.9,0.0,-1.8828768,11.1403544
2026-01-01T17:43:45.637,18.5,47.0,-0.0392266,-1.8436502,11.061901200000001
2026-01-01T17:43:47.893,18.5,47.0,-0.0392266,-1.9221034,11.2188076
2026-01-01T17:43:50.149,18.5,47.0,-0.0392266,-1.8436502,11.1011278
2026-01-01T17:43:52.404,18.5,47.0,0.0,-1.96133,11.1403544
