timestamp,temperature_C,humidity,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2
2026-01-07T00:00:02.036,22.0,52.2,,,
2026-01-07T00:00:04.555,22.0,52.2,,,
2026-01-07T00:00:06.810,22.0,52.2,,,
2026-01-07T00:00:09.065,22.0,52.3,,,
2026-01-07T00:00:11.320,22.0,52.3,,,
2026-01-07T00:00:13.574,22.0,52.3,,,
2026-01-07T00:00:15.829,22.0,52.2,,,
2026-01-07T00:00:18.084,,,,,
2026-01-07T00:00:20.339,22.0,51.9,,,
2026-01-07T00:00:22.594,22.0,51.8,,,
2026-01-07T00:00:24.848,22.0,51.7,,,
2026-01-07T00:00:27.103,22.0,51.7,,,
2026-01-07T00:00:29.358,22.0,51.7,,,
2026-01-07T00:00:31.613,22.0,51.7,,,
2026-01-07T00:00:33.867,22.0,51.7,,,
2026-01-07T00:00:36.122,22.0,51.8,,,
2026-01-07T00:00:38.377,22.1,51.9,,,
2026-01-07T00:00:40.632,22.0,51.9,,,
2026-01-07T00:00:42.886,22.0,51.9,,,
2026-01-07T00:00:45.141,22.0,51.9,,,
2026-01-07T00:00:47.396,22.1,52.0,,,
2026-01-07T00:00:49.650,22.0,52.0,,,
2026-01-07T00:00:51.905,22.1,52.1,,,
2026-01-07T00:00:54.160,22.1,52.1,,,
2026-01-07T00:00:56.415,22.0,52.0,,,
2026-01-07T00:00:58.669,22.0,52.0,,,
2026-01-07T00:01:00.924,22.1,52.0,,,
2026-01-07T00:01:03.179,22.1,52.0,,,
2026-01-07T00:01:04.560,22.1,51.9,,,
2026-01-07T00:01:06.815,22.0,51.7,,,
2026-01-07T00:01:09.070,22.0,51.6,,,
2026-01-07T00:01:11.325,22.0,51.5,,,
2026-01-07T00:01:13.579,22.0,51.4,,,
2026-01-07T00:01:15.834,22.1,51.5,,,
2026-01-07T00:01:18.089,22.1,51.5,,,
2026-01-07T00:01:20.346,22.1,51.6,,,
2026-01-07T00:01:22.601,22.0,51.5,,,
2026-01-07T00:01:24.858,22.0,51.6,,,
2026-01-07T00:01:27.112,22.1,51.7,,,
2026-01-07T00:01:29.368,22.1,51.7,,,
2026-01-07T00:01:31.622,22.0,51.7,,,
2026-01-07T00:01:33.877,22.0,51.7,,,
2026-01-07T00:01:36.132,22.1,51.7,,,
2026-01-07T00:01:38.386,22.1,51.7,,,
2026-01-07T00:01:40.641,22.1,51.7,,,
2026-01-07T00:01:42.896,22.1,51.8,,,
2026-01-07T00:01:45.150,22.0,51.8,,,
2026-01-07T00:01:47.405,22.1,51.8,,,
2026-01-07T00:01:49.660,22.0,51.8,,,
2026-01-07T00:01:51.915,22.1,51.8,,,
2026-01-07T00:01:54.169,22.1,51.8,,,
2026-01-07T00:01:56.424,22.1,51.8,,,
2026-01-07T00:01:58.678,22.1,51.8,,,
2026-01-07T00:02:00.933,22.0,51.7,,,
2026-01-07T00:02:03.188,22.1,51.8,,,
