timestamp,temperature_C,humidity,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2,anomaly_flag,anomaly_type
2026-01-09T00:01:32.711,22.4,54.9,-0.1569064,-2.157463,11.2580342,0,none
2026-01-09T00:01:34.966,22.4,55.0,-0.1569064,-2.2359162,11.3364874,0,none
2026-01-09T00:01:37.222,22.4,55.2,-0.1569064,-2.2359162,11.2580342,0,none
2026-01-09T00:01:39.478,22.4,55.3,-0.1569064,-2.0790097999999997,11.179581,0,none
2026-01-09T00:01:41.733,22.4,55.4,-0.1569064,-2.1182364,11.2188076,0,none
2026-01-09T00:01:43.989,,,-0.196133,-2.1182364,11.3364874,0,none
2026-01-09T00:01:46.245,22.4,55.5,-0.1569064,-2.1966896,11.3364874,0,none
2026-01-09T00:01:48.501,22.4,55.5,-0.1569064,-2.157463,11.2188076,0,none
2026-01-09T00:01:50.757,22.4,55.5,-0.196133,-2.1182364,11.2972608,0,none
2026-01-09T00:01:53.012,22.4,55.4,-0.1569064,-2.157463,11.2580342,0,none
2026-01-09T00:01:55.268,22.4,55.3,-0.1569064,-2.1966896,11.414940599999998,0,none
2026-01-09T00:01:57.523,22.4,55.3,-0.1569064,-2.1182364,11.1403544,0,none
2026-01-09T00:01:59.779,22.4,55.2,-0.2353596,-2.1966896,11.414940599999998,0,none
2026-01-09T00:02:02.034,22.4,55.2,-0.1569064,-2.157463,11.2972608,0,none
2026-01-09T00:02:04.290,22.4,55.2,-0.1569064,-2.157463,11.3364874,0,none
2026-01-09T00:02:06.546,22.4,55.3,-0.1569064,-2.157463,11.179581,0,none
2026-01-09T00:02:08.801,22.4,55.4,-0.1569064,-2.0397832,11.2188076,0,none
2026-01-09T00:02:11.057,22.4,55.5,-0.1176798,-2.2359162,11.3364874,0,none
2026-01-09T00:02:13.312,22.4,55.7,-0.0784532,-2.157463,11.1011278,0,none
2026-01-09T00:02:15.568,22.4,55.7,-0.2745862,-2.2359162,11.3364874,0,none
2026-01-09T00:02:17.823,22.4,55.7,-0.2353596,-2.1182364,11.179581,0,none
2026-01-09T00:02:20.079,22.4,55.9,-0.1569064,-2.157463,11.375713999999999,0,none
2026-01-09T00:02:22.335,22.4,56.0,-0.1176798,-2.157463,11.3364874,0,none
2026-01-09T00:02:24.590,22.4,56.1,-0.2353596,-2.0790097999999997,11.2188076,0,none
2026-01-09T00:02:26.846,22.4,56.2,-0.1176798,-2.2359162,11.375713999999999,0,none
2026-01-09T00:02:29.102,22.4,56.2,-0.196133,-2.157463,11.2580342,0,none
2026-01-09T00:02:31.357,22.4,56.2,-0.1569064,-2.2751428,11.414940599999998,0,none
2026-01-09T00:02:33.613,22.4,56.2,-0.1569064,-2.157463,11.179581,0,none
2026-01-09T00:02:35.868,22.4,56.2,-0.2353596,-2.157463,11.179581,0,none
2026-01-09T00:02:38.124,22.4,56.3,-0.196133,-2.1966896,11.2972608,0,none
2026-01-09T00:02:40.380,22.4,56.3,-0.1569064,-2.1966896,11.179581,0,none
2026-01-09T00:02:42.635,22.4,56.3,-0.1569064,-2.2359162,11.414940599999998,0,none
2026-01-09T00:02:44.891,22.4,56.3,-0.1569064,-2.1182364,11.2188076,0,none
2026-01-09T00:02:47.147,22.4,56.3,-0.196133,-2.1182364,11.179581,0,none
2026-01-09T00:02:49.402,22.4,56.2,-0.1569064,-2.1966896,11.375713999999999,0,none
2026-01-09T00:02:51.658,22.4,56.1,-0.1176798,-2.1182364,11.2580342,0,none
2026-01-09T00:02:53.914,22.4,55.9,-0.1569064,-2.157463,11.2972608,0,none
2026-01-09T00:02:56.170,22.4,55.7,-0.1176798,-2.157463,11.2972608,0,none
2026-01-09T00:02:58.426,22.4,55.7,-0.1569064,-2.0790097999999997,11.2580342,0,none
2026-01-09T00:03:00.681,22.4,55.5,-0.1176798,-2.1966896,11.3364874,0,none
2026-01-09T00:03:02.937,22.4,55.4,-0.1176798,-2.2359162,11.3364874,0,none
2026-01-09T00:03:05.193,22.4,55.4,-0.1176798,-2.1966896,11.3364874,0,none
2026-01-09T00:03:07.448,22.4,55.3,-0.1569064,-2.1966896,11.2188076,0,none
2026-01-09T00:03:09.704,22.4,55.4,-0.196133,-2.157463,11.179581,0,none
2026-01-09T00:03:11.960,22.4,55.4,-0.2353596,-2.1966896,11.375713999999999,0,none
2026-01-09T00:03:14.215,22.4,55.5,-0.1569064,-2.157463,11.375713999999999,0,none
2026-01-09T00:03:16.471,22.4,55.6,-0.1569064,-2.1182364,11.2188076,0,none
2026-01-09T00:03:18.726,22.4,55.7,-0.1176798,-2.2359162,11.3364874,0,none
2026-01-09T00:03:20.982,22.4,55.7,-0.1569064,-2.157463,11.2188076,0,none
2026-01-09T00:03:23.238,22.4,55.7,-0.2353596,-2.0790097999999997,11.2188076,0,none
2026-01-09T00:03:25.493,22.4,55.8,-0.2353596,-2.1966896,11.375713999999999,0,none
2026-01-09T00:03:27.749,22.4,55.9,-0.1176798,-2.157463,11.3364874,0,none
2026-01-09T00:03:30.005,22.4,55.9,-0.196133,-2.1966896,11.2972608,0,none
2026-01-09T00:03:32.260,22.4,56.0,-0.196133,-2.1966896,11.2580342,0,none
2026-01-09T00:03:34.516,22.4,56.1,-0.1176798,-2.157463,11.1403544,0,none
2026-01-09T00:03:36.771,22.4,56.2,-0.1569064,-2.157463,11.2972608,0,none
2026-01-09T00:03:39.027,22.4,56.2,-0.1176798,-2.1966896,11.2972608,0,none
2026-01-09T00:03:41.283,22.4,56.2,-0.2353596,-2.157463,11.375713999999999,0,none
2026-01-09T00:03:43.538,22.4,56.2,-0.1176798,-2.157463,11.414940599999998,0,none
2026-01-09T00:03:45.794,22.4,56.1,-0.1569064,-2.1182364,11.179581,0,none
2026-01-09T00:03:48.050,22.4,56.0,-0.1569064,-2.157463,11.2580342,0,none
2026-01-09T00:03:50.305,22.4,55.8,-0.1569064,-2.2359162,11.375713999999999,0,none
2026-01-09T00:03:52.561,22.4,55.7,-0.196133,-2.1966896,11.2188076,0,none
2026-01-09T00:03:54.817,22.4,55.7,-0.1176798,-2.1966896,11.3364874,0,none
2026-01-09T00:03:57.072,22.4,55.7,-0.1569064,-2.157463,11.2972608,0,none
2026-01-09T00:03:59.328,22.4,55.7,-0.196133,-2.0790097999999997,11.2188076,0,none
2026-01-09T00:04:01.584,22.4,55.7,-0.196133,-2.1966896,11.375713999999999,0,none
2026-01-09T00:04:03.839,22.4,55.7,-0.196133,-2.1966896,11.2972608,0,none
2026-01-09T00:04:06.095,22.4,55.7,-0.1569064,-2.1966896,11.414940599999998,0,none
2026-01-09T00:04:08.351,22.4,55.7,-0.1176798,-2.1966896,11.2972608,0,none
2026-01-09T00:04:10.606,22.4,55.7,-0.1569064,-2.1182364,11.1011278,0,none
2026-01-09T00:04:12.862,22.4,55.7,-0.196133,-2.157463,11.2188076,0,none
2026-01-09T00:04:15.117,22.4,55.7,-0.0784532,-2.157463,11.2972608,0,none
2026-01-09T00:04:17.373,22.4,55.7,-0.196133,-2.157463,11.179581,0,none
2026-01-09T00:04:19.629,22.4,55.7,-0.196133,-2.1966896,11.3364874,0,none
2026-01-09T00:04:21.884,22.4,55.7,-0.1176798,-2.1966896,11.2580342,0,none
2026-01-09T00:04:24.140,22.4,55.6,-0.1176798,-2.157463,11.1403544,0,none
2026-01-09T00:04:26.396,22.4,55.5,-0.196133,-2.1966896,11.2972608,0,none
2026-01-09T00:04:28.652,22.4,55.4,-0.1569064,-2.0790097999999997,11.179581,0,none
2026-01-09T00:04:30.907,22.4,55.4,-0.1569064,-2.1966896,11.2188076,0,none
2026-01-09T00:04:33.163,22.4,55.3,-0.1569064,-2.1966896,11.375713999999999,0,none
2026-01-09T00:04:35.418,22.4,55.3,-0.196133,-2.1966896,11.2972608,0,none
2026-01-09T00:04:37.674,22.4,55.3,-0.196133,-2.157463,11.2972608,0,none
2026-01-09T00:04:39.930,22.4,55.3,-0.1569064,-2.157463,11.179581,0,none
2026-01-09T00:04:42.186,22.4,55.3,-0.1569064,-2.1182364,11.2188076,0,none
2026-01-09T00:04:44.440,22.4,55.2,-0.2353596,-2.0790097999999997,11.1403544,0,none
2026-01-09T00:04:46.696,22.4,55.2,-0.1569064,-2.1966896,11.2972608,0,none
2026-01-09T00:04:48.952,22.4,55.1,-0.1569064,-2.157463,11.2972608,0,none
2026-01-09T00:04:51.207,22.4,55.1,-0.1569064,-2.157463,11.179581,0,none
2026-01-09T00:04:53.463,22.4,55.0,-0.1569064,-2.1966896,11.375713999999999,0,none
2026-01-09T00:04:55.719,22.4,55.0,-0.1176798,-2.157463,11.2580342,0,none
2026-01-09T00:04:57.975,22.4,54.8,-0.1569064,-2.0790097999999997,11.2972608,0,none
2026-01-09T00:05:00.230,22.4,54.8,-0.1176798,-2.1966896,11.2188076,0,none
2026-01-09T00:05:02.486,22.4,54.8,-0.1569064,-2.157463,11.3364874,0,none
2026-01-09T00:05:04.742,22.4,54.7,-0.196133,-2.2359162,11.375713999999999,0,none
2026-01-09T00:05:06.998,22.4,54.7,-0.0784532,-2.1966896,11.2580342,0,none
2026-01-09T00:05:09.253,22.4,54.8,-0.196133,-2.1182364,11.2188076,0,none
2026-01-09T00:05:11.509,22.4,54.8,-0.196133,-2.0790097999999997,11.2580342,0,none
2026-01-09T00:05:13.764,22.4,54.8,-0.1176798,-2.2359162,11.2972608,0,none
2026-01-09T00:05:16.020,22.4,54.9,-0.1569064,-2.157463,11.2580342,0,none
2026-01-09T00:05:18.276,22.4,54.9,-0.196133,-2.2359162,11.414940599999998,0,none
2026-01-09T00:05:20.531,22.4,54.9,-0.1569064,-2.157463,11.2188076,0,none
2026-01-09T00:05:22.787,22.4,54.9,-0.1176798,-2.1182364,11.179581,0,none
2026-01-09T00:05:25.043,22.4,54.8,-0.1569064,-2.1182364,11.375713999999999,0,none
2026-01-09T00:05:27.298,22.4,54.8,-0.1569064,-2.0790097999999997,11.179581,0,none
2026-01-09T00:05:29.553,22.4,54.8,-0.196133,-2.1966896,11.2972608,0,none
2026-01-09T00:05:31.809,22.4,54.7,-0.1176798,-2.1966896,11.414940599999998,0,none
2026-01-09T00:05:34.065,22.4,54.7,-0.1569064,-2.157463,11.2972608,0,none
2026-01-09T00:05:36.320,22.4,54.7,-0.1176798,-2.1966896,11.375713999999999,0,none
2026-01-09T00:05:38.576,22.4,54.6,-0.0784532,-2.157463,11.2972608,0,none
2026-01-09T00:05:40.832,22.4,54.6,-0.1569064,-2.1182364,11.2972608,0,none
2026-01-09T00:05:43.087,22.4,54.6,-0.1569064,-2.1182364,11.2972608,0,none
2026-01-09T00:05:45.343,22.4,54.6,-0.1569064,-2.1966896,11.2188076,0,none
2026-01-09T00:05:47.599,22.4,54.5,-0.1569064,-2.1966896,11.2972608,0,none
2026-01-09T00:05:49.855,22.4,54.5,-0.196133,-2.0790097999999997,11.2580342,0,none
2026-01-09T00:05:52.110,22.4,54.5,-0.196133,-2.1966896,11.2972608,0,none
2026-01-09T00:05:54.366,22.4,54.4,-0.0784532,-2.157463,11.2188076,0,none
2026-01-09T00:05:56.622,22.4,54.4,-0.1569064,-2.1182364,11.2188076,0,none
2026-01-09T00:05:58.877,22.4,54.5,-0.1569064,-2.157463,11.3364874,0,none
2026-01-09T00:06:01.133,22.4,54.6,-0.1569064,-2.1182364,11.2188076,0,none
2026-01-09T00:06:03.389,22.4,54.7,-0.196133,-2.1182364,11.3364874,0,none
2026-01-09T00:06:05.644,22.4,54.9,-0.1569064,-2.1966896,11.375713999999999,0,none
2026-01-09T00:06:07.900,22.4,55.1,-0.196133,-2.1182364,11.3364874,0,none
2026-01-09T00:06:10.156,22.4,55.4,-0.1176798,-2.157463,11.414940599999998,0,none
2026-01-09T00:06:12.411,22.4,55.7,-0.196133,-2.157463,11.2580342,0,none
2026-01-09T00:06:14.667,22.4,55.7,-0.1176798,-2.1966896,11.414940599999998,0,none
2026-01-09T00:06:16.922,22.4,55.8,-0.1569064,-2.0790097999999997,11.2188076,0,none
2026-01-09T00:06:19.178,22.4,56.0,-0.1176798,-2.0790097999999997,11.2188076,0,none
2026-01-09T00:06:21.434,22.4,56.0,-0.1569064,-2.1966896,11.375713999999999,0,none
2026-01-09T00:06:23.689,22.4,56.1,-0.196133,-2.1182364,11.2580342,0,none
2026-01-09T00:06:25.945,22.4,56.1,-0.1176798,-2.2359162,11.375713999999999,0,none
2026-01-09T00:06:28.201,22.4,56.1,-0.196133,-2.157463,11.2580342,0,none
2026-01-09T00:06:30.456,22.4,56.2,-0.196133,-2.0790097999999997,11.2188076,0,none
2026-01-09T00:06:32.712,22.4,56.2,-0.196133,-2.1182364,11.2580342,0,none
2026-01-09T00:06:34.968,22.4,56.2,-0.1569064,-2.0790097999999997,11.2580342,0,none
2026-01-09T00:06:37.223,22.4,56.3,-0.1176798,-2.157463,11.375713999999999,0,none
2026-01-09T00:06:39.479,22.4,56.3,-0.1176798,-2.1182364,11.2188076,0,none
2026-01-09T00:06:41.735,22.4,56.3,-0.0784532,-2.1966896,11.3364874,0,none
2026-01-09T00:06:43.990,22.4,56.2,-0.1176798,-2.1182364,11.2972608,0,none
2026-01-09T00:06:46.246,22.4,56.1,-0.1176798,-2.0790097999999997,11.2972608,0,none
2026-01-09T00:06:48.502,22.4,56.1,-0.1176798,-2.1966896,11.2972608,0,none
2026-01-09T00:06:50.758,22.4,56.2,-0.1176798,-2.0790097999999997,11.179581,0,none
2026-01-09T00:06:53.013,22.4,56.3,-0.2353596,-2.157463,11.414940599999998,0,none
2026-01-09T00:06:55.269,22.4,56.3,-0.1176798,-2.0790097999999997,11.2580342,0,none
2026-01-09T00:06:57.525,22.4,56.3,-0.0784532,-2.157463,11.3364874,0,none
2026-01-09T00:06:59.780,22.4,56.3,-0.1176798,-2.1182364,11.3364874,0,none
2026-01-09T00:07:02.036,22.4,56.3,-0.1176798,-2.0790097999999997,11.2580342,0,none
2026-01-09T00:07:04.292,22.4,56.2,-0.1176798,-2.157463,11.2188076,0,none
2026-01-09T00:07:06.548,22.4,56.2,-0.1569064,-2.0790097999999997,11.2972608,0,none
2026-01-09T00:07:08.803,22.4,56.2,-0.1569064,-2.157463,11.3364874,0,none
2026-01-09T00:07:11.058,22.4,56.2,-0.2353596,-2.0790097999999997,11.179581,0,none
2026-01-09T00:07:13.314,22.4,56.1,-0.1569064,-2.1182364,11.3364874,0,none
2026-01-09T00:07:15.570,22.4,56.1,-0.1569064,-2.1182364,11.2972608,0,none
2026-01-09T00:07:17.825,22.4,56.0,-0.1176798,-2.1182364,11.2188076,0,none
2026-01-09T00:07:20.081,22.4,56.0,-0.1176798,-2.1966896,11.2972608,0,none
2026-01-09T00:07:22.336,22.4,55.9,-0.1569064,-2.1182364,11.2188076,0,none
2026-01-09T00:07:24.592,22.4,56.0,-0.196133,-2.1966896,11.3364874,0,none
2026-01-09T00:07:26.848,22.4,56.1,-0.196133,-2.0790097999999997,11.2188076,0,none
2026-01-09T00:07:29.103,22.4,56.2,-0.196133,-2.0790097999999997,11.2580342,0,none
2026-01-09T00:07:31.359,22.4,56.3,-0.196133,-2.1966896,11.414940599999998,0,none
2026-01-09T00:07:33.614,22.4,56.4,-0.1569064,-2.157463,11.3364874,0,none
2026-01-09T00:07:35.870,22.4,56.4,-0.1569064,-2.157463,11.3364874,0,none
2026-01-09T00:07:38.126,22.4,56.5,-0.1569064,-2.157463,11.414940599999998,0,none
2026-01-09T00:07:40.382,22.4,56.5,-0.1569064,-2.0790097999999997,11.179581,0,none
2026-01-09T00:07:42.637,,,-0.196133,-2.1182364,11.2972608,0,none
2026-01-09T00:07:44.894,22.4,56.4,-0.1569064,-2.157463,11.2188076,0,none
2026-01-09T00:07:47.149,22.4,56.3,-0.1569064,-2.157463,11.375713999999999,0,none
2026-01-09T00:07:49.405,22.4,56.2,-0.1176798,-2.2359162,11.3364874,0,none
2026-01-09T00:07:51.661,22.4,56.0,-0.1176798,-2.157463,11.2188076,0,none
2026-01-09T00:07:53.917,22.4,55.8,-0.0784532,-2.1966896,11.375713999999999,0,none
2026-01-09T00:07:56.172,22.4,55.7,-0.1569064,-2.1182364,11.179581,0,none
2026-01-09T00:07:58.428,22.4,55.7,-0.1569064,-2.157463,11.493393799999998,0,none
2026-01-09T00:08:00.684,22.4,55.5,-0.1176798,-2.1966896,11.2188076,0,none
2026-01-09T00:08:02.940,22.4,55.4,-0.196133,-2.1182364,11.2972608,0,none
2026-01-09T00:08:05.195,22.4,55.3,-0.2353596,-2.1966896,11.3364874,0,none
2026-01-09T00:08:07.451,22.4,55.2,-0.1569064,-2.0397832,11.2580342,0,none
2026-01-09T00:08:09.707,22.4,55.1,-0.1176798,-2.157463,11.454167199999999,0,none
2026-01-09T00:08:11.963,22.4,55.0,-0.1176798,-2.157463,11.2188076,0,none
2026-01-09T00:08:14.218,22.4,54.9,-0.1569064,-2.1966896,11.3364874,0,none
2026-01-09T00:08:16.474,22.4,54.9,-0.1176798,-2.157463,11.2188076,0,none
2026-01-09T00:08:18.730,22.4,54.8,-0.1569064,-2.0790097999999997,11.179581,0,none
2026-01-09T00:08:20.985,22.4,54.8,-0.196133,-2.157463,11.2972608,0,none
2026-01-09T00:08:23.241,22.4,54.8,-0.2353596,-2.1182364,11.2188076,0,none
2026-01-09T00:08:25.497,22.4,54.8,-0.1569064,-2.2359162,11.414940599999998,0,none
2026-01-09T00:08:27.752,22.4,54.8,-0.1176798,-2.1182364,11.3364874,0,none
2026-01-09T00:08:30.008,22.4,54.8,-0.1176798,-2.1966896,11.375713999999999,0,none
2026-01-09T00:08:32.264,22.4,54.8,-0.1176798,-2.1182364,11.1403544,0,none
2026-01-09T00:08:34.519,22.4,54.8,-0.1569064,-2.0790097999999997,11.2580342,0,none
2026-01-09T00:08:36.775,22.4,54.9,-0.1176798,-2.1966896,11.375713999999999,0,none
2026-01-09T00:08:39.030,22.4,55.0,-0.2353596,-2.1182364,11.2188076,0,none
2026-01-09T00:08:41.286,22.4,55.0,-0.0784532,-2.2359162,11.414940599999998,0,none
2026-01-09T00:08:43.542,22.4,55.1,-0.1569064,-2.0790097999999997,11.2188076,0,none
2026-01-09T00:08:45.797,22.4,55.2,-0.1569064,-2.157463,11.3364874,0,none
2026-01-09T00:08:48.053,22.4,55.2,-0.1176798,-2.157463,11.2580342,0,none
2026-01-09T00:08:50.309,22.4,55.2,-0.1569064,-2.157463,11.3364874,0,none
2026-01-09T00:08:52.564,22.4,55.2,-0.1176798,-2.157463,11.414940599999998,0,none
2026-01-09T00:08:54.820,22.4,55.2,-0.1176798,-2.0790097999999997,11.179581,0,none
2026-01-09T00:08:57.075,22.4,55.2,-0.1176798,-2.1182364,11.3364874,0,none
2026-01-09T00:08:59.331,22.4,55.2,-0.1569064,-2.1182364,11.179581,0,none
2026-01-09T00:09:01.587,22.4,55.3,-0.196133,-2.157463,11.2972608,0,none
2026-01-09T00:09:03.842,22.4,55.4,-0.1176798,-2.1182364,11.179581,0,none
2026-01-09T00:09:06.098,22.4,55.5,-0.1569064,-2.1966896,11.375713999999999,0,none
2026-01-09T00:09:08.354,22.4,55.6,-0.1569064,-2.1182364,11.2972608,0,none
2026-01-09T00:09:10.610,22.4,55.7,-0.1569064,-2.0790097999999997,11.2188076,0,none
2026-01-09T00:09:12.865,22.4,55.7,-0.1569064,-2.157463,11.375713999999999,0,none
2026-01-09T00:09:15.121,22.4,55.7,-0.1569064,-2.0790097999999997,11.2188076,0,none
2026-01-09T00:09:17.377,22.4,55.6,-0.1569064,-2.157463,11.2972608,0,none
2026-01-09T00:09:19.632,22.4,55.6,-0.0784532,-2.0790097999999997,11.2188076,0,none
2026-01-09T00:09:21.888,22.4,55.5,-0.2353596,-2.1182364,11.2972608,0,none
2026-01-09T00:09:24.144,22.4,55.5,-0.0784532,-2.2751428,11.3364874,0,none
2026-01-09T00:09:26.400,22.4,55.5,-0.1176798,-2.1182364,11.179581,0,none
2026-01-09T00:09:28.655,22.4,55.6,-0.1176798,-2.1966896,11.3364874,0,none
2026-01-09T00:09:30.911,22.4,55.7,-0.1176798,-2.1182364,11.2188076,0,none
2026-01-09T00:09:33.166,22.4,55.7,-0.196133,-2.1182364,11.2188076,0,none
2026-01-09T00:09:35.421,22.4,55.7,-0.1176798,-2.1966896,11.414940599999998,0,none
2026-01-09T00:09:37.677,22.4,55.7,-0.1569064,-2.157463,11.2188076,0,none
2026-01-09T00:09:39.933,22.4,55.7,-0.1569064,-2.1966896,11.375713999999999,0,none
2026-01-09T00:09:42.188,22.4,55.7,-0.1569064,-2.1182364,11.2188076,0,none
2026-01-09T00:09:44.444,22.4,55.7,-0.1569064,-2.157463,11.2580342,0,none
2026-01-09T00:09:46.700,22.4,55.7,-0.1176798,-2.157463,11.2972608,0,none
2026-01-09T00:09:48.955,22.4,55.7,-0.1569064,-2.1182364,11.179581,0,none
2026-01-09T00:09:51.211,22.4,55.7,-0.196133,-2.1966896,11.3364874,0,none
2026-01-09T00:09:53.467,22.4,55.7,-0.1176798,-2.1182364,11.2972608,0,none
2026-01-09T00:09:55.722,22.4,55.7,-0.1176798,-2.1182364,11.3364874,0,none
2026-01-09T00:09:57.978,22.4,55.7,-0.1569064,-2.1966896,11.2188076,0,none
2026-01-09T00:10:00.234,22.4,55.7,-0.1176798,-2.1182364,11.2580342,0,none
2026-01-09T00:10:02.489,22.4,55.7,-0.196133,-2.1966896,11.3364874,0,none
2026-01-09T00:10:04.745,22.4,55.7,-0.196133,-2.0790097999999997,11.179581,0,none
2026-01-09T00:10:07.001,22.4,55.6,-0.1569064,-2.157463,11.3364874,0,none
2026-01-09T00:10:09.257,22.4,55.6,-0.1176798,-2.157463,11.2972608,0,none
2026-01-09T00:10:11.513,22.4,55.6,-0.1569064,-2.1966896,11.3364874,0,none
2026-01-09T00:10:13.768,22.4,55.6,-0.1569064,-2.1966896,11.2972608,0,none
2026-01-09T00:10:16.024,22.4,55.5,-0.196133,-2.1182364,11.2972608,0,none
2026-01-09T00:10:18.280,22.4,55.3,-0.196133,-2.1966896,11.375713999999999,0,none
2026-01-09T00:10:20.535,22.4,55.2,-0.1569064,-2.1182364,11.2580342,0,none
2026-01-09T00:10:22.791,22.4,55.1,-0.1176798,-2.1966896,11.375713999999999,0,none
2026-01-09T00:10:25.047,22.4,55.0,-0.1176798,-2.157463,11.2972608,0,none
2026-01-09T00:10:27.302,22.4,54.9,-0.1176798,-2.157463,11.3364874,0,none
2026-01-09T00:10:29.558,22.4,54.8,-0.1569064,-2.157463,11.2580342,0,none
2026-01-09T00:10:31.814,22.4,54.7,-0.1176798,-2.157463,11.2580342,0,none
2026-01-09T00:10:34.069,22.4,54.7,-0.1569064,-2.157463,11.2972608,0,none
2026-01-09T00:10:36.325,22.4,54.6,-0.1569064,-2.157463,11.375713999999999,0,none
2026-01-09T00:10:38.581,22.4,54.6,-0.196133,-2.1966896,11.375713999999999,0,none
2026-01-09T00:10:40.836,22.4,54.5,-0.1569064,-2.1966896,11.3364874,0,none
2026-01-09T00:10:43.092,22.4,54.5,-0.196133,-2.1182364,11.2188076,0,none
2026-01-09T00:10:45.348,22.4,54.5,-0.196133,-2.157463,11.3364874,0,none
2026-01-09T00:10:47.603,22.4,54.5,-0.196133,-2.1182364,11.2188076,0,none
2026-01-09T00:10:49.859,22.4,54.6,-0.1569064,-2.1966896,11.2580342,0,none
2026-01-09T00:10:52.114,22.4,54.6,-0.1176798,-2.157463,11.375713999999999,0,none
2026-01-09T00:10:54.370,22.4,54.7,-0.196133,-2.0790097999999997,11.2972608,0,none
2026-01-09T00:10:56.626,22.4,54.8,-0.1176798,-2.157463,11.414940599999998,0,none
