timestamp,temperature_C,humidity,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2,anomaly_flag,anomaly_type,anomaly_source
2026-01-14T00:00:01.445,19.3,38.1,0.6741387208624324,-5.280753313422387,32.02158924096555,1,adxl_spike,injected
2026-01-14T00:00:03.701,19.3,38.1,0.1569064,-1.8044235999999998,45.740516856150634,1,adxl_spike,injected
2026-01-14T00:00:05.956,19.3,38.1,0.196133,-1.8828768,44.13922780376967,1,adxl_spike,injected
2026-01-14T00:00:08.212,19.3,38.1,1.18681031081405,-1.8828768,11.1011278,1,adxl_spike,injected
2026-01-14T00:00:10.468,19.3,38.1,0.7089135429424954,-5.435003829225798,33.55524103261145,1,adxl_spike,injected
2026-01-14T00:00:12.723,19.3,38.1,0.41802259323153496,-1.8044235999999998,11.1403544,1,adxl_spike,injected
2026-01-14T00:00:14.979,19.3,38.1,0.41578429860615235,-1.8436502,11.1403544,1,adxl_spike,injected
2026-01-14T00:00:17.235,19.3,38.1,0.1569064,-4.055847175984829,11.179581,1,adxl_spike,injected
2026-01-14T00:00:19.491,19.3,38.1,0.1176798,-1.8436502,30.563428872534445,1,adxl_spike,injected
2026-01-14T00:00:21.746,19.2,38.0,0.3138128,-1.8436502,11.061901200000001,0,none,none
2026-01-14T00:00:24.002,19.3,38.1,0.2745862,-1.8436502,11.0226746,0,none,none
2026-01-14T00:00:26.258,19.3,38.1,0.196133,-1.9221034,11.179581,0,none,none
2026-01-14T00:00:28.513,19.3,38.1,0.1569064,-1.8828768,11.2188076,0,none,none
2026-01-14T00:00:30.769,19.3,38.1,0.196133,-1.8436502,11.061901200000001,0,none,none
2026-01-14T00:00:33.025,19.3,38.0,0.2353596,-1.8436502,11.179581,0,none,none
2026-01-14T00:00:35.280,19.2,38.0,0.3138128,-1.8828768,11.061901200000001,0,none,none
2026-01-14T00:00:37.536,19.3,38.0,0.2745862,-1.8436502,11.1011278,0,none,none
2026-01-14T00:00:39.792,19.3,38.1,0.2745862,-1.8044235999999998,11.0226746,0,none,none
2026-01-14T00:00:42.047,19.3,38.1,0.196133,-1.8828768,11.2580342,0,none,none
2026-01-14T00:00:44.303,19.3,38.1,0.196133,-1.8436502,11.1011278,0,none,none
2026-01-14T00:00:46.559,19.3,38.1,0.2353596,-1.8044235999999998,11.1403544,0,none,none
2026-01-14T00:00:48.814,19.3,38.1,0.3138128,-1.8436502,11.061901200000001,0,none,none
2026-01-14T00:00:51.070,19.2,38.0,0.2353596,-1.8436502,11.061901200000001,0,none,none
2026-01-14T00:00:53.325,19.3,38.1,0.2745862,-1.8436502,11.1403544,0,none,none
2026-01-14T00:00:55.581,19.2,38.0,0.196133,-1.8828768,11.2188076,0,none,none
2026-01-14T00:00:57.836,,,0.1569064,-1.8436502,11.2188076,1,dht_fail,fault
2026-01-14T00:01:00.092,19.3,38.0,0.2745862,-1.8436502,11.0226746,0,none,none
2026-01-14T00:01:02.348,19.3,37.9,0.3138128,-1.8436502,11.0226746,0,none,none
2026-01-14T00:01:04.603,19.3,37.9,0.2745862,-1.8436502,11.179581,0,none,none
2026-01-14T00:01:06.859,19.2,37.8,0.1569064,-1.8436502,11.1403544,0,none,none
2026-01-14T00:01:09.115,19.3,37.9,0.196133,-1.8828768,11.179581,0,none,none
2026-01-14T00:01:11.370,19.3,37.8,0.196133,-1.8436502,11.1011278,0,none,none
2026-01-14T00:01:13.626,19.3,37.8,0.2745862,-1.8436502,11.1011278,0,none,none
2026-01-14T00:01:15.882,19.3,37.9,0.2745862,-1.8436502,11.1011278,0,none,none
2026-01-14T00:01:18.138,19.2,37.9,0.2745862,-1.8044235999999998,11.0226746,0,none,none
2026-01-14T00:01:20.393,19.3,38.0,0.196133,-1.8828768,11.2580342,0,none,none
2026-01-14T00:01:22.649,19.3,38.0,0.1569064,-1.8828768,11.2188076,0,none,none
2026-01-14T00:01:24.905,,,0.196133,-1.765197,11.2188076,1,dht_fail,fault
2026-01-14T00:01:27.161,19.3,38.1,0.3138128,-1.8436502,11.061901200000001,0,none,none
2026-01-14T00:01:29.417,19.3,38.1,0.3138128,-1.8436502,11.0226746,0,none,none
2026-01-14T00:01:31.672,19.2,38.0,0.2745862,-1.8436502,11.061901200000001,0,none,none
2026-01-14T00:01:33.928,19.2,38.0,0.196133,-1.8436502,11.1403544,0,none,none
