timestamp,temperature_C,humidity,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2,anomaly_flag,anomaly_type,anomaly_source
2026-01-26T00:00:00.902,20.9,64.6,0.1176798,-2.0397832,11.3364874,0,none,none
2026-01-26T00:00:03.157,20.9,64.6,0.196133,-2.0397832,11.375713999999999,0,none,none
2026-01-26T00:00:05.412,20.9,64.6,0.1176798,-1.96133,11.3364874,0,none,none
2026-01-26T00:00:07.668,20.9,64.6,0.1569064,-2.0790097999999997,11.3364874,0,none,none
2026-01-26T00:00:09.927,20.9,64.6,0.1569064,-2.0005566,11.375713999999999,0,none,none
2026-01-26T00:00:12.187,20.9,64.5,0.196133,-2.0397832,11.3364874,0,none,none
2026-01-26T00:00:14.443,20.9,64.5,0.1176798,-2.0790097999999997,11.3364874,0,none,none
2026-01-26T00:00:16.698,20.9,64.5,0.1569064,-2.0790097999999997,11.2972608,0,none,none
2026-01-26T00:00:18.959,20.9,64.5,0.1569064,-2.0790097999999997,11.2972608,0,none,none
2026-01-26T00:00:21.219,20.9,64.5,0.1569064,-2.0397832,11.2972608,0,none,none
2026-01-26T00:00:23.475,20.9,64.5,0.196133,-2.0397832,11.3364874,0,none,none
2026-01-26T00:00:25.731,20.9,64.5,0.3138128,-2.0397832,11.2188076,0,none,none
2026-01-26T00:00:27.986,20.9,64.4,0.2353596,-2.0790097999999997,11.375713999999999,0,none,none
2026-01-26T00:00:30.248,20.9,64.4,0.196133,-2.0790097999999997,11.2188076,0,none,none
2026-01-26T00:00:32.503,20.9,64.4,0.196133,-2.0790097999999997,11.2972608,0,none,none
2026-01-26T00:00:34.759,20.9,64.4,0.2353596,-2.0397832,11.3364874,0,none,none
2026-01-26T00:00:37.014,20.9,64.3,0.2353596,-2.0397832,11.375713999999999,0,none,none
2026-01-26T00:00:39.275,20.9,64.3,0.1569064,-2.0397832,11.375713999999999,0,none,none
2026-01-26T00:00:41.531,20.9,64.4,0.1569064,-2.0005566,11.2972608,0,none,none
2026-01-26T00:00:43.786,20.9,64.4,0.196133,-2.0397832,11.375713999999999,0,none,none
2026-01-26T00:00:46.042,20.9,64.5,0.1569064,-2.0005566,11.375713999999999,0,none,none
2026-01-26T00:00:48.297,20.9,64.5,0.196133,-2.0397832,11.493393799999998,0,none,none
2026-01-26T00:00:50.553,20.9,64.6,0.196133,-2.0397832,11.3364874,0,none,none
2026-01-26T00:00:52.811,20.9,64.6,0.1569064,-2.0397832,11.3364874,0,none,none
2026-01-26T00:00:55.067,20.9,64.5,0.1569064,-2.0005566,11.375713999999999,0,none,none
2026-01-26T00:00:57.322,20.9,64.6,0.1569064,-2.0005566,11.3364874,0,none,none
2026-01-26T00:00:59.578,20.9,64.5,0.1176798,-2.0005566,11.3364874,0,none,none
2026-01-26T00:01:01.833,20.9,64.4,0.1569064,-2.0397832,11.375713999999999,0,none,none
2026-01-26T00:01:04.089,20.9,64.4,0.1569064,-2.0397832,11.375713999999999,0,none,none
2026-01-26T00:01:06.347,20.9,64.4,0.196133,-2.0397832,11.3364874,0,none,none
2026-01-26T00:01:08.603,20.9,64.3,0.196133,-2.0790097999999997,11.454167199999999,0,none,none
2026-01-26T00:01:10.858,20.9,64.3,0.1569064,-2.0790097999999997,11.414940599999998,0,none,none
2026-01-26T00:01:13.114,20.9,64.3,0.1569064,-2.0790097999999997,11.375713999999999,0,none,none
2026-01-26T00:01:15.370,20.9,64.3,0.1569064,-2.0790097999999997,11.375713999999999,0,none,none
2026-01-26T00:01:17.625,20.9,64.3,0.1569064,-2.0005566,11.3364874,0,none,none
2026-01-26T00:01:19.881,20.9,64.3,0.196133,-2.0397832,11.3364874,0,none,none
2026-01-26T00:01:22.136,20.9,64.3,0.2353596,-2.0397832,11.375713999999999,0,none,none
2026-01-26T00:01:24.396,20.9,64.2,0.1569064,-2.0397832,11.375713999999999,0,none,none
2026-01-26T00:01:26.651,20.9,64.3,0.1569064,-2.0397832,11.375713999999999,0,none,none
2026-01-26T00:01:28.907,20.9,64.3,0.1569064,-2.0790097999999997,11.3364874,0,none,none
2026-01-26T00:01:31.162,20.9,64.2,0.1569064,-2.0005566,11.3364874,0,none,none
2026-01-26T00:01:33.423,20.9,64.2,0.1569064,-2.0790097999999997,11.2972608,0,none,none
2026-01-26T00:01:35.683,20.9,64.2,0.196133,-2.0397832,11.2188076,0,none,none
2026-01-26T00:01:37.939,20.9,64.2,0.1176798,-2.0397832,11.375713999999999,0,none,none
2026-01-26T00:01:40.195,20.9,64.2,0.1569064,-2.0005566,11.414940599999998,0,none,none
2026-01-26T00:01:42.451,20.9,64.2,0.1569064,-2.1182364,11.375713999999999,0,none,none
2026-01-26T00:01:44.706,20.9,64.2,0.1569064,-2.0397832,11.375713999999999,0,none,none
2026-01-26T00:01:46.962,20.9,64.3,0.2353596,-2.0397832,11.2972608,0,none,none
2026-01-26T00:01:49.223,20.9,64.3,0.2353596,-2.0005566,11.2972608,0,none,none
2026-01-26T00:01:51.479,20.9,64.4,0.2353596,-2.0397832,11.2972608,0,none,none
2026-01-26T00:01:53.735,20.9,64.5,0.196133,-2.0397832,11.3364874,0,none,none
2026-01-26T00:01:55.995,20.9,64.5,0.2353596,-2.0790097999999997,11.3364874,0,none,none
2026-01-26T00:01:58.251,20.9,64.5,0.2353596,-2.0790097999999997,11.2972608,0,none,none
2026-01-26T00:02:00.511,20.8,64.5,0.196133,-2.0790097999999997,11.3364874,0,none,none
2026-01-26T00:02:02.767,20.9,64.6,0.1569064,-2.0397832,11.375713999999999,0,none,none
2026-01-26T00:02:05.027,20.9,64.6,0.196133,-2.0397832,11.2972608,0,none,none
2026-01-26T00:02:07.288,20.9,64.6,0.196133,-2.0790097999999997,11.2972608,0,none,none
2026-01-26T00:02:09.543,20.9,64.6,0.196133,-2.0790097999999997,11.375713999999999,0,none,none
2026-01-26T00:02:11.799,20.9,64.7,0.196133,-2.0790097999999997,11.2972608,0,none,none
2026-01-26T00:02:14.055,20.9,64.7,0.1569064,-2.0005566,11.2580342,0,none,none
2026-01-26T00:02:16.311,20.9,64.6,0.196133,-2.0790097999999997,11.2188076,0,none,none
2026-01-26T00:02:18.567,,,0.2353596,-2.0397832,11.3364874,1,dht_fail,fault
2026-01-26T00:02:20.823,20.9,64.5,0.196133,-2.0005566,11.2580342,0,none,none
2026-01-26T00:02:23.079,20.9,64.5,0.2353596,-2.0005566,11.2580342,0,none,none
2026-01-26T00:02:25.335,20.9,64.5,0.196133,-2.0397832,11.375713999999999,0,none,none
2026-01-26T00:02:27.591,20.9,64.4,0.1569064,-2.0397832,11.2188076,0,none,none
2026-01-26T00:02:29.847,20.9,64.4,0.2353596,-2.0397832,11.3364874,0,none,none
2026-01-26T00:02:32.103,20.8,64.4,0.2353596,-2.0790097999999997,11.2580342,0,none,none
2026-01-26T00:02:34.359,20.9,64.4,0.196133,-2.0397832,11.2972608,0,none,none
2026-01-26T00:02:36.614,20.9,64.4,0.196133,-2.0397832,11.2580342,0,none,none
2026-01-26T00:02:38.870,20.9,64.3,0.196133,-2.0397832,11.3364874,0,none,none
2026-01-26T00:02:41.126,20.9,64.3,0.196133,-2.0005566,11.2972608,0,none,none
2026-01-26T00:02:43.382,20.8,64.2,0.2353596,-2.0790097999999997,11.2972608,0,none,none
2026-01-26T00:02:45.638,20.8,64.2,0.1569064,-2.0397832,11.375713999999999,0,none,none
2026-01-26T00:02:47.894,20.9,64.2,0.1569064,-2.0397832,11.3364874,0,none,none
2026-01-26T00:02:50.150,20.8,64.2,0.2353596,-2.0790097999999997,11.2972608,0,none,none
2026-01-26T00:02:52.406,20.9,64.2,0.196133,-2.0397832,11.2972608,0,none,none
2026-01-26T00:02:54.662,20.9,64.1,0.196133,-2.0397832,11.375713999999999,0,none,none
