timestamp,temperature_C,humidity,pir_motion
2025-12-21T00:00:01.606201,18.7,69.3,1
2025-12-21T00:00:03.862945,18.8,69.4,1
2025-12-21T00:00:06.116950,18.7,69.3,1
2025-12-21T00:00:08.371770,18.8,69.3,1
2025-12-21T00:00:10.626339,18.8,69.4,1
2025-12-21T00:00:12.881065,18.8,69.3,1
2025-12-21T00:00:15.135869,18.8,69.3,1
2025-12-21T00:00:17.390521,18.7,69.3,1
2025-12-21T00:00:19.645128,18.8,69.3,0
2025-12-21T00:00:21.899939,18.8,69.4,0
2025-12-21T00:00:24.154583,18.8,69.4,0
2025-12-21T00:00:26.409203,18.8,69.4,0
2025-12-21T00:00:28.664101,18.7,69.3,0
2025-12-21T00:00:30.918685,18.7,69.3,0
2025-12-21T00:00:33.173085,18.8,69.3,0
2025-12-21T00:00:35.427796,18.8,69.4,1
2025-12-21T00:00:37.682504,18.7,69.2,1
2025-12-21T00:00:39.937202,18.8,69.3,1
2025-12-21T00:00:42.192006,18.8,69.4,1
2025-12-21T00:00:44.446521,18.8,69.3,1
2025-12-21T00:00:46.701082,18.8,69.3,1
2025-12-21T00:00:48.955818,18.8,69.4,1
2025-12-21T00:00:51.210400,18.8,69.3,1
2025-12-21T00:00:53.464929,18.8,69.3,1
2025-12-21T00:00:55.719711,18.8,69.4,1
2025-12-21T00:00:57.974294,18.8,69.3,1
2025-12-21T00:01:00.228899,18.7,69.2,1
2025-12-21T00:01:02.483658,18.8,69.4,1
2025-12-21T00:01:04.738399,18.8,69.4,1
2025-12-21T00:01:06.993017,18.8,69.3,1
2025-12-21T00:01:09.247779,18.8,69.3,1
2025-12-21T00:01:11.502448,18.8,69.3,1
2025-12-21T00:01:13.757053,18.8,69.3,1
2025-12-21T00:01:16.011793,18.7,69.2,1
2025-12-21T00:01:18.266397,18.8,69.3,0
2025-12-21T00:01:20.520940,18.8,69.3,0
2025-12-21T00:01:22.775791,18.8,69.3,0
2025-12-21T00:01:25.029900,18.8,69.3,0
2025-12-21T00:01:27.284532,18.8,69.3,0
2025-12-21T00:01:29.539159,18.8,69.3,0
2025-12-21T00:01:31.793850,18.8,69.3,1
2025-12-21T00:01:34.048296,18.8,69.3,1
2025-12-21T00:01:36.303055,18.8,69.3,1
2025-12-21T00:01:38.557761,18.8,69.3,1
2025-12-21T00:01:40.812458,18.7,69.2,1
2025-12-21T00:01:43.067201,18.8,69.3,1
2025-12-21T00:01:45.321852,18.7,69.2,1
2025-12-21T00:01:47.576410,18.8,69.3,1
2025-12-21T00:01:49.831264,18.8,69.2,1
2025-12-21T00:01:52.085924,18.7,69.2,1
2025-12-21T00:01:54.340546,18.7,69.2,1
2025-12-21T00:01:56.595254,18.8,69.3,1
2025-12-21T00:01:58.849902,18.8,69.2,1
2025-12-21T00:02:01.104333,18.8,69.3,1
2025-12-21T00:02:03.358903,18.8,69.3,1
2025-12-21T00:02:05.613506,18.7,69.2,1
2025-12-21T00:02:07.868192,18.8,69.2,1
2025-12-21T00:02:10.122897,18.8,69.3,1
2025-12-21T00:02:12.377509,18.8,69.2,1
2025-12-21T00:02:14.632137,18.8,69.2,0
2025-12-21T00:02:16.886907,18.7,69.2,0
2025-12-21T00:02:19.141481,18.8,69.2,0
2025-12-21T00:02:21.396063,18.7,69.1,0
2025-12-21T00:02:23.650682,18.8,69.2,0
2025-12-21T00:02:25.905354,18.8,69.2,0
2025-12-21T00:02:28.159921,18.8,69.2,0
2025-12-21T00:02:30.414681,18.8,69.2,1
2025-12-21T00:02:32.669404,18.8,69.2,1
2025-12-21T00:02:34.924046,18.8,69.2,1
2025-12-21T00:02:37.178855,18.8,69.3,1
2025-12-21T00:02:39.433419,18.7,69.2,1
2025-12-21T00:02:41.688093,18.8,69.2,1
2025-12-21T00:02:43.942887,18.8,69.2,1
2025-12-21T00:02:46.197495,18.8,69.2,1
2025-12-21T00:02:48.452082,18.8,69.2,1
2025-12-21T00:02:50.706794,18.8,69.2,1
2025-12-21T00:02:52.961455,18.8,69.2,1
2025-12-21T00:02:55.216070,18.8,69.2,1
2025-12-21T00:02:57.470890,18.8,69.2,1
2025-12-21T00:02:59.725559,18.8,69.2,1
2025-12-21T00:03:01.980052,18.7,69.1,1
2025-12-21T00:03:04.234593,18.8,69.2,1
2025-12-21T00:03:06.489259,18.8,69.2,1
2025-12-21T00:03:08.743930,18.8,69.2,1
2025-12-21T00:03:10.998667,18.8,69.2,1
2025-12-21T00:03:13.253046,18.8,69.1,0
2025-12-21T00:03:15.507582,18.7,69.1,0
2025-12-21T00:03:17.762442,18.8,69.2,0
2025-12-21T00:03:20.017100,18.8,69.2,0
2025-12-21T00:03:22.271623,18.8,69.2,0
2025-12-21T00:03:24.526329,18.8,69.2,0
2025-12-21T00:03:26.781014,18.8,69.2,0
2025-12-21T00:03:29.035633,18.8,69.2,1
2025-12-21T00:03:31.290395,18.8,69.1,1
